dataset,target,encoder,encoder_setting,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
labor.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",GaussianNB,16,16,0.10106587409973145,0.012644672393798828,0.004381346702575684,0.00028204917907714844,0.8857200403425265,0.8908559523290809,0.975,1.0,0.06091853549815564,0.04712722400087941
labor.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,16,16,0.10106587409973145,0.012644672393798828,0.004126048088073731,9.608268737792969e-05,0.5409041530102565,0.9916245694581702,0.7875,0.9996732026143791,0.21833333333333335,0.0019230769230769232
labor.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",GradientBoostingClassifier,16,16,0.10106587409973145,0.012644672393798828,0.15667459964752198,0.00025036334991455076,0.904666909440677,1.0,0.975,1.0,0.044751996780660816,9.64620494142691e-08
labor.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",RandomForestClassifier,16,16,0.10106587409973145,0.012644672393798828,0.41355574131011963,0.03824338912963867,0.904666909440677,1.0,0.9625,1.0,0.059151773333333345,0.007712708597285067
labor.arff,class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",MLPClassifier,16,16,0.10106587409973145,0.012644672393798828,0.07907862663269043,0.00015456676483154296,0.9612372435695795,1.0,1.0,1.0,0.02852587793424326,0.006435066996413957
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SGDClassifier,16,16,0.13998687267303467,0.037381887435913086,0.004305338859558106,0.00011725425720214844,0.9132455532033676,1.0,0.95,1.0,0.05,0.0
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",LogisticRegression,16,16,0.13998687267303467,0.037381887435913086,0.004335355758666992,0.000115966796875,0.904666909440677,0.9707811433836664,0.9875,0.9998366013071894,0.05023829104121722,0.016941522360481572
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SVC,16,16,0.13998687267303467,0.037381887435913086,0.004799747467041015,0.00013201236724853517,0.8659041530102567,0.9957841488692318,1.0,1.0,0.05484007526796127,0.015941156370907685
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",KNeighborsClassifier,16,16,0.13998687267303467,0.037381887435913086,0.0040330648422241214,0.0005239963531494141,0.7127283499763146,0.8212518077383857,0.9791666666666666,0.990735789265201,0.08586666666666667,0.05221719457013575
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GaussianNB,16,16,0.13998687267303467,0.037381887435913086,0.004278016090393066,0.0002709865570068359,0.724482796772947,0.9787756739703142,0.925,1.0,0.1366004247782285,0.00894748321422365
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,16,16,0.13998687267303467,0.037381887435913086,0.004669046401977539,0.00010282993316650391,0.42681625149328556,1.0,0.7,1.0,0.29333333333333333,0.0
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GradientBoostingClassifier,16,16,0.13998687267303467,0.037381887435913086,0.14930999279022217,0.0002580881118774414,0.6288245611270737,1.0,0.9125,1.0,0.15544307124035367,9.710868661920009e-08
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",RandomForestClassifier,16,16,0.13998687267303467,0.037381887435913086,0.4085212707519531,0.03820624351501465,0.7533073579000208,1.0,0.95,1.0,0.11590654666666667,0.003716975113122173
labor.arff,class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",MLPClassifier,16,16,0.13998687267303467,0.037381887435913086,0.08962559700012207,0.00016200542449951172,0.8951934748916018,1.0,1.0,1.0,0.03506032116273083,0.008936744960628826
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",SGDClassifier,16,16,0.09174349308013915,0.012444210052490235,0.004050707817077637,0.00011415481567382813,0.829149706213624,0.962088923131739,0.9,0.9829174093879975,0.08666666666666667,0.016382420152207346
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",LogisticRegression,16,16,0.09174349308013915,0.012444210052490235,0.004133820533752441,0.00011219978332519532,0.8451934748916019,0.9627530202712032,0.975,0.9985096058625471,0.06015672968578996,0.02120385488657822
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",SVC,16,16,0.09174349308013915,0.012444210052490235,0.00454714298248291,0.00010242462158203126,0.8084390280949695,0.9793219125210977,0.975,1.0,0.0640600801852568,0.017402955598645443
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",KNeighborsClassifier,16,16,0.09174349308013915,0.012444210052490235,0.004076313972473144,0.0004939794540405274,0.8882455532033676,0.8849927463004619,0.9625,0.9898915626856803,0.06506666666666669,0.044286576168929115
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",GaussianNB,16,16,0.09174349308013915,0.012444210052490235,0.004741787910461426,0.00029175281524658204,0.7607200403425265,0.8338795626680696,0.95,0.9898197662903545,0.10209147185458711,0.054872070143103004
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,16,16,0.09174349308013915,0.012444210052490235,0.004156661033630371,9.410381317138672e-05,0.5742374863435898,0.9916245694581702,0.8041666666666668,0.9996732026143791,0.19833333333333333,0.0019230769230769232
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",GradientBoostingClassifier,16,16,0.09174349308013915,0.012444210052490235,0.15922789573669432,0.00027313232421875,0.8414213562373096,1.0,0.975,1.0,0.05969487409765288,9.469807884651922e-08
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",RandomForestClassifier,16,16,0.09174349308013915,0.012444210052490235,0.43246920108795167,0.03963754177093506,0.904666909440677,1.0,0.9625,1.0,0.058045746666666675,0.007863355957767723
labor.arff,class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",MLPClassifier,16,16,0.09174349308013915,0.012444210052490235,0.0890165090560913,0.00015876293182373046,0.904666909440677,0.9958467676597046,0.975,1.0,0.05034339138815408,0.00927843229348156
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",SGDClassifier,16,37,0.1144033670425415,0.03416283130645752,0.004097676277160645,0.00011796951293945313,0.8397107995056601,1.0,0.9208333333333334,1.0,0.10333333333333332,0.0
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",LogisticRegression,16,37,0.1144033670425415,0.03416283130645752,0.004446792602539063,0.00011785030364990235,0.8366148311289112,1.0,1.0,1.0,0.06310227144887322,0.00751253144662951
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",SVC,16,37,0.1144033670425415,0.03416283130645752,0.005013966560363769,0.0001157999038696289,0.9339562313220224,1.0,1.0,1.0,0.04730916648004888,0.0027597848686053117
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",KNeighborsClassifier,16,37,0.1144033670425415,0.03416283130645752,0.00415334701538086,0.0005211114883422851,0.7877283499763147,0.9237477038883396,0.975,0.9950039611804318,0.07253333333333334,0.042641025641025655
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",GaussianNB,16,37,0.1144033670425415,0.03416283130645752,0.004226589202880859,0.00028178691864013674,0.7857200403425265,0.8867091480331807,0.93125,0.9989948504654386,0.10726340423082396,0.05255287283480692
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,16,37,0.1144033670425415,0.03416283130645752,0.004585576057434082,0.00010764598846435547,0.7069479216882343,0.9916245694581702,0.875,0.9996732026143791,0.12833333333333333,0.0019230769230769232
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",GradientBoostingClassifier,16,37,0.1144033670425415,0.03416283130645752,0.1629408359527588,0.00026106834411621094,0.9339562313220224,1.0,1.0,1.0,0.03608217466208363,9.653737665172551e-08
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",RandomForestClassifier,16,37,0.1144033670425415,0.03416283130645752,0.42024405002593995,0.03771505355834961,0.9339562313220224,1.0,1.0,1.0,0.05136236000000001,0.0077571010558069396
labor.arff,class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",MLPClassifier,16,37,0.1144033670425415,0.03416283130645752,0.06749646663665772,0.00016651153564453124,0.8951934748916018,1.0,0.975,1.0,0.04642385960729204,0.002455797619365629
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",SGDClassifier,16,16,0.026067280769348146,0.008399128913879395,0.004444551467895508,0.0001317739486694336,0.777141396579836,0.9786750504879874,0.875,0.98989898989899,0.12333333333333332,0.00980392156862745
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",LogisticRegression,16,16,0.026067280769348146,0.008399128913879395,0.004675960540771485,0.00012524127960205077,0.8431851652578137,0.975168680180802,0.9625,0.9998366013071894,0.06083963009311273,0.01889586252496599
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",SVC,16,16,0.026067280769348146,0.008399128913879395,0.004938435554504394,0.00010697841644287109,0.8064307184611813,0.9875403029791137,0.9416666666666667,1.0,0.07919125189834927,0.01845174211171815
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",KNeighborsClassifier,16,16,0.026067280769348146,0.008399128913879395,0.0040947914123535155,0.0005191564559936523,0.7829218248679164,0.8545978242446575,0.9416666666666667,0.978443751237869,0.09173333333333335,0.06353544494720967
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",GaussianNB,16,16,0.026067280769348146,0.008399128913879395,0.0044342041015625,0.00028409957885742185,0.8931851652578138,0.9408554049614393,1.0,0.9969944543473955,0.03964458674931141,0.018471022307778796
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,16,16,0.026067280769348146,0.008399128913879395,0.00425713062286377,9.491443634033204e-05,0.5374830395469574,0.9957841488692318,0.7541666666666667,0.9998366013071894,0.22999999999999998,0.0012820512820512823
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",GradientBoostingClassifier,16,16,0.026067280769348146,0.008399128913879395,0.1592930793762207,0.00025477409362792967,0.8414213562373096,1.0,0.9625,1.0,0.08299311729773377,9.676502958866583e-08
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",RandomForestClassifier,16,16,0.026067280769348146,0.008399128913879395,0.4135114669799805,0.03757829666137695,0.904666909440677,1.0,0.9625,1.0,0.0628004,0.008424389291101056
labor.arff,class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",MLPClassifier,16,16,0.026067280769348146,0.008399128913879395,0.08844528198242188,0.0001499176025390625,0.7978520746984907,1.0,0.9875,1.0,0.05719610025682419,0.008562751752648671
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SGDClassifier,16,30,0.10850183963775635,0.031956934928894044,0.004113388061523437,0.00011937618255615234,0.6725269296119404,1.0,0.825,1.0,0.18666666666666668,0.0
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",LogisticRegression,16,30,0.10850183963775635,0.031956934928894044,0.004503726959228516,0.00012314319610595703,0.7589562313220224,1.0,0.975,1.0,0.08111847706849865,0.008777424226281843
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SVC,16,30,0.10850183963775635,0.031956934928894044,0.0048928499221801754,0.00011353492736816406,0.9339562313220224,1.0,1.0,1.0,0.04775100815305249,0.0033354078507259214
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",KNeighborsClassifier,16,30,0.10850183963775635,0.031956934928894044,0.004150915145874024,0.0005352258682250977,0.79720178452539,0.9154647270643338,0.95,0.992416815210933,0.07013333333333335,0.043196078431372555
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GaussianNB,16,30,0.10850183963775635,0.031956934928894044,0.004419398307800293,0.0003268957138061523,0.8584390280949694,0.987584340090401,0.9875,0.9996732026143791,0.05122412848136533,0.0059809561235902664
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",DecisionTreeClassifier,16,30,0.10850183963775635,0.031956934928894044,0.005535531044006348,0.00010957717895507813,0.5900623153899762,0.9916245694581702,0.8083333333333333,0.9996732026143791,0.205,0.0019230769230769232
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GradientBoostingClassifier,16,30,0.10850183963775635,0.031956934928894044,0.15846436023712157,0.00027267932891845704,0.9339562313220224,1.0,0.975,1.0,0.03535365134691455,9.536452888218308e-08
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",RandomForestClassifier,16,30,0.10850183963775635,0.031956934928894044,0.41507298946380616,0.03771455287933349,0.9339562313220224,1.0,0.975,1.0,0.05917512000000001,0.007884319758672698
labor.arff,class,PolynomialEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",MLPClassifier,16,30,0.10850183963775635,0.031956934928894044,0.07072262763977051,0.00015764236450195314,0.9632455532033676,1.0,1.0,1.0,0.03210699732352405,0.0027149786375451376
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SGDClassifier,16,30,0.10832788944244384,0.03310403823852539,0.00409083366394043,0.00011456012725830078,0.753281497795578,1.0,0.8708333333333332,1.0,0.13999999999999999,0.0
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",LogisticRegression,16,30,0.10832788944244384,0.03310403823852539,0.004156184196472168,0.00011479854583740234,0.9132455532033676,1.0,0.975,1.0,0.056094533127621804,0.00891778353198077
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SVC,16,30,0.10832788944244384,0.03310403823852539,0.0048161506652832035,0.00011279582977294922,0.8951934748916018,1.0,0.9875,1.0,0.05590632060160759,0.005419028053658105
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",KNeighborsClassifier,16,30,0.10832788944244384,0.03310403823852539,0.004050445556640625,0.0004961967468261718,0.7142194563830498,0.8702806626067797,0.9604166666666666,0.9888344226579522,0.08106666666666666,0.052779788838612375
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GaussianNB,16,30,0.10832788944244384,0.03310403823852539,0.004051971435546875,0.00026955604553222654,0.8612372435695794,0.9283725825596871,0.9625,0.9996682511388393,0.07703702791760413,0.024162879251923182
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",DecisionTreeClassifier,16,30,0.10832788944244384,0.03310403823852539,0.004459476470947266,9.562969207763672e-05,0.7109919331402222,0.9916245694581702,0.8791666666666668,0.9996732026143791,0.13166666666666665,0.0019230769230769232
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GradientBoostingClassifier,16,30,0.10832788944244384,0.03310403823852539,0.16037116050720215,0.0002604484558105469,0.904666909440677,1.0,1.0,1.0,0.04191485631078562,9.485878490905783e-08
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",RandomForestClassifier,16,30,0.10832788944244384,0.03310403823852539,0.4161165475845337,0.03745272159576416,0.9339562313220224,1.0,1.0,1.0,0.04980872,0.007894027149321269
labor.arff,class,SumEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",MLPClassifier,16,30,0.10832788944244384,0.03310403823852539,0.06513726711273193,0.00015413761138916016,0.8857200403425265,1.0,0.9875,1.0,0.05161839681068806,0.003422874434144073
