dataset,target,encoder,encoder_setting,model,input_features,output_features,fit_encoder_time,score_encoder_time,fit_model_time,score_model_time,test_matthews,train_matthews,test_auc,train_auc,test_brier,train_brier
breast.cancer.arff,Class,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",DecisionTreeClassifier,9,9,0.69481041431427,0.25255427360534666,0.005137968063354492,0.00012013912200927734,0.34452177111264803,0.47752027377515294,0.6689087301587301,0.7897761965708681,0.2006769411913505,0.14793297621222568
breast.cancer.arff,Class,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",GradientBoostingClassifier,9,9,0.69481041431427,0.25255427360534666,0.3102386951446533,0.0007298946380615235,0.32221577650074573,0.7712728053018875,0.6842675264550264,0.9692276845113789,0.20938346249687875,0.06437136425138049
breast.cancer.arff,Class,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",RandomForestClassifier,9,9,0.69481041431427,0.25255427360534666,0.4809156656265259,0.0401151180267334,0.27914679493017214,0.7987976860853229,0.7176140873015874,0.9804640407208378,0.19282251669762393,0.06158107440404285
breast.cancer.arff,Class,HashingEncoder,"{'max_process': 2, 'max_sample': 0, 'auto_sample': True, 'data_lines': 0, 'X': None, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'n_components': 8, 'cols': None, 'hash_method': 'md5', '_dim': None, 'feature_names': None}",MLPClassifier,9,9,0.69481041431427,0.25255427360534666,0.07811887264251709,0.00019459724426269532,0.33456095437979355,0.41131397498728967,0.7106398809523808,0.7700466444761662,0.18325201118206066,0.16457029404080611
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SGDClassifier,9,48,0.09442036151885987,0.033421659469604494,0.006650900840759278,0.00013265609741210937,0.1391047417935981,0.23315567559013414,0.5656349206349207,0.6134648850067576,0.3494663382594417,0.32304439031393917
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",LogisticRegression,9,48,0.09442036151885987,0.033421659469604494,0.0071716785430908205,0.0001611471176147461,0.18779034278482665,0.407054255603574,0.6356613756613756,0.7824326913151789,0.21629271030147854,0.16128379390378625
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",SVC,9,48,0.09442036151885987,0.033421659469604494,0.028787612915039062,0.0004671335220336914,0.29658715781456657,0.6787230321012675,0.7145403439153439,0.9239432146518144,0.18166233036803292,0.11958038616747209
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",KNeighborsClassifier,9,48,0.09442036151885987,0.033421659469604494,0.004865217208862305,0.0011084556579589843,0.20182032780517828,0.4516576556271019,0.6572172619047618,0.8409131237813268,0.20304926108374385,0.14227161144919015
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GaussianNB,9,48,0.09442036151885987,0.033421659469604494,0.005279374122619629,0.0003099203109741211,0.10905126563905998,0.2537714647951657,0.6564880952380951,0.747948026981903,0.3284715880321497,0.28541954165901423
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",DecisionTreeClassifier,9,48,0.09442036151885987,0.033421659469604494,0.0048636913299560545,0.0001102447509765625,0.26220008053600735,0.5080281527512346,0.647567791005291,0.7959755805888403,0.21316776823123393,0.14220856481424185
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",GradientBoostingClassifier,9,48,0.09442036151885987,0.033421659469604494,0.3186344146728516,0.0006946802139282226,0.3522536632988599,0.8860568051965603,0.6889715608465609,0.9916673183565811,0.21376691414456786,0.04221951099742745
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",RandomForestClassifier,9,48,0.09442036151885987,0.033421659469604494,0.5687064886093139,0.04115307331085205,0.2973735375200314,0.9534476428484894,0.7017046957671957,0.9989270611339162,0.18939842579173408,0.03350721008745951
breast.cancer.arff,Class,HelmertEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'mapping': None, 'handle_unknown': 'indicator', 'handle_missing': 'indicator', 'cols': None, 'ordinal_encoder': None, '_dim': None, 'feature_names': None}",MLPClassifier,9,48,0.09442036151885987,0.033421659469604494,0.3318723917007446,0.00020554065704345704,0.3810587267409958,0.843537085962289,0.7096362433862433,0.9821697883269198,0.19683988111309408,0.05622202297855772
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",SGDClassifier,9,9,0.11787841320037842,0.012601900100708007,0.005273556709289551,0.00011625289916992188,0.09179155797000413,0.2596761285664417,0.5487797619047619,0.6290923362524847,0.37208293320535024,0.30879595469555643
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",LogisticRegression,9,9,0.11787841320037842,0.012601900100708007,0.004829049110412598,0.00011136531829833985,0.1456736402922197,0.38550514465929214,0.6764054232804233,0.7710104490151378,0.2038616942788702,0.16518173884154808
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",SVC,9,9,0.11787841320037842,0.012601900100708007,0.013217473030090332,0.0002514839172363281,0.21933338941033848,0.4138216906427039,0.6426504629629629,0.7960801098153889,0.19918807512651188,0.16322476320181853
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",KNeighborsClassifier,9,9,0.11787841320037842,0.012601900100708007,0.004919266700744629,0.0007401227951049805,0.2812760339296236,0.45714843958741874,0.6320535714285714,0.8423749216923104,0.21318128078817739,0.13871048104621003
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",GaussianNB,9,9,0.11787841320037842,0.012601900100708007,0.004613137245178223,0.00027253627777099607,0.22243583608014603,0.3137370184929022,0.6826984126984127,0.7491507389455557,0.24452069817244843,0.2193661344426318
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",DecisionTreeClassifier,9,9,0.11787841320037842,0.012601900100708007,0.0045391559600830075,0.00010409355163574219,0.12032610792821166,0.4790127098862828,0.5904150132275132,0.810719920406239,0.24120999774984334,0.14343605530248787
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",GradientBoostingClassifier,9,9,0.11787841320037842,0.012601900100708007,0.3268770456314087,0.0008338212966918946,0.3517512249266431,0.8812191284236934,0.6759325396825396,0.9950981135556954,0.22013131432807032,0.034823876059911725
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",RandomForestClassifier,9,9,0.11787841320037842,0.012601900100708007,0.4923322916030884,0.04854435920715332,0.2960256023113793,0.9534426266727181,0.6876951058201057,0.9988909965878197,0.19603694446201747,0.03296142391774747
breast.cancer.arff,Class,JamesSteinEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'random_state': None, 'randomized': False, 'sigma': 0.05, 'model': 'independent', 'feature_names': None}",MLPClassifier,9,9,0.11787841320037842,0.012601900100708007,0.08312714099884033,0.000194549560546875,0.18633413894194634,0.4088379863887871,0.6730489417989418,0.7952139853337512,0.2008664134904246,0.15721795672951042
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SGDClassifier,9,9,0.1896221876144409,0.04697370529174805,0.005532956123352051,0.00012023448944091797,0.09847895042083013,0.20886823120916037,0.5442113095238096,0.6056259865824783,0.3808628443175279,0.33480920437195655
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",LogisticRegression,9,9,0.1896221876144409,0.04697370529174805,0.004859328269958496,0.00011882781982421874,0.12713757730790443,0.36209012975740335,0.6007109788359788,0.7459803524800617,0.2102559674680058,0.173107975588865
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",SVC,9,9,0.1896221876144409,0.04697370529174805,0.014135456085205078,0.00023381710052490235,0.21293767164217856,0.4173513093071549,0.6079596560846561,0.7765089776383032,0.2025670286299927,0.16449052217271584
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",KNeighborsClassifier,9,9,0.1896221876144409,0.04697370529174805,0.004934263229370117,0.0008090257644653321,0.21822402854921594,0.48048723766289225,0.6236259920634921,0.8500368452627466,0.21674055829228248,0.13707839411214667
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GaussianNB,9,9,0.1896221876144409,0.04697370529174805,0.005062103271484375,0.00028939247131347655,0.27062000252361745,0.3322820997312106,0.6802149470899471,0.7362838495871354,0.23134056351553206,0.21099070895792
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",DecisionTreeClassifier,9,9,0.1896221876144409,0.04697370529174805,0.004427886009216309,0.00011813640594482422,0.038180978948912016,0.9445155645358152,0.5774404761904762,0.9941881795145825,0.27499652735623403,0.017644892384813992
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",GradientBoostingClassifier,9,9,0.1896221876144409,0.04697370529174805,0.1819833993911743,0.0003758907318115234,-0.012171612389003692,1.0,0.6798263888888888,1.0,0.2854712770899074,9.37205692067979e-08
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",RandomForestClassifier,9,9,0.1896221876144409,0.04697370529174805,0.4441368103027344,0.039871716499328615,0.05964090070611809,1.0,0.6617559523809524,1.0,0.2500406667651888,0.00034157350885477946
breast.cancer.arff,Class,LeaveOneOutEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'use_default_cols': True, 'cols': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_mean': None, 'random_state': None, 'sigma': None, 'feature_names': None}",MLPClassifier,9,9,0.1896221876144409,0.04697370529174805,0.08281495571136474,0.00018777847290039063,0.11173176953975043,0.39861889424486974,0.6145039682539682,0.787657385343486,0.20853659180648076,0.16233932865914447
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",SGDClassifier,9,9,0.11831402778625488,0.013467168807983399,0.0063283443450927734,0.0001360177993774414,0.15205110546068842,0.18244204310258566,0.5764732142857143,0.5976707459046076,0.35364018447933804,0.35744385571475407
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",LogisticRegression,9,9,0.11831402778625488,0.013467168807983399,0.005123639106750488,0.00012643337249755858,0.29916927680605937,0.3829548293846292,0.6933399470899471,0.7345236338166696,0.18643829883458787,0.17239949735930124
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",SVC,9,9,0.11831402778625488,0.013467168807983399,0.01376645565032959,0.00025691986083984373,0.29562067555046667,0.44784040820121157,0.6887632275132274,0.7871342600809743,0.1870526820476608,0.16044368576007884
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",KNeighborsClassifier,9,9,0.11831402778625488,0.013467168807983399,0.005961728096008301,0.0008026838302612304,0.28756908463038977,0.47618030311354886,0.6560863095238094,0.8454635720810482,0.20453333333333337,0.1377782412225138
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",GaussianNB,9,9,0.11831402778625488,0.013467168807983399,0.004996895790100098,0.00029380321502685546,0.3165051125912329,0.34023950069911724,0.6890013227513229,0.7250345676261639,0.23763901671681173,0.22147885999831657
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",DecisionTreeClassifier,9,9,0.11831402778625488,0.013467168807983399,0.004448318481445312,0.00010671615600585938,0.27223742119533706,0.5195274051854136,0.6535515873015874,0.798835851033074,0.20945530151327274,0.14175742905218408
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",GradientBoostingClassifier,9,9,0.11831402778625488,0.013467168807983399,0.3057701110839844,0.0006928205490112305,0.37444253149753753,0.8911054768937309,0.694103835978836,0.9946772212634383,0.21778119294337742,0.035798763555623364
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",RandomForestClassifier,9,9,0.11831402778625488,0.013467168807983399,0.4871708869934082,0.04165189266204834,0.38643525169706233,0.9477996546971269,0.6988690476190478,0.9986449648942377,0.18744448850864473,0.033521541280177994
breast.cancer.arff,Class,MEstimateEncoder,"{'verbose': 0, 'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'cols': None, 'ordinal_encoder': None, '_dim': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_sum': None, '_count': None, 'random_state': None, 'randomized': False, 'sigma': 0.05, 'm': 1.0, 'feature_names': None}",MLPClassifier,9,9,0.11831402778625488,0.013467168807983399,0.10694656372070313,0.00020673274993896485,0.35182016733778393,0.46623813092871436,0.6983366402116402,0.7790283620695804,0.18395468982266805,0.15810572505134016
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",SGDClassifier,9,41,0.10272541046142578,0.024826979637145995,0.006263351440429688,0.00012383460998535156,0.09477064000163407,0.18857759855997863,0.5526587301587302,0.5953345366912174,0.394773069146065,0.34157226316987455
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",LogisticRegression,9,41,0.10272541046142578,0.024826979637145995,0.007920455932617188,0.00012848377227783203,0.2060840240437752,0.4082333950376902,0.6333961640211639,0.7824754169976256,0.21745011168892686,0.16141521916139273
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",SVC,9,41,0.10272541046142578,0.024826979637145995,0.029589223861694335,0.000385594367980957,0.2623637669698992,0.6186031220070995,0.706223544973545,0.9422708215058826,0.18445038563804544,0.1213065849317646
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",KNeighborsClassifier,9,41,0.10272541046142578,0.024826979637145995,0.004815030097961426,0.0010987043380737305,0.1262508725759523,0.4067641754231552,0.6261689814814815,0.8194689327747631,0.21614614121510675,0.15100138986290837
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",GaussianNB,9,41,0.10272541046142578,0.024826979637145995,0.004946279525756836,0.00029850006103515625,0.22837649783751557,0.3042453217542579,0.6580208333333333,0.7548112215600947,0.3822950918161082,0.3546132645560528
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",DecisionTreeClassifier,9,41,0.10272541046142578,0.024826979637145995,0.004773378372192383,0.00010800361633300781,0.21376242205687906,0.4955982031588812,0.6611689814814815,0.7909542833099827,0.21220489929363198,0.14419032358592063
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",GradientBoostingClassifier,9,41,0.10272541046142578,0.024826979637145995,0.30292415618896484,0.0006173849105834961,0.2911056761836496,0.8933979052268862,0.691329365079365,0.9938969244746725,0.21522912124904586,0.03782549803205673
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",RandomForestClassifier,9,41,0.10272541046142578,0.024826979637145995,0.5416754245758056,0.04063727855682373,0.3336335685801758,0.9534941846715883,0.7080588624338624,0.9989270474969443,0.1889005564213059,0.033352280791738846
breast.cancer.arff,Class,OneHotEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'mapping': None, 'verbose': 0, 'cols': None, 'ordinal_encoder': None, '_dim': None, 'handle_unknown': 'value', 'handle_missing': 'value', 'use_cat_names': False, 'feature_names': None}",MLPClassifier,9,41,0.10272541046142578,0.024826979637145995,0.3057026624679565,0.0001922130584716797,0.2569751387899627,0.880237781609687,0.6829861111111112,0.9910884100108802,0.21348207379579348,0.043801135448056486
breast.cancer.arff,Class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",SGDClassifier,9,9,0.028475451469421386,0.008876967430114745,0.005207729339599609,0.00011987686157226563,-0.0042895793948734716,0.1089485300013285,0.5135400132275133,0.5571940532206962,0.4095577432222214,0.36744364389735484
breast.cancer.arff,Class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",LogisticRegression,9,9,0.028475451469421386,0.008876967430114745,0.005377936363220215,0.00012481212615966797,0.32100370936087996,0.4051502872454578,0.6874107142857142,0.7221529749893737,0.1861697125148021,0.1741554865203348
breast.cancer.arff,Class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",SVC,9,9,0.028475451469421386,0.008876967430114745,0.014393901824951172,0.00023300647735595702,0.2976947851803725,0.4859242303575755,0.6990376984126985,0.8181598403656052,0.17881507740326683,0.14705277081543816
breast.cancer.arff,Class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",KNeighborsClassifier,9,9,0.028475451469421386,0.008876967430114745,0.004733371734619141,0.000731348991394043,0.3191561994697705,0.5187723835289942,0.6561342592592593,0.8331901042158385,0.20458226600985224,0.13810509277063918
breast.cancer.arff,Class,OrdinalEncoder,"{'return_df': True, 'drop_invariant': False, 'drop_cols': [], 'verbose': 0, 'cols': None, 'mapping': None, 'handle_unknown': 'value', 'handle_missing': 'value', '_dim': None, 'feature_names': None}",GaussianNB,9,9,0.028475451469421386,0.008876967430114745,0.004821348190307617,0.0002693653106689453,0.2716905304344181,0.30045900000683395,0.7072453703703703,0.7243816071129607,0.22742092773710879,0.21532871919589427
