%
% Maze Data
%

@RELATION maze

@ATTRIBUTE time REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE th REAL
@ATTRIBUTE left_motor REAL
@ATTRIBUTE right_motor REAL
@ATTRIBUTE sonar1 REAL
@ATTRIBUTE sonar2 REAL
@ATTRIBUTE sonar3 REAL
@ATTRIBUTE sonar4 REAL
@ATTRIBUTE sonar5 REAL
@ATTRIBUTE sonar6 REAL
@ATTRIBUTE sonar7 REAL
@ATTRIBUTE sonar8 REAL
@ATTRIBUTE sonar9 REAL
@ATTRIBUTE sonar10 REAL
@ATTRIBUTE sonar11 REAL
@ATTRIBUTE sonar12 REAL
@ATTRIBUTE sonar13 REAL
@ATTRIBUTE sonar14 REAL
@ATTRIBUTE sonar15 REAL
@ATTRIBUTE sonar16 REAL

@DATA
93.287, 3709.765, 875.425, -89.9132, 403.00, 396.00, 964, 595, 1947, 5000, 4411, 2563, 2598, 4644, 4643, 2165, 2541, 4240, 5000, 894, 623, 965
93.388, 3709.765, 835.170, -89.9132, 403.00, 396.00, 964, 572, 2000, 5000, 4369, 2633, 2547, 4645, 4623, 2156, 2606, 4281, 5000, 896, 653, 965
93.490, 3710.735, 754.175, -88.9464, 400.00, 400.00, 963, 726, 1974, 5000, 4287, 2602, 2421, 4645, 4644, 2153, 2703, 4364, 5000, 907, 775, 965
93.592, 3711.705, 713.435, -88.9464, 400.00, 400.00, 962, 699, 1632, 5000, 4246, 2626, 2400, 4646, 4644, 2204, 2750, 4405, 5000, 899, 897, 965
93.742, 3711.705, 673.180, -88.9464, 400.00, 400.00, 962, 698, 1586, 5000, 4205, 2607, 2370, 4646, 4644, 2178, 2796, 4446, 5000, 899, 958, 964
93.843, 3711.705, 633.410, -88.9464, 400.00, 400.00, 962, 672, 1540, 5000, 4165, 2608, 2187, 4646, 4645, 2204, 2841, 4487, 5000, 906, 1020, 964
93.994, 3712.675, 552.415, -88.9464, 400.00, 400.00, 961, 1267, 1470, 5000, 4084, 2569, 2109, 4647, 4645, 2179, 2913, 4568, 5000, 937, 1174, 963
94.096, 3713.645, 511.190, -88.9464, 400.00, 400.00, 961, 1267, 1423, 5000, 4043, 2570, 2110, 4648, 4645, 2206, 2959, 4629, 5000, 937, 1236, 963
94.196, 3713.645, 471.420, -88.9464, 400.00, 400.00, 960, 1227, 1400, 5000, 4002, 2611, 2136, 4648, 4646, 2180, 3005, 4669, 5000, 936, 1297, 963
94.297, 3713.645, 431.165, -88.9464, 400.00, 400.00, 420, 1196, 1353, 5000, 3962, 2612, 2137, 4648, 4646, 2155, 3052, 4691, 5000, 975, 1288, 962
94.397, 3714.615, 390.425, -88.9464, 400.00, 400.00, 420, 1162, 1307, 5000, 3921, 2612, 2137, 4648, 4646, 2181, 3121, 4731, 5000, 998, 1287, 962
94.499, 3714.615, 350.170, -88.9464, 400.00, 400.00, 680, 1161, 1261, 5000, 3881, 2613, 2138, 4649, 4647, 2182, 3168, 4771, 5000, 1021, 1287, 961
94.600, 3715.585, 309.430, -88.9464, 400.00, 400.00, 639, 1265, 1215, 5000, 3840, 2614, 2138, 4649, 4647, 2182, 3214, 4812, 5000, 1055, 1286, 961
94.700, 3715.585, 269.175, -88.9464, 400.00, 400.00, 599, 1264, 1191, 5000, 3800, 2649, 2139, 4649, 4647, 2156, 3261, 4853, 5000, 1090, 1286, 961
94.801, 3715.585, 229.405, -88.9464, 400.00, 400.00, 539, 1264, 1168, 5000, 3759, 2615, 2093, 4650, 4648, 2157, 3307, 4893, 5000, 1159, 1285, 960
94.901, 3716.555, 188.180, -88.9464, 400.00, 400.00, 518, 1263, 1122, 5000, 3719, 2616, 2031, 4670, 4648, 2183, 3330, 4934, 5000, 1228, 1285, 420
95.053, 3717.525, 107.185, -88.9464, 400.00, 400.00, 538, 1210, 1093, 4971, 3637, 2577, 1908, 4511, 4649, 2207, 3424, 5000, 5000, 1274, 1284, 659
95.154, 3717.525, 67.415, -88.9464, 400.00, 400.00, 557, 1184, 1171, 4931, 3597, 2618, 1815, 4491, 4669, 2185, 3481, 5000, 5000, 1366, 1284, 619
95.254, 3718.980, 27.160, -88.9464, 400.00, 400.00, 577, 1133, 1121, 4890, 3556, 2619, 1773, 4472, 4649, 2185, 3403, 5000, 5000, 1412, 1297, 559
95.355, 3718.980, -13.580, -88.9464, 400.00, 400.00, 956, 1184, 1075, 4849, 3516, 2619, 1723, 4452, 4670, 2212, 3443, 5000, 5000, 1458, 1283, 519
95.455, 3718.980, -53.835, -88.9464, 400.00, 400.00, 956, 1227, 1051, 4809, 3475, 2620, 1669, 4432, 4650, 2212, 3446, 5000, 5000, 1504, 1283, 518
95.607, 3719.950, -94.575, -88.9464, 400.00, 400.00, 956, 1007, 1006, 4768, 3435, 2621, 1669, 4413, 4530, 2213, 3445, 5000, 5000, 1549, 1297, 517
95.758, 3720.920, -174.600, -88.9464, 400.00, 400.00, 955, 913, 931, 4686, 3354, 2603, 1670, 4433, 4491, 2265, 3423, 5000, 5000, 1642, 1281, 577
95.859, 3720.920, -215.825, -88.9464, 400.00, 400.00, 955, 870, 2004, 4646, 3313, 2623, 1671, 4454, 4471, 2302, 3407, 5000, 5000, 1687, 571, 957
95.959, 3720.920, -255.595, -88.9464, 400.00, 400.00, 955, 819, 1957, 4605, 3272, 2603, 1671, 4474, 4452, 2364, 3447, 5000, 5000, 1733, 570, 956
96.061, 3721.890, -296.820, -88.9464, 400.00, 400.00, 954, 756, 1954, 4564, 3232, 2624, 1671, 4494, 4432, 2427, 3409, 5000, 5000, 1802, 596, 956
96.162, 3721.890, -336.590, -88.9464, 400.00, 400.00, 953, 724, 1953, 4524, 3191, 2584, 1630, 4514, 4413, 2490, 3370, 5000, 5000, 1849, 681, 956
96.263, 3722.860, -376.845, -88.9464, 400.00, 400.00, 914, 693, 1952, 4483, 3151, 2603, 1673, 4535, 4433, 2553, 3331, 5000, 5000, 1894, 743, 955
96.363, 3722.860, -417.585, -88.9464, 400.00, 400.00, 853, 660, 1952, 4442, 3110, 2626, 1673, 4675, 4453, 2616, 3332, 5000, 5000, 1940, 804, 955
96.464, 3722.860, -457.840, -88.9464, 400.00, 400.00, 953, 660, 1951, 4401, 3070, 2586, 1647, 4655, 4474, 2679, 3332, 5000, 5000, 1976, 897, 955
96.565, 3723.830, -498.580, -88.9464, 400.00, 400.00, 952, 818, 1950, 4361, 3029, 2587, 1674, 4656, 4494, 2742, 3446, 5000, 5000, 2009, 928, 954
96.665, 3723.830, -538.835, -88.9464, 400.00, 400.00, 952, 711, 1950, 4320, 2989, 2588, 1661, 4656, 4495, 2804, 3412, 5000, 5000, 2078, 698, 954
96.767, 3724.800, -619.830, -88.9464, 400.00, 400.00, 951, 567, 1948, 4239, 2907, 2630, 1649, 3977, 4535, 2930, 3374, 5000, 5000, 2054, 712, 873
96.918, 3725.770, -659.600, -88.9464, 400.00, 400.00, 951, 554, 1948, 4198, 2867, 2626, 1631, 3977, 4656, 2962, 3400, 5000, 5000, 2054, 724, 873
97.018, 3725.770, -700.825, -88.9464, 400.00, 400.00, 910, 3019, 1947, 4158, 2827, 2591, 1630, 3977, 4676, 3024, 3377, 5000, 5000, 2053, 749, 953
97.119, 3725.770, -740.595, -88.9464, 400.00, 400.00, 890, 3016, 1888, 4117, 2786, 3131, 1650, 3978, 4676, 3087, 3376, 5000, 5000, 956, 775, 952
97.220, 3726.740, -780.850, -88.9464, 400.00, 400.00, 870, 3041, 1946, 4076, 2745, 3108, 1651, 3978, 4676, 3150, 3400, 5000, 5000, 975, 804, 952
97.321, 3726.740, -821.590, -88.9464, 400.00, 400.00, 650, 3051, 1945, 4035, 2705, 3063, 1651, 2079, 3977, 3205, 3378, 5000, 5000, 998, 866, 951
97.472, 3727.710, -902.585, -88.9464, 400.00, 400.00, 509, 2937, 1944, 3954, 2624, 2971, 1652, 1599, 3977, 3307, 3419, 5000, 5000, 1113, 1205, 951
97.572, 3727.710, -942.840, -88.9464, 400.00, 400.00, 509, 2936, 1943, 3913, 2583, 2925, 1653, 1619, 3978, 3402, 3419, 5000, 5000, 1159, 1273, 911
97.674, 3728.680, -982.610, -88.9464, 400.00, 400.00, 548, 3350, 1942, 3873, 2542, 2878, 1679, 1620, 3978, 3441, 3420, 5000, 5000, 1205, 1272, 850
97.774, 3728.680, -1023.835, -88.9464, 400.00, 400.00, 608, 3324, 1941, 3832, 2502, 2840, 1653, 1620, 3979, 5000, 3423, 5000, 5000, 1251, 1272, 710
97.876, 3729.650, -1063.605, -88.9464, 400.00, 400.00, 408, 3220, 1941, 3791, 2461, 2810, 1654, 1621, 1618, 5000, 3423, 5000, 5000, 1297, 1271, 549
98.028, 3729.650, -1144.600, -88.9464, 400.00, 400.00, 947, 1322, 1940, 3710, 2380, 2718, 1628, 1621, 1599, 5000, 3422, 5000, 5000, 1113, 1270, 489
98.129, 3730.620, -1184.855, -88.9464, 400.00, 400.00, 947, 1259, 1939, 3669, 2340, 2649, 1655, 1261, 1620, 5000, 3400, 5000, 2894, 1151, 1270, 508
98.230, 3730.620, -1225.595, -88.9464, 400.00, 400.00, 4206, 1222, 1887, 3629, 2299, 2603, 1656, 1262, 1620, 5000, 3424, 5000, 2893, 1182, 1269, 568
98.330, 3731.590, -1265.850, -88.9464, 400.00, 400.00, 2306, 1222, 1859, 3588, 2259, 2580, 1656, 1262, 1621, 5000, 3424, 5000, 2891, 1190, 1269, 408
98.432, 3731.590, -1305.620, -88.9464, 400.00, 400.00, 2206, 1221, 1937, 3547, 2218, 2511, 1657, 1263, 1620, 5000, 3425, 5000, 2888, 1228, 1268, 408
98.532, 3732.560, -1346.845, -88.9464, 400.00, 400.00, 2205, 1221, 1937, 3507, 2177, 2480, 1657, 1263, 1621, 5000, 3400, 5000, 2891, 1251, 1268, 667
98.731, 3732.560, -1427.840, -88.9464, 400.00, 400.00, 2125, 1220, 1934, 3425, 2097, 2396, 1632, 1264, 1262, 5000, 3427, 5000, 2882, 1297, 1136, 947
98.832, 3733.530, -1467.610, -88.9464, 400.00, 400.00, 2164, 1220, 1895, 3385, 2056, 2350, 1658, 1264, 1262, 5000, 3428, 5000, 2891, 1343, 1161, 4206
98.934, 3733.530, -1507.865, -88.9464, 400.00, 400.00, 2184, 1219, 1894, 3344, 2015, 2281, 1633, 1265, 1262, 5000, 3447, 5000, 2931, 1389, 1214, 2306
99.034, 3734.985, -1548.605, -88.9464, 400.00, 400.00, 2223, 1218, 1893, 3303, 1975, 2239, 1660, 1264, 1263, 5000, 3429, 5000, 2972, 1435, 1266, 2185
99.135, 3734.985, -1588.860, -88.9464, 400.00, 400.00, 3783, 1218, 1893, 3262, 1934, 2212, 1634, 1245, 1263, 5000, 3430, 5000, 2995, 1481, 661, 2165
99.235, 3734.985, -1629.600, -88.9464, 400.00, 400.00, 3783, 1218, 1892, 3222, 1894, 2166, 1634, 1266, 1263, 5000, 3470, 5000, 2993, 1526, 660, 2105
99.336, 3735.955, -1669.855, -88.9464, 400.00, 400.00, 3783, 1165, 1864, 3181, 1853, 2121, 1660, 1246, 1223, 5000, 3471, 5000, 2991, 1664, 554, 2184
99.437, 3735.955, -1709.625, -88.9464, 428.00, 371.00, 3782, 1217, 1930, 3141, 1812, 2074, 1635, 1266, 1264, 5000, 3471, 5000, 2992, 1779, 554, 2184
99.538, 3736.925, -1750.850, -86.9249, 431.00, 368.00, 3782, 1198, 1798, 3110, 1767, 2009, 1661, 1228, 1263, 5000, 3458, 5000, 3193, 1763, 575, 2187
99.638, 3738.865, -1790.620, -86.9249, 428.00, 371.00, 3782, 1177, 1765, 3082, 1722, 1943, 1719, 1251, 1261, 4963, 3547, 4939, 5000, 1744, 620, 2190
99.739, 3741.775, -1831.845, -85.9581, 424.00, 375.00, 3782, 1159, 1724, 3053, 1678, 1881, 2610, 1255, 1241, 4900, 3634, 4989, 5000, 1706, 645, 2193
99.843, 3744.685, -1871.615, -84.9913, 428.00, 371.00, 3783, 1141, 1684, 3024, 2901, 1821, 2424, 1280, 1243, 4950, 3721, 5000, 5000, 1736, 680, 2195
99.944, 3747.595, -1911.870, -83.9366, 424.00, 375.00, 3784, 1124, 1655, 2995, 2857, 1763, 2272, 1265, 1245, 5000, 3810, 5000, 5000, 1767, 724, 2197
100.044, 3751.960, -1951.640, -82.9698, 421.00, 378.00, 3784, 1107, 1593, 2965, 2814, 1708, 2185, 1292, 1249, 5000, 3898, 5000, 5000, 1799, 768, 2199
100.145, 3761.660, -2031.665, -81.9151, 418.00, 381.00, 3785, 1077, 1524, 2904, 2730, 1603, 2052, 1306, 1257, 5000, 4044, 5000, 5000, 1866, 857, 2241
100.348, 3773.785, -2111.690, -80.9483, 415.00, 384.00, 3782, 1050, 1478, 2839, 2649, 1504, 1909, 1301, 1289, 5000, 4181, 5000, 5000, 1936, 946, 2259
100.448, 3779.605, -2151.945, -80.9483, 412.00, 387.00, 3781, 1037, 1441, 2805, 2628, 1456, 1842, 1309, 1275, 1906, 4286, 5000, 5000, 1972, 991, 2418
100.550, 3785.910, -2191.715, -79.9815, 415.00, 384.00, 3779, 1025, 1417, 2770, 2588, 1410, 1751, 1318, 1282, 1917, 4337, 5000, 5000, 2008, 1026, 4241
100.650, 3792.700, -2231.970, -79.9815, 412.00, 387.00, 876, 1011, 1382, 2737, 2569, 1363, 1712, 1327, 1268, 1506, 5000, 5000, 5000, 2044, 1054, 4242
100.751, 3799.975, -2271.740, -78.9268, 412.00, 387.00, 870, 999, 1340, 2701, 2529, 1317, 1649, 1336, 1296, 1506, 5000, 5000, 5000, 2080, 1098, 4255
100.852, 3807.735, -2311.995, -78.9268, 409.00, 390.00, 863, 986, 1313, 2629, 2490, 1271, 1588, 1345, 1304, 1506, 5000, 5000, 5000, 2117, 1168, 4314
101.002, 3815.980, -2350.795, -78.9268, 409.00, 390.00, 857, 974, 1353, 2564, 2451, 1227, 1528, 1335, 1312, 1508, 5000, 5000, 5000, 2154, 1187, 4260
101.104, 3822.770, -2390.565, -78.9268, 409.00, 390.00, 850, 962, 1332, 2505, 2412, 1183, 1470, 1364, 1320, 1511, 5000, 5000, 5000, 2191, 1231, 4237
101.204, 3830.530, -2429.850, -77.9600, 409.00, 390.00, 843, 950, 1312, 2451, 2373, 1118, 1414, 1374, 1329, 1471, 5000, 4963, 5000, 2229, 1276, 4234
101.305, 3847.990, -2508.905, -77.9600, 406.00, 393.00, 828, 881, 1274, 2353, 2295, 1053, 1304, 1373, 1346, 1525, 5000, 4907, 5000, 2368, 1392, 875
101.407, 3856.720, -2548.675, -77.9600, 406.00, 393.00, 820, 915, 1256, 2310, 2256, 1010, 1251, 1383, 1335, 1508, 5000, 4927, 5000, 2406, 1438, 868
101.557, 3864.965, -2587.960, -76.9932, 406.00, 393.00, 812, 904, 1209, 2268, 2217, 968, 1197, 1393, 1357, 1536, 5000, 4920, 5000, 2465, 1417, 861
101.659, 3873.695, -2627.730, -76.9932, 403.00, 396.00, 803, 893, 1192, 2229, 2178, 938, 1145, 1403, 1373, 1543, 5000, 4903, 5000, 1281, 1442, 853
101.760, 3882.910, -2666.530, -76.9932, 403.00, 396.00, 754, 882, 1192, 2192, 2139, 990, 1093, 1433, 1383, 1528, 5000, 4907, 5000, 1306, 1474, 845
101.860, 3891.640, -2706.785, -76.9932, 403.00, 396.00, 786, 870, 1159, 2156, 2101, 2183, 1042, 1422, 1371, 1535, 5000, 4879, 5000, 1346, 1520, 837
101.961, 3900.855, -2745.585, -76.9932, 403.00, 396.00, 778, 860, 1145, 2122, 2062, 2141, 991, 4858, 1381, 1535, 5000, 4850, 5000, 1365, 1567, 829
102.062, 3909.585, -2784.870, -76.9932, 403.00, 396.00, 769, 843, 1128, 2089, 2023, 2099, 941, 4874, 1391, 1540, 5000, 4876, 5000, 1405, 1614, 820
102.163, 3918.800, -2824.640, -76.9932, 406.00, 393.00, 760, 815, 1112, 2056, 1984, 2057, 890, 5000, 1400, 1560, 5000, 4878, 5000, 1445, 2457, 812
102.263, 3927.530, -2863.925, -76.9932, 406.00, 393.00, 751, 803, 1095, 2017, 1945, 2014, 839, 4778, 1431, 1567, 5000, 4818, 5000, 1485, 2478, 804
102.413, 3946.930, -2942.980, -75.9385, 403.00, 396.00, 733, 784, 1060, 1943, 1868, 1929, 713, 4331, 4886, 1582, 5000, 4842, 5000, 1563, 2564, 787
102.515, 3956.630, -2981.780, -75.9385, 403.00, 396.00, 723, 791, 1044, 1908, 1829, 1887, 688, 3760, 4713, 1590, 5000, 4837, 5000, 1602, 2856, 779
102.615, 3966.815, -3020.580, -75.9385, 403.00, 396.00, 714, 752, 1056, 1874, 1791, 1825, 639, 3587, 4560, 1598, 5000, 4836, 5000, 1642, 2900, 769
102.717, 3975.545, -3059.865, -75.9385, 403.00, 396.00, 704, 745, 1040, 1842, 1752, 1804, 590, 3397, 4325, 1629, 2156, 4837, 5000, 1681, 2943, 760
102.868, 3995.915, -3138.920, -75.9385, 403.00, 396.00, 685, 745, 979, 1780, 1675, 1701, 616, 1717, 3932, 1625, 2175, 4896, 5000, 1760, 3057, 742
102.968, 4005.615, -3177.720, -75.9385, 403.00, 396.00, 675, 733, 963, 1750, 1636, 1660, 2047, 1549, 3750, 1613, 2185, 4903, 5000, 1800, 3101, 732
103.069, 4015.800, -3216.520, -75.9385, 403.00, 396.00, 665, 722, 948, 1721, 1597, 1619, 1997, 1383, 3573, 1639, 2196, 4912, 5000, 1840, 3129, 722
103.169, 4025.985, -3255.805, -75.9385, 403.00, 396.00, 655, 688, 932, 1692, 1559, 1578, 1948, 1300, 3399, 1654, 2207, 4935, 5000, 1874, 3487, 713
103.271, 4035.685, -3294.605, -81.9151, 213.00, 586.00, 645, 698, 917, 1663, 1520, 1537, 1899, 1138, 3148, 1664, 2162, 4981, 5000, 1898, 5000, 703
103.373, 4041.990, -3334.860, -86.9249, 228.00, 571.00, 606, 716, 1041, 1563, 1477, 1557, 2028, 1669, 4870, 1820, 5000, 5000, 5000, 1969, 1016, 659
103.475, 4043.930, -3374.630, -91.9347, 237.00, 562.00, 620, 788, 1206, 1477, 1449, 1634, 2187, 5000, 4984, 1951, 5000, 5000, 1955, 2963, 884, 631
103.576, 4043.445, -3415.855, -96.9446, 250.00, 549.00, 624, 842, 1434, 1410, 1372, 1682, 2222, 4989, 2256, 2131, 5000, 5000, 2008, 1247, 794, 594
103.677, 4038.110, -3455.625, -100.9876, 262.00, 537.00, 636, 933, 1484, 1359, 1386, 1742, 440, 5000, 1579, 2309, 5000, 5000, 2099, 1077, 731, 588
103.779, 4030.350, -3495.880, -105.9974, 269.00, 530.00, 650, 1044, 1396, 1318, 1385, 1812, 414, 1950, 1587, 5000, 5000, 5000, 2119, 963, 689, 611
103.880, 4019.195, -3533.710, -108.9857, 281.00, 518.00, 664, 1185, 1323, 1285, 1414, 1897, 410, 1564, 1621, 5000, 5000, 2112, 3078, 882, 660, 621
103.982, 4005.130, -3572.995, -112.9409, 287.00, 512.00, 718, 1357, 1263, 1259, 1448, 1995, 401, 1599, 1658, 5000, 5000, 2153, 1360, 826, 642, 627
104.083, 3989.125, -3609.855, -115.9292, 297.00, 502.00, 736, 1366, 1212, 1198, 1466, 2094, 384, 1601, 1720, 5000, 5000, 2204, 1227, 788, 612, 640
104.185, 3971.180, -3645.745, -118.9175, 303.00, 496.00, 781, 1285, 1168, 1160, 1487, 2052, 356, 1626, 1761, 5000, 5000, 2300, 1082, 763, 632, 669
104.287, 3952.265, -3680.665, -121.9937, 309.00, 490.00, 832, 1216, 1130, 1166, 1510, 2140, 309, 1676, 1804, 5000, 5000, 2299, 1069, 748, 595, 705
104.388, 3930.440, -3714.615, -124.9820, 315.00, 484.00, 888, 1157, 1096, 1154, 1538, 5000, 252, 1689, 1847, 5000, 5000, 2387, 1023, 740, 645, 745
104.489, 3907.160, -3747.595, -126.9157, 322.00, 477.00, 950, 1104, 1067, 1167, 1567, 5000, 229, 1733, 1891, 5000, 3807, 3340, 991, 717, 658, 791
104.590, 3857.205, -3811.615, -131.9255, 334.00, 465.00, 1090, 1016, 975, 1159, 1635, 5000, 259, 1781, 1978, 5000, 2420, 1554, 927, 709, 676, 900
104.692, 3830.045, -3841.685, -133.9470, 334.00, 465.00, 1168, 978, 944, 1170, 1669, 5000, 914, 1816, 1993, 5000, 2472, 1495, 954, 763, 699, 964
104.843, 3801.430, -3870.785, -135.9685, 337.00, 462.00, 1253, 944, 931, 1166, 1711, 4961, 775, 202, 2064, 5000, 2508, 1447, 954, 778, 725, 1034
104.945, 3772.330, -3898.915, -137.9900, 340.00, 459.00, 1289, 912, 912, 1164, 1756, 4885, 738, 215, 2135, 5000, 2586, 1412, 957, 796, 773, 1110
105.046, 3742.260, -3925.590, -139.9236, 343.00, 456.00, 1211, 883, 915, 1163, 1691, 4817, 724, 227, 2162, 5000, 2646, 1388, 941, 815, 783, 1193
105.148, 3712.190, -3951.780, -140.9783, 350.00, 449.00, 1141, 836, 899, 1162, 1658, 4756, 718, 131, 2195, 5000, 2707, 1372, 953, 817, 816, 1283
105.249, 3680.180, -3976.515, -142.9998, 350.00, 449.00, 1081, 771, 882, 1160, 1699, 4702, 724, 152, 2232, 5000, 2682, 1366, 968, 842, 850, 1261
105.350, 3648.170, -4000.765, -143.9666, 353.00, 446.00, 1026, 767, 867, 1160, 1721, 4652, 729, 142, 2270, 5000, 2743, 1364, 962, 868, 887, 1196
105.452, 3615.190, -4024.530, -145.9882, 353.00, 446.00, 976, 745, 856, 1160, 5000, 4606, 734, 152, 2307, 5000, 2806, 1366, 1004, 895, 925, 1137
105.554, 3548.260, -4068.665, -148.9765, 359.00, 440.00, 888, 704, 850, 1163, 5000, 4523, 742, 217, 215, 5000, 3769, 1325, 1068, 955, 985, 1033
105.656, 3513.340, -4090.975, -150.9980, 328.00, 471.00, 851, 685, 837, 1164, 5000, 4485, 749, 236, 143, 4222, 3705, 1393, 1092, 986, 1049, 988
105.756, 3478.420, -4109.890, -152.9316, 322.00, 477.00, 807, 691, 836, 1195, 5000, 2090, 711, 248, 145, 4012, 4055, 1383, 1107, 1018, 1100, 933
105.858, 3442.045, -4127.835, -155.9199, 325.00, 474.00, 767, 679, 842, 1241, 5000, 1858, 670, 259, 168, 2884, 2071, 1372, 1104, 1053, 1159, 880
106.009, 3405.185, -4144.810, -157.9414, 334.00, 465.00, 666, 670, 849, 1294, 4522, 1205, 639, 268, 166, 2877, 2000, 1345, 1124, 1091, 1222, 834
106.110, 3367.355, -4159.845, -159.9629, 337.00, 462.00, 647, 684, 857, 1258, 4444, 1154, 617, 276, 163, 2932, 1953, 1350, 1149, 1132, 1287, 795
106.262, 3291.210, -4186.520, -162.9513, 350.00, 449.00, 615, 675, 878, 1262, 4313, 991, 584, 292, 196, 3045, 1899, 1352, 1207, 1221, 1379, 711
106.362, 3252.410, -4197.675, -164.9728, 353.00, 446.00, 597, 671, 888, 1281, 4259, 959, 574, 299, 232, 3078, 1890, 1416, 1239, 1268, 1284, 644
106.513, 3213.125, -4208.830, -165.9396, 356.00, 443.00, 603, 668, 899, 4801, 4208, 926, 567, 306, 245, 3153, 1890, 1439, 1273, 1316, 1206, 623
106.614, 3174.325, -4218.530, -166.9943, 359.00, 440.00, 589, 667, 911, 5000, 4161, 893, 559, 313, 258, 307, 1893, 1462, 1309, 1366, 1138, 624
106.716, 3095.270, -4234.535, -169.9826, 368.00, 431.00, 566, 665, 935, 5000, 4075, 826, 549, 324, 279, 320, 1918, 1495, 1383, 1467, 1032, 598
106.818, 3055.015, -4242.780, -170.9494, 368.00, 431.00, 578, 665, 946, 5000, 4035, 790, 545, 329, 288, 313, 1937, 1540, 1421, 1519, 991, 598
106.918, 3016.215, -4248.600, -171.9162, 371.00, 428.00, 569, 666, 943, 5000, 3996, 754, 541, 334, 297, 342, 1956, 1556, 1460, 1572, 953, 586
107.018, 2976.445, -4254.905, -171.9162, 375.00, 424.00, 563, 666, 878, 5000, 3958, 717, 538, 338, 305, 367, 1978, 1609, 1501, 1626, 921, 575
107.119, 2936.190, -4259.755, -172.9709, 375.00, 424.00, 556, 667, 842, 5000, 3900, 680, 535, 341, 312, 356, 2004, 1621, 1541, 1679, 893, 586
107.221, 2895.450, -4264.605, -173.9377, 378.00, 421.00, 551, 668, 829, 5000, 3178, 641, 532, 345, 318, 392, 2032, 1655, 1561, 1619, 869, 557
107.372, 2855.195, -4268.970, -174.9924, 381.00, 418.00, 546, 669, 837, 4186, 2675, 622, 530, 348, 325, 404, 2062, 1690, 1622, 1558, 761, 570
107.473, 2815.425, -4272.850, -174.9924, 381.00, 418.00, 542, 671, 845, 4111, 2004, 613, 528, 351, 330, 414, 2094, 1726, 1663, 1505, 744, 563
107.624, 2734.430, -4279.640, -175.9592, 384.00, 415.00, 535, 675, 4174, 3839, 1690, 549, 524, 356, 339, 434, 2108, 1797, 1747, 1409, 739, 551
107.725, 2694.175, -4281.580, -176.9260, 384.00, 415.00, 532, 677, 4229, 3789, 1563, 542, 522, 358, 344, 443, 2142, 1833, 1789, 1372, 726, 546
107.875, 2613.180, -4286.915, -177.9807, 387.00, 412.00, 528, 606, 4307, 3692, 1387, 487, 481, 361, 350, 459, 2213, 1908, 1873, 1311, 732, 539
107.977, 2573.410, -4287.885, -177.9807, 390.00, 409.00, 526, 557, 4264, 3646, 1323, 446, 426, 363, 354, 465, 799, 1946, 1915, 1287, 723, 536
108.077, 2533.155, -4289.825, -177.9807, 390.00, 409.00, 525, 558, 4201, 3600, 1271, 425, 400, 364, 356, 470, 737, 1984, 1957, 1265, 715, 533
108.177, 2492.415, -4290.795, -177.9807, 390.00, 409.00, 523, 559, 4139, 3555, 1228, 391, 344, 365, 358, 476, 752, 2022, 1999, 1247, 733, 531
108.279, 2452.160, -4291.765, -178.9476, 387.00, 412.00, 523, 561, 4079, 3511, 1190, 681, 299, 365, 360, 480, 796, 2061, 2041, 1105, 707, 529
108.379, 2412.390, -4292.735, -178.9476, 390.00, 409.00, 522, 563, 4017, 3465, 1144, 659, 297, 366, 382, 486, 771, 2119, 2083, 1088, 722, 526
108.480, 2371.165, -4292.735, -178.9476, 390.00, 409.00, 522, 2966, 3957, 3421, 1104, 626, 270, 366, 364, 490, 812, 2157, 2126, 1073, 716, 525
108.580, 2331.395, -4293.705, -179.9144, 390.00, 409.00, 521, 2978, 3899, 3377, 1069, 620, 263, 387, 365, 494, 832, 2196, 2169, 1100, 711, 523
108.730, 2290.170, -4293.705, -179.9144, 393.00, 406.00, 522, 2989, 3910, 3333, 1039, 615, 235, 367, 366, 498, 841, 2235, 2211, 1089, 707, 522
108.832, 2250.400, -4293.705, 179.9144, 393.00, 406.00, 522, 3000, 3924, 3290, 1012, 575, 205, 367, 367, 500, 849, 2274, 2253, 1079, 703, 521
108.934, 2169.405, -4293.705, 179.9144, 393.00, 406.00, 422, 3019, 3885, 3205, 967, 555, 419, 206, 368, 505, 862, 2352, 2337, 1087, 697, 520
109.034, 2129.150, -4293.220, 178.9476, 393.00, 406.00, 423, 3027, 3833, 3163, 948, 517, 391, 186, 368, 507, 868, 2391, 2400, 1097, 695, 521
109.185, 2088.410, -4293.220, 178.9476, 396.00, 403.00, 423, 3035, 3805, 3121, 930, 511, 390, 165, 388, 508, 872, 2430, 2421, 1092, 693, 520
109.285, 2048.155, -4292.250, 178.9476, 396.00, 403.00, 424, 3042, 5000, 3079, 914, 470, 362, 124, 367, 509, 876, 2470, 2463, 1087, 692, 521
109.386, 2008.385, -4292.250, 178.9476, 396.00, 403.00, 404, 3049, 5000, 3037, 899, 467, 340, 344, 367, 532, 879, 2510, 2505, 1094, 691, 521
109.487, 1967.160, -4291.280, 178.9476, 396.00, 403.00, 1266, 3055, 5000, 2996, 885, 443, 333, 323, 207, 510, 882, 2549, 2547, 1080, 691, 421
