%
% Irregular Data
%

@RELATION irregular

@ATTRIBUTE time REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE th REAL
@ATTRIBUTE left_motor REAL
@ATTRIBUTE right_motor REAL
@ATTRIBUTE sonar1 REAL
@ATTRIBUTE sonar2 REAL
@ATTRIBUTE sonar3 REAL
@ATTRIBUTE sonar4 REAL
@ATTRIBUTE sonar5 REAL
@ATTRIBUTE sonar6 REAL
@ATTRIBUTE sonar7 REAL
@ATTRIBUTE sonar8 REAL
@ATTRIBUTE sonar9 REAL
@ATTRIBUTE sonar10 REAL
@ATTRIBUTE sonar11 REAL
@ATTRIBUTE sonar12 REAL
@ATTRIBUTE sonar13 REAL
@ATTRIBUTE sonar14 REAL
@ATTRIBUTE sonar15 REAL
@ATTRIBUTE sonar16 REAL

@DATA
102.055, -6514.520, 5123.055, -136.9353, 200.00, 200.00, 5000, 5000, 3774, 3310, 2062, 1564, 1409, 673, 1030, 1504, 2452, 2763, 3552, 5000, 2222, 5000
102.155, -6529.555, 5109.475, -136.9353, 200.00, 200.00, 5000, 5000, 3740, 3285, 2044, 1549, 1395, 564, 980, 1498, 2446, 2780, 3570, 5000, 2237, 5000
102.255, -6544.590, 5095.410, -136.9353, 200.00, 200.00, 5000, 5000, 3726, 3261, 2027, 1555, 1400, 580, 958, 1491, 2439, 2797, 3587, 5000, 2251, 5000
102.357, -6558.655, 5082.315, -135.9685, 218.00, 161.00, 5000, 5000, 3736, 3254, 2058, 1548, 1384, 570, 889, 1465, 2377, 2791, 3549, 5000, 2262, 5000
102.457, -6571.750, 5068.250, -133.9470, 239.00, 140.00, 5000, 5000, 3775, 3253, 2110, 1567, 1367, 653, 837, 1439, 2246, 2761, 3488, 5000, 2272, 5000
102.557, -6585.815, 5055.155, -132.9802, 239.00, 140.00, 5000, 5000, 3837, 3261, 2166, 1568, 1371, 690, 762, 1396, 2139, 2766, 3405, 5000, 2283, 5000
102.658, -6598.910, 5041.090, -130.9587, 239.00, 140.00, 5000, 5000, 3881, 3255, 2227, 1592, 1377, 717, 719, 1354, 2036, 2736, 3364, 5000, 2296, 5000
102.758, -6610.550, 5026.055, -128.9372, 239.00, 140.00, 5000, 5000, 3947, 3262, 2293, 1617, 1364, 771, 652, 1333, 1937, 2743, 3297, 5000, 2310, 5000
102.909, -6634.800, 4996.470, -125.9488, 239.00, 140.00, 5000, 5000, 4086, 3298, 2443, 1655, 1385, 892, 556, 1275, 1786, 2726, 3215, 5000, 2324, 5000
103.010, -6646.925, 4981.435, -124.9820, 239.00, 140.00, 5000, 5000, 4160, 3312, 2557, 1688, 1377, 952, 671, 1252, 1734, 2732, 3168, 5000, 5000, 5000
103.110, -6657.595, 4965.430, -122.9605, 239.00, 140.00, 5000, 5000, 4256, 3329, 2680, 1724, 1392, 1003, 692, 1222, 1665, 2712, 3127, 5000, 5000, 5000
103.210, -6667.780, 4949.425, -120.9390, 239.00, 140.00, 5000, 5000, 4335, 3357, 2784, 1763, 1407, 1087, 756, 1207, 1617, 2726, 3090, 5000, 5000, 5000
103.312, -6678.935, 4931.480, -120.9390, 221.00, 178.00, 5000, 5000, 4377, 3345, 2839, 1764, 1400, 1146, 805, 1208, 1593, 2742, 3099, 5000, 5000, 5000
103.412, -6688.635, 4914.020, -120.9390, 200.00, 200.00, 5000, 5000, 4360, 3327, 2823, 1752, 1389, 1179, 839, 1206, 1610, 2761, 3115, 5000, 5000, 5000
103.512, -6698.820, 4897.045, -120.9390, 200.00, 200.00, 5000, 5000, 4323, 3308, 2807, 1740, 1379, 1213, 872, 1224, 1608, 2778, 3130, 5000, 5000, 5000
103.613, -6708.520, 4879.100, -120.9390, 200.00, 200.00, 5000, 5000, 4305, 3290, 2792, 1729, 1368, 1233, 906, 1221, 1624, 2797, 3146, 5000, 5000, 5000
103.713, -6719.675, 4862.125, -120.9390, 200.00, 200.00, 5000, 5000, 4248, 3268, 2776, 1740, 1358, 1241, 939, 1224, 1622, 2816, 3169, 5000, 5000, 5000
103.815, -6729.860, 4845.150, -120.9390, 200.00, 200.00, 5000, 5000, 4231, 3239, 2791, 1728, 1368, 1274, 948, 1236, 1639, 2834, 3192, 5000, 5000, 5000
103.915, -6739.560, 4827.205, -120.9390, 200.00, 200.00, 5000, 5000, 4194, 3213, 2775, 1717, 1358, 1308, 967, 1233, 1636, 2852, 3215, 5000, 5000, 5000
104.065, -6760.900, 4792.285, -120.9390, 200.00, 200.00, 5000, 5000, 4140, 3176, 2744, 1693, 1337, 1313, 1035, 1248, 1650, 2889, 3260, 5000, 5000, 5000
104.166, -6770.600, 4775.310, -120.9390, 200.00, 200.00, 5000, 5000, 4122, 3158, 2728, 1681, 1327, 1301, 1068, 1251, 1668, 2907, 3283, 5000, 5000, 5000
104.266, -6781.755, 4758.335, -120.9390, 200.00, 200.00, 5000, 5000, 4085, 3139, 2713, 1670, 1316, 1313, 1102, 1263, 1665, 2926, 3306, 5000, 5000, 5000
104.367, -6791.940, 4740.390, -120.9390, 200.00, 200.00, 5000, 5000, 4068, 3121, 2697, 1681, 1326, 1301, 1135, 1261, 1682, 2944, 3328, 5000, 5000, 5000
104.468, -6801.640, 4723.415, -120.9390, 200.00, 200.00, 5000, 5000, 4031, 3094, 2682, 1669, 1316, 1289, 1169, 1218, 1679, 2963, 3351, 5000, 2527, 5000
104.568, -6812.795, 4706.440, -120.9390, 200.00, 200.00, 5000, 5000, 4013, 3065, 2666, 1657, 1305, 1277, 1202, 1126, 1696, 2981, 3373, 5000, 2537, 5000
104.668, -6822.980, 4688.010, -120.9390, 200.00, 200.00, 5000, 5000, 3976, 3045, 2650, 1645, 1295, 1288, 1236, 1034, 1694, 2999, 3396, 5000, 2548, 5000
104.769, -6832.680, 4671.035, -120.9390, 200.00, 200.00, 5000, 5000, 3959, 3026, 2634, 1634, 1285, 1276, 1231, 700, 1711, 2996, 3419, 5000, 2558, 5000
104.870, -6842.865, 4654.060, -121.9937, 161.00, 218.00, 5000, 4940, 3864, 2986, 2538, 1607, 1271, 1278, 1229, 715, 1749, 3056, 3466, 5000, 2580, 5000
104.970, -6852.565, 4638.055, -122.9605, 140.00, 239.00, 5000, 4878, 3733, 2933, 2413, 1547, 1255, 1289, 1240, 1188, 1809, 3091, 3557, 5000, 2578, 5000
105.071, -6863.720, 4622.050, -124.9820, 140.00, 239.00, 5000, 4801, 3604, 2873, 2297, 1513, 1241, 1278, 1216, 1372, 1890, 3129, 3627, 5000, 2578, 5000
105.222, -6886.515, 4589.070, -124.9820, 200.00, 200.00, 5000, 4754, 3515, 2829, 2212, 1479, 1216, 1283, 1248, 784, 1926, 3181, 3714, 5000, 2598, 5000
105.323, -6898.640, 4572.095, -124.9820, 200.00, 200.00, 5000, 4737, 3498, 2811, 2195, 1467, 1204, 1269, 1248, 782, 1942, 3200, 3737, 5000, 2610, 5000
105.424, -6909.795, 4557.060, -125.9488, 161.00, 218.00, 5000, 4702, 3429, 2773, 2144, 1443, 1192, 1271, 1247, 795, 1982, 3222, 3797, 5000, 2636, 5000
105.524, -6920.950, 4541.055, -127.9704, 140.00, 239.00, 1785, 4636, 3325, 2708, 2042, 1390, 1178, 1284, 1258, 1440, 2068, 3268, 3883, 5000, 2641, 5000
105.625, -6932.590, 4526.020, -129.9919, 140.00, 239.00, 1792, 4594, 3224, 2666, 1948, 1361, 1146, 1274, 1239, 1484, 2175, 3317, 4000, 5000, 2649, 5000
105.726, -6944.715, 4511.470, -127.9704, 239.00, 140.00, 1799, 4605, 3276, 2674, 2010, 1386, 1154, 1254, 1274, 837, 2078, 3301, 3928, 5000, 2665, 5000
105.827, -6956.840, 4496.435, -125.9488, 239.00, 140.00, 1781, 4620, 3328, 2683, 2079, 1392, 1165, 1237, 1329, 857, 2002, 3289, 3884, 5000, 2683, 5000
105.928, -6967.995, 4481.400, -127.9704, 140.00, 239.00, 1786, 4574, 3225, 2628, 1980, 1361, 1131, 1225, 1323, 827, 2088, 3335, 3973, 5000, 2688, 5000
106.028, -6979.635, 4466.365, -129.9919, 140.00, 239.00, 1761, 4513, 3123, 2587, 1886, 1311, 1119, 1239, 1301, 879, 2175, 3386, 4071, 5000, 2716, 5000
106.129, -6991.760, 4451.330, -130.9587, 140.00, 239.00, 1745, 4436, 3044, 2551, 1798, 1283, 1106, 1254, 1281, 891, 2286, 3440, 4209, 5000, 2726, 1812
106.229, -7004.855, 4436.295, -132.9802, 140.00, 239.00, 1729, 4203, 2955, 2515, 1715, 1257, 1095, 1270, 1263, 904, 2399, 3499, 4330, 5000, 3280, 1790
106.330, -7017.950, 4422.230, -133.9470, 140.00, 239.00, 1716, 4034, 2884, 2476, 1660, 1211, 1064, 1278, 1276, 1620, 2536, 3538, 4462, 5000, 5000, 1767
106.431, -7031.530, 4408.165, -134.9138, 178.00, 221.00, 1723, 3935, 2844, 2456, 1604, 1192, 1051, 1280, 1281, 1633, 2581, 3587, 4522, 2800, 5000, 1751
106.533, -7045.595, 4394.100, -134.9138, 199.00, 180.00, 1715, 3944, 2825, 2428, 1619, 1201, 1057, 1257, 1279, 944, 2549, 3588, 4515, 5000, 5000, 1744
106.633, -7058.690, 4381.005, -132.9802, 230.00, 149.00, 1715, 4020, 2836, 2422, 1631, 1196, 1042, 1217, 1328, 918, 2464, 3570, 4462, 5000, 5000, 1771
106.734, -7072.755, 4366.455, -132.9802, 206.00, 193.00, 1723, 4007, 2820, 2402, 1619, 1183, 1028, 1214, 1345, 973, 2434, 3600, 4460, 5000, 5000, 1759
106.835, -7086.820, 4351.420, -132.9802, 200.00, 200.00, 1717, 3973, 2803, 2380, 1602, 1169, 1034, 1196, 1326, 988, 2429, 3618, 4484, 5000, 5000, 1752
106.935, -7100.885, 4337.355, -132.9802, 200.00, 200.00, 1710, 3938, 2788, 2362, 1585, 1154, 1020, 1177, 1310, 1002, 2444, 3636, 4509, 5000, 5000, 1746
107.035, -7113.980, 4322.320, -132.9802, 200.00, 200.00, 1701, 3903, 2753, 2345, 1593, 1161, 1007, 1162, 1316, 1017, 2438, 3653, 4533, 5000, 5000, 1754
107.136, -7127.560, 4307.285, -132.9802, 200.00, 200.00, 1638, 3868, 2738, 2328, 1576, 1147, 993, 1167, 1297, 1032, 2432, 3671, 4558, 5000, 5000, 1733
107.237, -7141.625, 4292.250, -132.9802, 200.00, 200.00, 1656, 3853, 2702, 2310, 1559, 1132, 979, 1148, 1278, 1047, 2448, 3688, 4581, 5000, 5000, 1740
107.337, -7169.755, 4263.150, -132.9802, 200.00, 200.00, 1702, 3819, 2687, 2288, 1542, 1118, 966, 1129, 1278, 1061, 2442, 3705, 4606, 5000, 5000, 1736
107.438, -7182.850, 4248.115, -132.9802, 200.00, 200.00, 1904, 3749, 2637, 2239, 1507, 1089, 958, 1119, 1249, 1070, 2451, 3740, 4655, 2986, 5000, 1735
107.538, -7196.915, 4233.080, -132.9802, 200.00, 200.00, 1978, 3714, 2622, 2217, 1490, 1075, 944, 1100, 1230, 1085, 2446, 3758, 4679, 3000, 5000, 1714
107.639, -7210.980, 4219.015, -132.9802, 200.00, 200.00, 2052, 3679, 2586, 2199, 1474, 1061, 931, 1081, 1217, 1100, 2440, 3775, 4703, 3015, 5000, 1722
107.740, -7224.560, 4204.465, -132.9802, 200.00, 200.00, 2098, 3625, 2571, 2182, 1456, 1046, 917, 1070, 1220, 1114, 2455, 3793, 4724, 3029, 5000, 1720
107.841, -7238.625, 4189.430, -132.9802, 200.00, 200.00, 2227, 3590, 2539, 2164, 1439, 1053, 903, 1071, 1201, 1129, 2450, 3810, 4741, 3022, 5000, 1712
107.941, -7252.690, 4174.395, -132.9802, 200.00, 200.00, 2273, 3555, 2521, 2147, 1422, 1038, 889, 1052, 1182, 1144, 2444, 3827, 4758, 3037, 5000, 1716
108.043, -7265.785, 4160.330, -131.9255, 221.00, 158.00, 2197, 3650, 2536, 2128, 1427, 1032, 896, 1017, 1168, 1159, 2385, 3822, 4716, 3090, 5000, 1721
108.143, -7278.880, 4146.265, -130.9587, 239.00, 140.00, 2049, 3753, 2548, 2120, 1472, 1051, 883, 1000, 1115, 1177, 2282, 3792, 4612, 5000, 5000, 1723
108.243, -7290.520, 4132.200, -128.9372, 239.00, 140.00, 1910, 3880, 2581, 2123, 1521, 1050, 891, 977, 1092, 1196, 2181, 3789, 4526, 5000, 5000, 1728
108.344, -7302.645, 4117.165, -126.9157, 239.00, 140.00, 1803, 4011, 2615, 2129, 1575, 1073, 880, 948, 1071, 1218, 2084, 3768, 4460, 5000, 3583, 1756
108.444, -7314.770, 4101.160, -125.9488, 239.00, 140.00, 1702, 4208, 2651, 2125, 1634, 1075, 890, 938, 1027, 1220, 1186, 3750, 4402, 5000, 3061, 1760
108.545, -7325.925, 4086.125, -123.9273, 239.00, 140.00, 1653, 4225, 2709, 2122, 1697, 1101, 882, 906, 1011, 1244, 1236, 3693, 4323, 5000, 3083, 1778
108.646, -7336.595, 4070.120, -122.9605, 239.00, 140.00, 1705, 4266, 2768, 2143, 1767, 1108, 895, 900, 973, 1271, 1248, 3445, 4281, 5000, 3107, 1799
108.798, -7356.965, 4037.140, -118.9175, 239.00, 140.00, 1733, 4338, 2872, 2165, 1926, 1171, 905, 869, 930, 1330, 1256, 3018, 4186, 5000, 3141, 1849
108.899, -7365.695, 4021.135, -117.9507, 239.00, 140.00, 1752, 4369, 2938, 2173, 1910, 1183, 902, 845, 919, 1363, 1272, 2857, 4135, 5000, 3171, 1862
108.999, -7374.910, 4004.160, -115.9292, 239.00, 140.00, 1772, 4426, 3005, 2193, 1917, 1222, 920, 846, 891, 1376, 1290, 2701, 4113, 5000, 3184, 1893
109.100, -7383.640, 3986.215, -114.9624, 239.00, 140.00, 1785, 4466, 3116, 2206, 1907, 1263, 920, 826, 885, 1413, 1309, 2572, 4073, 5000, 3219, 1901
109.201, -7391.885, 3969.240, -112.9409, 239.00, 140.00, 1812, 4510, 3188, 2226, 1896, 1308, 942, 828, 860, 1386, 1329, 2467, 4061, 5000, 3258, 1948
109.301, -7398.675, 3951.295, -110.9194, 239.00, 140.00, 1817, 4582, 3284, 2275, 1887, 1330, 944, 812, 857, 1336, 1352, 2366, 4030, 4932, 3278, 5000
109.401, -7412.740, 3915.405, -107.9310, 239.00, 140.00, 1873, 4719, 3528, 2317, 1893, 1439, 974, 803, 836, 1224, 1381, 1405, 4005, 4769, 5000, 5000
109.502, -7418.560, 3897.460, -106.9642, 239.00, 140.00, 1902, 4785, 3676, 2350, 1890, 1500, 1003, 812, 817, 1186, 1408, 1417, 3986, 4683, 5000, 5000
109.603, -7423.895, 3879.030, -104.9427, 239.00, 140.00, 1910, 4882, 3850, 2384, 1886, 1566, 1035, 801, 820, 1153, 1437, 1410, 3972, 4627, 5000, 5000
109.704, -7428.745, 3860.115, -102.9212, 239.00, 140.00, 5000, 4986, 4008, 2421, 1906, 1639, 1046, 811, 804, 1109, 1468, 1424, 3700, 4578, 5000, 5000
109.804, -7433.595, 3842.170, -101.9544, 239.00, 140.00, 5000, 5000, 4025, 2499, 1915, 1718, 1081, 803, 809, 1066, 1494, 1440, 3459, 4509, 5000, 5000
109.904, -7440.870, 3804.340, -98.9661, 239.00, 140.00, 5000, 5000, 4091, 2601, 1930, 1708, 1137, 810, 804, 1003, 1550, 1476, 3086, 4417, 5000, 5000
110.005, -7443.780, 3785.425, -96.9446, 239.00, 140.00, 5000, 5000, 4141, 2665, 1954, 1705, 1181, 826, 793, 983, 1474, 1496, 2929, 4391, 5000, 5000
110.156, -7445.720, 3766.025, -94.9231, 239.00, 140.00, 5000, 5000, 4173, 2732, 1959, 1705, 1228, 823, 804, 972, 1409, 1518, 2799, 4347, 5000, 5000
110.257, -7448.630, 3728.195, -91.9347, 239.00, 140.00, 5000, 3307, 4273, 2912, 1999, 1688, 1308, 840, 808, 927, 1308, 1545, 1610, 4296, 5000, 5000
110.357, -7449.600, 3708.310, -90.9679, 239.00, 140.00, 5000, 3092, 4319, 3007, 2044, 1681, 1366, 860, 802, 896, 1268, 1572, 1587, 4266, 5000, 5000
110.457, -7449.600, 3689.395, -88.9464, 239.00, 140.00, 5000, 2888, 4394, 3106, 2074, 1691, 1429, 862, 818, 894, 1224, 1600, 1630, 4262, 5000, 5000
110.558, -7449.600, 3670.480, -86.9249, 239.00, 140.00, 5000, 2669, 4450, 3249, 2107, 1695, 1498, 865, 815, 893, 1168, 1630, 1642, 4242, 5000, 5000
110.709, -7447.175, 3632.165, -83.9366, 239.00, 140.00, 5000, 2336, 4631, 3549, 2176, 1714, 1565, 915, 832, 872, 1126, 1674, 1650, 4188, 4870, 5000
110.810, -7445.235, 3613.250, -82.9698, 239.00, 140.00, 5000, 2217, 4707, 3748, 2213, 1721, 1565, 923, 853, 852, 1077, 1709, 1666, 3918, 4819, 5000
110.910, -7443.295, 3594.335, -80.9483, 239.00, 140.00, 5000, 2103, 4817, 3786, 2292, 1738, 1559, 951, 855, 849, 1065, 1684, 1684, 3701, 4767, 3874
111.010, -7440.385, 3575.420, -78.9268, 239.00, 140.00, 5000, 1993, 4909, 3826, 2333, 1741, 1558, 962, 879, 841, 1053, 1633, 1703, 3512, 4710, 3492
111.111, -7432.140, 3537.105, -75.9385, 239.00, 140.00, 3683, 1810, 5000, 3899, 2462, 1772, 1544, 1007, 911, 836, 1015, 1502, 1745, 3195, 4626, 3388
111.262, -7428.260, 3518.190, -74.9716, 239.00, 140.00, 3494, 1735, 5000, 3931, 2529, 1801, 1537, 1043, 919, 839, 984, 1434, 1749, 3065, 4579, 3393
111.364, -7423.410, 3500.245, -75.9385, 140.00, 239.00, 3817, 1844, 5000, 3860, 2425, 1755, 1523, 1038, 920, 847, 1028, 1531, 1782, 3254, 4671, 3379
111.464, -7414.195, 3463.385, -78.9268, 140.00, 239.00, 5000, 2079, 4763, 3708, 2242, 1687, 1497, 1008, 925, 893, 1095, 1706, 1814, 3736, 4828, 3869
111.565, -7410.315, 3444.470, -80.9483, 140.00, 239.00, 5000, 2229, 4600, 3628, 2164, 1643, 1485, 1004, 928, 918, 1148, 1814, 1833, 4010, 4919, 5000
111.665, -7407.405, 3425.070, -82.9698, 140.00, 239.00, 5000, 2362, 4473, 3511, 2087, 1610, 1469, 1001, 931, 929, 1185, 1904, 1853, 4336, 5000, 5000
111.816, -7403.040, 3387.240, -85.9581, 140.00, 239.00, 5000, 2776, 4221, 3085, 1938, 1549, 1439, 995, 938, 974, 1296, 1931, 1918, 4487, 5000, 5000
111.917, -7401.100, 3368.325, -86.9249, 140.00, 239.00, 5000, 3013, 4095, 2921, 1885, 1515, 1426, 992, 922, 1003, 1330, 1937, 1944, 4534, 5000, 5000
112.018, -7401.100, 3348.440, -85.9581, 239.00, 140.00, 5000, 2823, 4151, 3046, 1900, 1516, 1414, 997, 941, 977, 1301, 1962, 1957, 4512, 5000, 5000
112.119, -7399.160, 3329.040, -83.9366, 239.00, 140.00, 5000, 2642, 4237, 3175, 1936, 1518, 1403, 1023, 940, 977, 1274, 1985, 1951, 4517, 5000, 5000
112.219, -7397.220, 3310.125, -82.9698, 239.00, 140.00, 5000, 2493, 4305, 3351, 1994, 1532, 1394, 1031, 961, 979, 1221, 1974, 1967, 4503, 5000, 5000
112.321, -7393.340, 3272.295, -85.9581, 140.00, 239.00, 5000, 2888, 4060, 2947, 1844, 1476, 1369, 1024, 968, 1011, 1314, 2027, 2033, 4597, 5000, 5000
112.421, -7391.400, 3253.380, -86.9249, 140.00, 239.00, 1789, 5000, 3960, 2784, 1791, 1437, 1358, 1022, 972, 1040, 1385, 2053, 2019, 4640, 5000, 5000
112.521, -7390.430, 3234.465, -88.9464, 140.00, 239.00, 1708, 5000, 3844, 2605, 1720, 1412, 1347, 1020, 956, 1072, 1425, 2059, 3018, 4688, 5000, 5000
112.622, -7390.430, 3215.065, -90.9679, 140.00, 239.00, 1590, 5000, 3758, 2491, 1668, 1392, 1338, 1018, 961, 1079, 1509, 2067, 3175, 4765, 5000, 5000
112.722, -7390.430, 3195.180, -91.9347, 140.00, 239.00, 1513, 5000, 3655, 2360, 1618, 1370, 1330, 997, 966, 1113, 1560, 2078, 3336, 4825, 5000, 1785
112.823, -7390.915, 3176.265, -93.9563, 140.00, 239.00, 1378, 4886, 3580, 2252, 1571, 1340, 1323, 996, 971, 1150, 1617, 2089, 3544, 4891, 5000, 1704
112.925, -7392.855, 3138.435, -90.9679, 239.00, 140.00, 1513, 4996, 3671, 2394, 1611, 1327, 1283, 1036, 978, 1101, 1507, 2144, 3273, 4830, 5000, 1790
113.025, -7392.855, 3119.035, -88.9464, 239.00, 140.00, 1551, 4980, 3711, 2469, 1624, 1327, 1264, 1037, 994, 1094, 1458, 2175, 3154, 4818, 5000, 5000
113.127, -7392.855, 3098.180, -87.9796, 221.00, 178.00, 1550, 4953, 3718, 2496, 1620, 1317, 1252, 1039, 992, 1080, 1462, 2202, 3128, 4807, 5000, 5000
113.227, -7392.370, 3078.295, -87.9796, 200.00, 200.00, 1510, 4932, 3694, 2476, 1600, 1305, 1228, 1059, 993, 1081, 1463, 2222, 3148, 4830, 5000, 5000
113.328, -7392.370, 3058.410, -87.9796, 200.00, 200.00, 1489, 4926, 3671, 2435, 1596, 1295, 1222, 1060, 993, 1082, 1464, 2243, 3168, 4852, 5000, 1796
113.428, -7391.400, 3038.040, -87.9796, 200.00, 200.00, 1369, 4925, 3647, 2414, 1580, 1272, 1203, 1061, 1014, 1108, 1465, 2263, 3188, 4875, 5000, 1796
113.528, -7390.430, 2997.300, -87.9796, 200.00, 200.00, 1387, 4899, 3600, 2374, 1540, 1249, 1177, 1062, 1015, 1110, 1475, 2304, 3249, 4921, 5000, 1734
113.630, -7389.460, 2977.415, -87.9796, 200.00, 200.00, 1387, 4872, 3576, 2333, 1519, 1227, 1162, 1082, 1016, 1110, 1499, 2324, 3269, 4943, 5000, 1714
113.730, -7388.005, 2957.045, -87.9796, 200.00, 200.00, 1406, 4871, 3553, 2312, 1499, 1226, 1152, 1083, 1036, 1111, 1507, 2345, 3289, 4966, 5000, 1653
113.830, -7388.005, 2937.160, -87.9796, 200.00, 200.00, 1426, 4868, 3529, 2292, 1482, 1204, 1132, 1084, 1037, 1114, 1509, 2365, 3309, 4989, 5000, 1633
113.931, -7387.035, 2917.275, -87.9796, 200.00, 200.00, 1445, 4845, 3506, 2272, 1479, 1188, 1127, 1084, 1037, 1138, 1510, 2385, 3330, 4997, 5000, 1592
114.031, -7387.035, 2897.390, -87.9796, 200.00, 200.00, 1444, 4844, 3483, 2251, 1458, 1181, 1102, 1104, 1038, 1139, 1511, 2406, 3370, 5000, 5000, 1571
114.133, -7386.065, 2876.050, -87.9796, 200.00, 200.00, 1464, 4836, 3459, 2211, 1438, 1158, 1101, 1105, 1039, 1139, 1522, 2426, 3390, 5000, 5000, 1550
114.233, -7385.095, 2856.165, -87.9796, 200.00, 200.00, 1464, 4817, 3436, 2190, 1418, 1149, 1076, 1106, 1059, 1140, 1546, 2447, 3411, 5000, 5000, 1510
114.333, -7385.095, 2836.280, -87.9796, 200.00, 200.00, 1483, 4816, 3412, 2170, 1398, 1136, 1072, 1107, 1060, 1146, 1552, 2467, 3431, 5000, 5000, 1489
114.433, -7384.125, 2816.395, -87.9796, 200.00, 200.00, 1502, 4804, 3389, 2149, 1378, 1113, 1051, 1107, 1060, 1167, 1553, 2488, 3451, 5000, 5000, 1369
114.534, -7383.155, 2796.025, -87.9796, 200.00, 200.00, 1502, 4789, 3342, 2108, 1373, 1111, 1042, 1128, 1061, 1168, 1554, 2504, 3491, 5000, 5000, 1368
114.635, -7383.155, 2775.170, -87.9796, 200.00, 200.00, 1521, 4772, 3318, 2088, 1358, 1090, 1025, 1128, 1061, 1169, 1555, 2508, 3512, 5000, 5000, 1388
114.735, -7382.185, 2755.285, -87.9796, 200.00, 200.00, 1541, 4762, 3295, 2068, 1337, 1071, 1026, 1128, 1082, 1169, 1557, 2528, 3532, 5000, 5000, 1387
114.836, -7381.215, 2715.030, -87.9796, 200.00, 200.00, 1560, 4739, 3248, 2027, 1297, 1045, 1001, 1130, 1083, 1178, 1592, 2569, 3592, 5000, 5000, 1426
114.937, -7380.245, 2695.145, -87.9796, 200.00, 200.00, 1579, 4707, 3224, 1986, 1277, 1033, 981, 1150, 1084, 1197, 1598, 2590, 3613, 5000, 5000, 1445
115.038, -7380.245, 2674.290, -87.9796, 200.00, 200.00, 1578, 4675, 3201, 1965, 1258, 1022, 976, 1151, 1104, 1198, 1599, 2610, 3633, 5000, 5000, 1445
115.140, -7379.275, 2655.375, -86.9249, 221.00, 158.00, 1578, 4692, 3216, 1995, 1274, 1012, 961, 1154, 1103, 1178, 1563, 2640, 3562, 5000, 5000, 1448
115.240, -7378.305, 2636.460, -85.9581, 239.00, 140.00, 1558, 4671, 3280, 2072, 1311, 1012, 944, 1179, 1122, 1173, 1510, 2595, 2625, 5000, 5000, 1434
115.340, -7377.335, 2617.060, -83.9366, 239.00, 140.00, 1539, 4656, 3325, 2194, 1328, 1027, 930, 1185, 1122, 1170, 1477, 2465, 2678, 5000, 5000, 1421
115.441, -7375.395, 2598.145, -81.9151, 239.00, 140.00, 1520, 4644, 3399, 2299, 1347, 1022, 927, 1136, 1144, 1144, 1448, 2303, 2672, 5000, 5000, 1408
115.541, -7372.000, 2579.230, -80.9483, 239.00, 140.00, 1502, 4608, 3454, 2408, 1367, 1024, 905, 1123, 1147, 1145, 1423, 2217, 2689, 5000, 5000, 1416
115.643, -7369.090, 2560.315, -78.9268, 239.00, 140.00, 1505, 4596, 3515, 2542, 1389, 1035, 908, 1093, 1172, 1124, 1378, 2098, 2708, 5000, 5000, 1405
115.743, -7366.180, 2541.400, -77.9600, 239.00, 140.00, 1488, 4588, 3609, 2725, 1431, 1030, 893, 1044, 1179, 1129, 1355, 2051, 2730, 4970, 5000, 1558
115.843, -7361.330, 2522.000, -75.9385, 239.00, 140.00, 1472, 4583, 3682, 2761, 1455, 1038, 891, 1017, 1146, 1112, 1341, 1963, 2753, 4738, 5000, 1631
115.943, -7357.450, 2504.055, -73.9169, 239.00, 140.00, 1459, 2559, 3792, 2800, 1500, 1051, 887, 990, 1114, 1119, 1329, 1889, 2759, 4535, 5000, 1726
116.044, -7352.115, 2485.140, -72.9501, 239.00, 140.00, 1462, 2520, 3883, 2821, 1568, 1065, 880, 965, 1083, 1126, 1294, 1826, 2787, 4359, 5000, 1825
116.195, -7340.475, 2449.250, -69.9618, 239.00, 140.00, 1434, 2342, 4154, 2895, 1668, 1077, 896, 917, 1025, 1128, 1281, 1725, 2851, 4042, 5000, 5000
116.296, -7333.200, 2431.305, -67.9403, 239.00, 140.00, 1420, 2248, 4277, 2926, 1742, 1113, 896, 895, 997, 1120, 1258, 1685, 2866, 3922, 5000, 5000
116.396, -7326.410, 2413.360, -65.9188, 239.00, 140.00, 1429, 2178, 4446, 2960, 1797, 1131, 893, 894, 970, 1134, 1259, 1651, 2833, 3805, 5000, 5000
116.497, -7318.165, 2395.415, -64.9520, 239.00, 140.00, 1416, 2110, 4494, 3024, 1876, 1151, 904, 881, 944, 1129, 1236, 1597, 2695, 2910, 5000, 4150
116.597, -7310.405, 2378.440, -62.9305, 239.00, 140.00, 1426, 2045, 4465, 3068, 2000, 1191, 904, 876, 925, 1146, 1241, 1564, 2530, 2922, 5000, 3980
116.699, -7301.190, 2361.465, -61.9637, 239.00, 140.00, 1914, 2002, 4443, 3116, 2107, 1212, 907, 857, 914, 1145, 1223, 1544, 2437, 2916, 5000, 3837
116.799, -7292.460, 2344.005, -59.9422, 239.00, 140.00, 4034, 1940, 4426, 3195, 2238, 1235, 921, 838, 893, 1164, 1231, 1528, 2321, 2933, 5000, 3702
