%
% Complex Data
%

@RELATION complex

@ATTRIBUTE time REAL
@ATTRIBUTE x REAL
@ATTRIBUTE y REAL
@ATTRIBUTE th REAL
@ATTRIBUTE left_motor REAL
@ATTRIBUTE right_motor REAL
@ATTRIBUTE sonar1 REAL
@ATTRIBUTE sonar2 REAL
@ATTRIBUTE sonar3 REAL
@ATTRIBUTE sonar4 REAL
@ATTRIBUTE sonar5 REAL
@ATTRIBUTE sonar6 REAL
@ATTRIBUTE sonar7 REAL
@ATTRIBUTE sonar8 REAL
@ATTRIBUTE sonar9 REAL
@ATTRIBUTE sonar10 REAL
@ATTRIBUTE sonar11 REAL
@ATTRIBUTE sonar12 REAL
@ATTRIBUTE sonar13 REAL
@ATTRIBUTE sonar14 REAL
@ATTRIBUTE sonar15 REAL
@ATTRIBUTE sonar16 REAL

@DATA
87.071, 7194.005, 811.890, 90.9679, 200.00, 200.00, 1415, 1856, 2902, 2669, 2660, 2785, 1749, 1313, 250, 1720, 2695, 5000, 3989, 4541, 3255, 1418
87.221, 7194.005, 832.745, 90.9679, 200.00, 200.00, 1416, 1856, 2901, 2649, 2640, 2785, 1749, 1313, 251, 1720, 2695, 5000, 4009, 4564, 3255, 1417
87.323, 7193.035, 872.515, 90.9679, 200.00, 200.00, 1415, 1855, 2901, 2608, 2600, 2786, 1749, 1313, 251, 1720, 2696, 5000, 4050, 4610, 3254, 1417
87.423, 7193.035, 892.885, 90.9679, 200.00, 200.00, 1415, 1855, 2900, 2588, 2579, 2786, 1750, 1313, 251, 1721, 2697, 5000, 4071, 4633, 3254, 1417
87.523, 7193.035, 912.770, 90.9679, 200.00, 200.00, 1414, 1855, 2900, 2568, 2559, 2786, 1750, 1314, 251, 1721, 2697, 5000, 4091, 4656, 3254, 1417
87.624, 7193.035, 933.625, 90.9679, 200.00, 200.00, 1415, 1855, 2900, 2547, 2539, 2787, 1751, 1313, 1312, 1721, 2697, 5000, 4111, 4679, 3253, 1417
87.724, 7193.035, 953.995, 90.9679, 200.00, 200.00, 1414, 1854, 2900, 2527, 2518, 2787, 1751, 1314, 1312, 1722, 2698, 5000, 4131, 4702, 3253, 1416
87.875, 7192.065, 973.880, 90.9679, 200.00, 200.00, 1414, 1854, 2881, 2506, 2498, 2788, 1751, 1314, 1312, 1722, 2698, 5000, 4152, 4725, 3253, 1416
87.976, 7192.065, 993.765, 90.9679, 200.00, 200.00, 1414, 1854, 2858, 2486, 2478, 2788, 1751, 1314, 1312, 296, 2698, 5000, 4172, 4748, 1885, 1416
88.126, 7192.065, 1034.990, 90.9679, 200.00, 200.00, 1414, 1854, 2812, 2445, 2437, 2782, 1751, 1314, 1313, 349, 2699, 5000, 4212, 4794, 1884, 1416
88.228, 7192.065, 1053.905, 89.9132, 161.00, 218.00, 1415, 1881, 2762, 2419, 2425, 2706, 1725, 1314, 1315, 358, 2785, 5000, 4244, 4863, 1854, 1413
88.328, 7192.065, 1072.820, 87.9796, 140.00, 239.00, 1417, 1933, 2696, 2388, 2421, 2576, 1683, 1312, 1320, 375, 2944, 5000, 4288, 4720, 1806, 1410
88.478, 7192.065, 1091.735, 85.9581, 140.00, 239.00, 1423, 1989, 2635, 2360, 2418, 2459, 1643, 1311, 1326, 392, 3123, 5000, 4336, 4509, 1762, 1408
88.579, 7194.975, 1129.565, 82.9698, 140.00, 239.00, 1437, 2118, 2522, 2311, 2418, 2253, 1570, 1312, 1339, 424, 3552, 5000, 4445, 4150, 1686, 1410
88.679, 7197.885, 1148.965, 81.9151, 140.00, 239.00, 1447, 2193, 2471, 2289, 2421, 2163, 1537, 1314, 1347, 435, 3814, 5000, 4507, 3996, 1653, 1414
88.780, 7199.825, 1167.880, 79.9815, 140.00, 239.00, 1459, 2276, 2424, 2270, 2426, 2081, 1505, 1315, 1285, 446, 4118, 5000, 4573, 3856, 1623, 1419
88.881, 7203.705, 1186.795, 77.9600, 140.00, 239.00, 1473, 2366, 2380, 2252, 2434, 2004, 1475, 1318, 1188, 457, 4474, 5000, 4644, 3729, 1596, 1426
88.981, 7207.585, 1205.710, 76.9932, 140.00, 239.00, 1489, 2467, 2338, 2236, 2443, 1933, 1447, 1321, 1116, 468, 4898, 5000, 4721, 3614, 1572, 1436
89.082, 7211.950, 1224.625, 74.9716, 140.00, 239.00, 1507, 2578, 2299, 2222, 2455, 1867, 1420, 1325, 1060, 479, 5000, 5000, 4803, 2034, 1551, 1447
89.182, 7216.800, 1242.570, 73.9169, 140.00, 239.00, 1527, 2664, 2262, 2211, 2470, 1805, 1395, 1329, 1016, 490, 5000, 4392, 4891, 1978, 1531, 1460
89.333, 7221.650, 1261.970, 71.9833, 140.00, 239.00, 1549, 2593, 2229, 2201, 2488, 1747, 1370, 1334, 979, 508, 5000, 4427, 4986, 1927, 1514, 1475
89.434, 7227.955, 1279.915, 69.9618, 140.00, 239.00, 1573, 2526, 2197, 2193, 2508, 1694, 1348, 1340, 950, 534, 5000, 4467, 5000, 1881, 1500, 1493
89.584, 7241.535, 1315.805, 66.9735, 140.00, 239.00, 1629, 2406, 2142, 2183, 2417, 1595, 1304, 1354, 904, 3000, 5000, 4557, 4640, 1802, 1477, 1534
89.685, 7248.810, 1333.750, 65.9188, 140.00, 239.00, 1660, 2351, 2117, 2181, 2298, 1549, 1285, 1363, 886, 3172, 5000, 4608, 4451, 1768, 1469, 1558
89.786, 7256.570, 1350.725, 66.9735, 239.00, 140.00, 1645, 2367, 2106, 2147, 2389, 1576, 1289, 1338, 993, 573, 5000, 4593, 4667, 1821, 1493, 1550
89.886, 7264.815, 1368.670, 68.9950, 239.00, 140.00, 1632, 2384, 2097, 2115, 2449, 1605, 1294, 1315, 1118, 583, 5000, 4581, 4907, 1877, 1519, 1544
89.988, 7270.635, 1386.615, 66.9735, 140.00, 239.00, 1661, 2327, 2071, 2111, 2363, 1558, 1274, 1322, 1085, 613, 5000, 4629, 4694, 1839, 1508, 1566
90.138, 7286.640, 1421.535, 63.9852, 140.00, 239.00, 1728, 2224, 2024, 2108, 2139, 1471, 1235, 1339, 1031, 633, 5000, 4737, 4331, 1773, 1493, 1617
90.239, 7294.885, 1438.995, 61.9637, 140.00, 239.00, 1766, 2177, 2004, 2109, 2041, 1432, 1217, 1349, 1009, 644, 5000, 4797, 4177, 1745, 1488, 1647
90.389, 7303.615, 1455.970, 60.9969, 140.00, 239.00, 1807, 2134, 1986, 2113, 1950, 1394, 1200, 1359, 990, 659, 5000, 4863, 4037, 1720, 1485, 1680
90.491, 7313.800, 1472.945, 58.9753, 140.00, 239.00, 1851, 2093, 1969, 2118, 1867, 1359, 1183, 1352, 974, 4055, 5000, 4934, 3910, 1698, 1484, 1716
90.641, 7333.685, 1505.925, 55.9870, 140.00, 239.00, 1951, 2021, 1942, 2136, 1718, 1292, 1153, 1281, 947, 4816, 5000, 5000, 2195, 1661, 1487, 1799
90.743, 7343.870, 1520.960, 57.9206, 239.00, 140.00, 1924, 2022, 1923, 2092, 1759, 1301, 1147, 1359, 1019, 710, 5000, 5000, 2285, 1702, 1505, 1780
90.893, 7364.725, 1553.940, 60.9969, 239.00, 140.00, 1875, 2030, 1889, 2010, 1856, 1325, 1139, 1290, 1189, 604, 5000, 4966, 4131, 1789, 1546, 1749
90.995, 7373.940, 1570.915, 58.9753, 140.00, 239.00, 1921, 1991, 1872, 2015, 1776, 1290, 1123, 1301, 1163, 644, 5000, 5000, 4001, 1766, 1544, 1786
91.095, 7383.640, 1586.920, 57.9206, 140.00, 239.00, 1970, 1954, 1858, 2021, 1701, 1257, 1108, 1313, 1140, 690, 5000, 5000, 2343, 1746, 1544, 1826
91.196, 7393.825, 1603.895, 55.9870, 140.00, 239.00, 2023, 1920, 1845, 2030, 1631, 1226, 1093, 1325, 1120, 743, 5000, 5000, 2281, 1728, 1547, 1870
91.296, 7404.980, 1618.930, 53.9655, 140.00, 239.00, 2081, 1888, 1834, 2041, 1567, 1196, 1079, 1339, 1102, 800, 5000, 5000, 2225, 1712, 1551, 1919
91.396, 7415.650, 1634.935, 52.9987, 140.00, 239.00, 2143, 1859, 1825, 2055, 1506, 1167, 1065, 1354, 1086, 811, 4807, 5000, 2175, 1699, 1557, 1971
91.498, 7427.775, 1649.970, 50.9772, 140.00, 239.00, 2210, 1832, 1818, 2071, 1449, 1139, 1052, 1352, 1071, 822, 4843, 5000, 2129, 1688, 1564, 2028
91.598, 7439.900, 1664.520, 49.9225, 140.00, 239.00, 2282, 1807, 1813, 2090, 1396, 1113, 1040, 1323, 1059, 5000, 4884, 5000, 2088, 1680, 1574, 2090
91.698, 7451.540, 1679.555, 47.9889, 140.00, 239.00, 2361, 1784, 1809, 2075, 1345, 1088, 1028, 1297, 1047, 5000, 4929, 5000, 2051, 1673, 1585, 2157
91.800, 7464.635, 1693.620, 49.9225, 239.00, 140.00, 2315, 1778, 1784, 2057, 1363, 1087, 1015, 1354, 1102, 863, 4913, 5000, 2121, 1706, 1598, 2122
91.950, 7476.760, 1708.655, 50.9772, 239.00, 140.00, 2273, 1773, 1759, 2005, 1384, 1086, 1003, 1307, 1163, 731, 4902, 5000, 2195, 1741, 1614, 2091
92.052, 7501.980, 1739.695, 51.9440, 200.00, 200.00, 2284, 1745, 1725, 1957, 1365, 1065, 979, 1264, 1229, 751, 4925, 5000, 2251, 1777, 1640, 2106
92.153, 7513.620, 1754.730, 50.9772, 158.00, 221.00, 2335, 1723, 1715, 1961, 1326, 1044, 966, 1267, 1226, 765, 4955, 5000, 2228, 1774, 1650, 2150
92.254, 7525.745, 1769.765, 48.9557, 140.00, 239.00, 2411, 1699, 1709, 1978, 1276, 1019, 954, 1283, 1209, 777, 4997, 5000, 2186, 1766, 1659, 2215
92.355, 7539.810, 1785.770, 48.9557, 181.00, 218.00, 2452, 1681, 1698, 1947, 1247, 1001, 941, 1277, 1217, 791, 5000, 5000, 2181, 1772, 1672, 2253
92.505, 7552.905, 1800.805, 48.9557, 200.00, 200.00, 2470, 1666, 1683, 1922, 1230, 987, 928, 1260, 1240, 806, 5000, 5000, 2198, 1785, 1685, 2271
92.606, 7565.515, 1815.840, 48.9557, 200.00, 200.00, 2488, 1651, 1667, 1896, 1213, 973, 914, 1242, 1262, 821, 5000, 5000, 2215, 1800, 1699, 2288
92.706, 7579.580, 1830.875, 48.9557, 200.00, 200.00, 2478, 1636, 1652, 1871, 1196, 959, 901, 1224, 1285, 837, 5000, 5000, 2232, 1814, 1711, 2306
92.807, 7592.675, 1845.910, 48.9557, 200.00, 200.00, 2455, 1621, 1636, 1846, 1179, 945, 888, 1207, 1308, 852, 5000, 5000, 2249, 1828, 1725, 2324
92.908, 7605.770, 1860.945, 48.9557, 200.00, 200.00, 2433, 1605, 1621, 1820, 1162, 931, 875, 1189, 1330, 867, 5000, 5000, 2266, 1841, 1738, 2341
93.058, 7632.930, 1891.985, 48.9557, 200.00, 200.00, 2387, 1575, 1591, 1769, 1128, 903, 848, 1154, 1353, 897, 5000, 5000, 2300, 1870, 1764, 2377
93.159, 7646.995, 1906.535, 48.9557, 200.00, 200.00, 2364, 1560, 1576, 1744, 1111, 889, 835, 1136, 1335, 913, 5000, 5000, 2317, 1883, 1778, 2394
93.309, 7672.700, 1936.605, 48.9557, 200.00, 200.00, 2319, 1530, 1545, 1693, 1078, 861, 808, 1101, 1300, 943, 5000, 5000, 2351, 1911, 1804, 2430
93.411, 7686.765, 1951.640, 48.9557, 200.00, 200.00, 2297, 1514, 1530, 1668, 1061, 847, 795, 1083, 1283, 958, 5000, 5000, 2368, 1926, 1818, 2447
93.511, 7699.860, 1966.675, 48.9557, 200.00, 200.00, 2274, 1499, 1514, 1642, 1044, 833, 782, 1065, 1265, 973, 5000, 5000, 2385, 1939, 1831, 2465
93.612, 7712.955, 1982.680, 48.9557, 200.00, 200.00, 2251, 1484, 1499, 1617, 1027, 819, 769, 1048, 1247, 988, 5000, 5000, 2402, 1953, 1844, 2482
93.712, 7726.535, 1997.715, 48.9557, 200.00, 200.00, 2229, 1469, 1484, 1592, 1010, 805, 755, 1030, 1230, 1004, 5000, 5000, 2418, 1967, 1857, 2485
93.863, 7738.660, 2011.780, 49.9225, 218.00, 161.00, 2251, 1458, 1464, 1616, 1009, 798, 743, 998, 1191, 1020, 5000, 5000, 2471, 1994, 1871, 2482
93.964, 7751.755, 2026.815, 50.9772, 239.00, 140.00, 2307, 1452, 1441, 1647, 1021, 794, 731, 958, 1140, 1038, 5000, 5000, 2553, 2032, 1885, 2442
94.114, 7775.520, 2056.885, 53.9655, 239.00, 140.00, 2438, 1441, 1399, 1562, 1052, 792, 710, 888, 1050, 1081, 1049, 5000, 2735, 2114, 1919, 2372
94.215, 7786.675, 2071.920, 55.9870, 239.00, 140.00, 2495, 1436, 1380, 1523, 1070, 793, 702, 856, 1009, 1105, 1060, 5000, 2837, 2159, 1938, 2342
94.366, 7807.530, 2104.900, 58.9753, 239.00, 140.00, 2423, 1431, 1344, 1450, 1117, 797, 687, 801, 936, 1157, 1086, 5000, 3064, 2257, 1979, 2288
94.467, 7817.715, 2120.905, 60.9969, 239.00, 140.00, 2391, 1429, 1327, 1416, 1144, 802, 682, 777, 904, 1187, 1101, 5000, 4835, 2310, 2002, 2264
94.567, 7826.930, 2137.880, 61.9637, 239.00, 140.00, 2362, 1429, 1312, 1384, 1176, 808, 677, 754, 873, 1218, 1117, 5000, 5000, 2367, 2026, 2243
94.667, 7835.660, 2154.855, 63.9852, 239.00, 140.00, 2334, 1429, 1297, 1353, 1212, 815, 674, 734, 845, 1251, 1134, 5000, 5000, 2426, 2053, 2224
94.768, 7843.905, 2171.830, 65.9188, 239.00, 140.00, 2309, 1430, 1283, 1324, 1253, 824, 672, 715, 818, 1287, 1153, 5000, 5000, 2491, 2080, 2207
94.919, 7851.665, 2188.805, 66.9735, 239.00, 140.00, 2286, 1433, 1270, 1296, 1300, 835, 671, 698, 794, 1325, 1174, 5000, 5000, 2558, 2109, 2191
95.020, 7859.910, 2206.750, 68.9950, 239.00, 140.00, 2265, 1436, 1258, 1270, 1352, 848, 671, 683, 771, 1366, 1195, 5000, 5000, 2631, 2140, 2177
95.120, 7866.700, 2224.695, 69.9618, 239.00, 140.00, 2246, 1441, 1246, 1244, 1412, 863, 672, 669, 750, 1410, 1218, 1217, 5000, 2709, 2173, 2165
95.220, 7872.520, 2242.640, 71.9833, 239.00, 140.00, 2228, 1447, 1235, 1220, 1388, 880, 675, 656, 730, 1371, 1243, 1227, 5000, 2791, 2209, 2154
95.321, 7878.825, 2260.585, 73.9169, 239.00, 140.00, 2212, 1454, 1226, 1197, 1346, 899, 678, 645, 712, 1290, 1270, 1240, 5000, 2880, 2246, 2145
95.472, 7889.980, 2297.930, 76.9932, 239.00, 140.00, 2184, 1473, 1208, 1154, 1267, 945, 690, 627, 681, 1154, 1328, 1268, 5000, 3078, 2327, 2130
95.573, 7893.860, 2316.845, 77.9600, 239.00, 140.00, 2172, 1485, 1201, 1133, 1231, 973, 698, 620, 667, 1095, 1360, 1285, 5000, 3189, 2372, 2125
95.673, 7897.740, 2335.760, 79.9815, 239.00, 140.00, 2161, 1498, 1194, 1114, 1196, 1005, 707, 614, 654, 1043, 1394, 1302, 5000, 3309, 2419, 2121
95.774, 7900.650, 2354.675, 81.9151, 239.00, 140.00, 2152, 1513, 1188, 1096, 1164, 1041, 718, 609, 642, 995, 1430, 1321, 5000, 5000, 2469, 2119
95.874, 7903.560, 2373.590, 82.9698, 239.00, 140.00, 2145, 1530, 1183, 1078, 1132, 1081, 731, 605, 632, 952, 1468, 1341, 5000, 5000, 2523, 2117
96.025, 7907.925, 2411.905, 85.9581, 239.00, 140.00, 2133, 1571, 1176, 1046, 1074, 1176, 762, 601, 616, 878, 1529, 1385, 5000, 5000, 2641, 2118
96.126, 7908.895, 2430.820, 87.9796, 239.00, 140.00, 2129, 1595, 1174, 1031, 1046, 1231, 780, 601, 609, 845, 1431, 1410, 5000, 5000, 2705, 2121
96.276, 7909.865, 2449.735, 89.9132, 239.00, 140.00, 2127, 1623, 1172, 1017, 1020, 1186, 801, 602, 603, 817, 1345, 1435, 1440, 5000, 2775, 2125
96.377, 7909.865, 2468.650, 90.9679, 239.00, 140.00, 2125, 1653, 1172, 1003, 995, 1143, 824, 603, 599, 790, 1269, 1463, 1452, 5000, 2849, 2129
96.528, 7909.380, 2507.935, 93.9563, 239.00, 140.00, 2126, 1726, 1174, 979, 949, 1064, 879, 611, 593, 746, 1142, 1523, 1479, 5000, 3014, 2143
96.629, 7907.440, 2526.850, 95.9778, 239.00, 140.00, 2128, 1769, 1177, 968, 928, 1027, 911, 616, 593, 726, 1089, 1556, 1494, 5000, 3107, 2151
96.729, 7905.015, 2545.765, 97.9993, 239.00, 140.00, 2132, 1818, 1182, 957, 907, 993, 947, 622, 592, 709, 1042, 1590, 1511, 5000, 3206, 2162
96.829, 7903.075, 2564.680, 98.9661, 239.00, 140.00, 2137, 1872, 1187, 948, 887, 960, 986, 630, 593, 694, 1000, 1627, 1529, 5000, 3314, 2173
96.930, 7900.165, 2583.595, 100.9876, 239.00, 140.00, 2143, 1934, 1194, 939, 868, 929, 1030, 638, 596, 681, 962, 1666, 1548, 5000, 3431, 2186
97.081, 7892.405, 2620.940, 103.9759, 239.00, 140.00, 2159, 2085, 1213, 924, 833, 871, 1064, 660, 604, 659, 898, 1649, 1590, 5000, 5000, 2215
97.182, 7888.040, 2639.855, 105.9974, 239.00, 140.00, 2169, 2177, 1226, 917, 818, 844, 1018, 672, 610, 650, 872, 1547, 1614, 5000, 5000, 2232
97.282, 7882.220, 2658.770, 106.9642, 239.00, 140.00, 2181, 2266, 1240, 912, 802, 819, 975, 686, 616, 642, 848, 1459, 1638, 5000, 5000, 2250
97.383, 7877.370, 2676.715, 108.9857, 239.00, 140.00, 2194, 2232, 1256, 907, 787, 795, 934, 701, 625, 637, 827, 1382, 1664, 5000, 5000, 2270
97.483, 7871.065, 2694.660, 109.9525, 239.00, 140.00, 2209, 2200, 1275, 903, 774, 771, 896, 718, 634, 632, 808, 1315, 1692, 1688, 5000, 2292
97.584, 7864.275, 2712.605, 111.9741, 239.00, 140.00, 2225, 2171, 1297, 901, 761, 749, 860, 736, 645, 629, 792, 1255, 1722, 1699, 5000, 2316
97.685, 7857.000, 2730.550, 113.9956, 239.00, 140.00, 2243, 2143, 1322, 899, 749, 729, 826, 756, 658, 627, 777, 1203, 1753, 1712, 5000, 2341
97.785, 7849.240, 2747.525, 114.9624, 239.00, 140.00, 2263, 2117, 1350, 898, 737, 709, 793, 778, 672, 625, 765, 1158, 1786, 1725, 5000, 2369
97.885, 7841.480, 2765.955, 116.9839, 239.00, 140.00, 2285, 2092, 1383, 898, 726, 690, 763, 801, 688, 625, 754, 1117, 1820, 1740, 5000, 2399
97.986, 7832.265, 2782.930, 117.9507, 239.00, 140.00, 2309, 2069, 1420, 900, 717, 672, 735, 827, 705, 627, 745, 1081, 1857, 1756, 5000, 2430
98.087, 7823.050, 2799.905, 119.9722, 239.00, 140.00, 2335, 2048, 1462, 902, 707, 655, 707, 854, 724, 629, 737, 1050, 1896, 1773, 5000, 2464
98.187, 7814.320, 2815.910, 121.9937, 239.00, 140.00, 2363, 2028, 1510, 906, 699, 640, 682, 884, 745, 633, 732, 1022, 1937, 1792, 5000, 2501
98.288, 7804.135, 2832.885, 122.9605, 239.00, 140.00, 2393, 2009, 1566, 911, 691, 624, 658, 916, 768, 637, 727, 997, 1852, 1812, 5000, 2541
98.438, 7782.310, 2864.895, 125.9488, 239.00, 140.00, 2463, 1976, 1705, 927, 679, 597, 614, 987, 821, 650, 722, 957, 1660, 1856, 5000, 2629
98.539, 7771.155, 2879.930, 127.9704, 239.00, 140.00, 2502, 1962, 1792, 938, 674, 584, 593, 985, 852, 658, 721, 940, 1582, 1880, 5000, 2679
98.640, 7759.030, 2894.965, 129.9919, 239.00, 140.00, 2545, 1949, 1895, 950, 670, 572, 574, 925, 885, 666, 722, 926, 1515, 1906, 5000, 2731
98.740, 7747.390, 2909.515, 130.9587, 239.00, 140.00, 2591, 1936, 2016, 965, 667, 561, 556, 870, 920, 677, 724, 914, 1456, 1933, 5000, 2789
98.841, 7734.295, 2924.550, 132.9802, 239.00, 140.00, 2641, 1925, 2022, 982, 664, 551, 539, 820, 960, 688, 727, 904, 1405, 1962, 5000, 2850
98.991, 7721.200, 2938.615, 133.9470, 239.00, 140.00, 2696, 1916, 1990, 1003, 663, 541, 523, 774, 1003, 700, 731, 896, 1360, 1993, 2097, 2917
99.092, 7708.105, 2951.710, 135.9685, 239.00, 140.00, 2755, 1908, 1960, 1026, 663, 533, 508, 732, 951, 713, 736, 889, 1320, 2025, 1947, 2989
99.194, 7679.005, 2978.870, 137.9900, 221.00, 178.00, 2836, 1889, 1912, 1051, 654, 514, 480, 668, 870, 743, 754, 893, 1285, 2083, 1972, 3089
99.295, 7665.425, 2991.965, 139.9236, 239.00, 140.00, 2910, 1883, 1886, 1084, 656, 507, 468, 633, 824, 760, 762, 889, 1256, 2120, 1986, 3177
99.396, 7650.390, 3003.605, 140.9783, 239.00, 140.00, 2990, 1878, 1861, 1122, 660, 501, 456, 602, 783, 778, 770, 887, 1229, 2160, 2001, 3273
99.546, 7635.355, 3015.730, 142.9998, 239.00, 140.00, 3077, 1875, 1839, 1166, 665, 496, 445, 574, 744, 797, 780, 887, 1207, 2202, 2018, 3377
99.647, 7620.320, 3027.855, 144.9335, 239.00, 140.00, 3174, 1873, 1817, 1217, 672, 492, 435, 547, 708, 817, 791, 888, 1187, 2109, 2035, 3492
99.797, 7588.310, 3049.680, 147.9218, 239.00, 140.00, 3400, 1873, 1778, 1347, 690, 486, 417, 500, 642, 863, 815, 893, 1155, 1926, 2075, 3759
99.899, 7572.305, 3059.865, 148.9765, 239.00, 140.00, 3532, 1875, 1761, 1430, 702, 485, 410, 479, 613, 887, 829, 897, 1142, 1851, 2097, 5000
100.049, 7555.330, 3069.565, 150.9980, 239.00, 140.00, 3679, 1878, 1744, 1529, 716, 484, 403, 460, 586, 914, 844, 902, 1132, 1787, 2121, 5000
100.150, 7539.325, 3078.780, 152.9316, 239.00, 140.00, 5000, 1883, 1729, 1648, 733, 485, 397, 443, 560, 943, 860, 908, 1123, 1729, 2147, 5000
100.250, 7522.350, 3087.995, 153.9863, 239.00, 140.00, 5000, 1889, 1715, 1784, 753, 487, 392, 428, 537, 973, 877, 916, 1116, 1679, 2173, 5000
100.351, 7487.430, 3103.515, 156.9746, 239.00, 140.00, 5000, 1906, 1691, 1721, 802, 494, 385, 400, 494, 1040, 916, 934, 1106, 1595, 2233, 5000
100.452, 7469.000, 3110.790, 158.9961, 239.00, 140.00, 5000, 1916, 1680, 1692, 833, 499, 383, 388, 475, 981, 937, 944, 1104, 1560, 2266, 5000
100.602, 7451.055, 3117.580, 160.9297, 239.00, 140.00, 5000, 1929, 1671, 1665, 868, 506, 381, 377, 457, 908, 959, 956, 1103, 1529, 2300, 5000
100.703, 7433.110, 3124.855, 161.9845, 239.00, 140.00, 5000, 1943, 1663, 1639, 909, 514, 381, 367, 440, 844, 983, 968, 1103, 1502, 2337, 5000
100.803, 7415.165, 3129.705, 163.9181, 239.00, 140.00, 5000, 1960, 1656, 1615, 956, 525, 381, 359, 425, 787, 1008, 981, 1105, 1478, 2376, 5000
100.904, 7396.250, 3135.525, 164.9728, 239.00, 140.00, 5000, 1979, 1650, 1591, 1012, 536, 383, 352, 411, 735, 1035, 996, 1107, 1456, 2417, 5000
101.005, 7378.305, 3140.860, 166.9943, 239.00, 140.00, 5000, 2000, 1645, 1569, 1076, 550, 385, 346, 398, 689, 1063, 1012, 1111, 1438, 2411, 5000
101.105, 7359.390, 3144.740, 168.9279, 239.00, 140.00, 5000, 2023, 1642, 1549, 1153, 566, 388, 340, 386, 648, 1093, 1028, 1115, 1422, 2316, 5000
101.205, 7321.075, 3151.530, 171.9162, 239.00, 140.00, 5000, 2078, 1639, 1512, 1353, 607, 399, 332, 365, 578, 1158, 1065, 1129, 1397, 2158, 5000
101.306, 7302.160, 3154.925, 172.9709, 239.00, 140.00, 5000, 2110, 1639, 1495, 1485, 630, 407, 330, 356, 548, 1060, 1085, 1136, 1386, 2093, 5000
101.456, 7264.330, 3158.805, 176.9260, 239.00, 140.00, 5000, 2185, 1644, 1465, 1500, 690, 425, 328, 341, 496, 901, 1128, 1156, 1372, 1983, 5000
101.558, 7245.415, 3159.775, 177.9807, 239.00, 140.00, 5000, 2229, 1649, 1452, 1470, 726, 437, 328, 335, 474, 837, 1152, 1167, 1367, 1936, 5000
101.658, 7226.015, 3159.775, 179.9144, 239.00, 140.00, 5000, 2277, 1655, 1440, 1442, 768, 450, 329, 330, 455, 781, 1177, 1179, 1364, 1895, 5000
101.758, 7207.100, 3159.775, -178.9476, 239.00, 140.00, 5000, 2331, 1663, 1428, 1415, 816, 465, 331, 325, 437, 733, 1204, 1192, 1362, 1858, 5000
101.859, 7187.215, 3159.775, -176.9260, 239.00, 140.00, 5000, 2391, 1673, 1419, 1390, 870, 482, 334, 322, 421, 689, 1232, 1206, 1361, 1825, 5000
102.009, 7149.385, 3157.350, -173.9377, 239.00, 140.00, 5000, 2531, 1698, 1402, 1344, 1006, 523, 342, 318, 395, 618, 1291, 1237, 1363, 1769, 2418
102.111, 7130.470, 3155.410, -171.9162, 239.00, 140.00, 5000, 2613, 1713, 1396, 1323, 1092, 547, 348, 317, 384, 589, 1324, 1255, 1366, 1745, 2277
102.261, 7092.155, 3149.105, -168.9279, 239.00, 140.00, 5000, 2810, 1751, 1387, 1284, 1312, 605, 362, 318, 366, 540, 1119, 1292, 1375, 1706, 2303
102.362, 7073.240, 3146.195, -166.9943, 239.00, 140.00, 2431, 2928, 1774, 1384, 1267, 1334, 639, 371, 320, 360, 520, 1035, 1313, 1381, 1690, 2318
102.462, 7055.295, 3142.315, -165.9396, 239.00, 140.00, 2279, 3063, 1800, 1382, 1251, 1302, 677, 380, 323, 354, 502, 964, 1334, 1388, 1676, 2334
102.563, 7017.465, 3132.130, -162.9513, 239.00, 140.00, 2289, 3217, 1829, 1382, 1236, 1272, 720, 391, 327, 349, 486, 903, 1357, 1397, 1663, 2352
102.665, 6999.035, 3126.310, -160.9297, 239.00, 140.00, 2316, 3600, 1898, 1386, 1209, 1217, 822, 415, 338, 343, 461, 806, 1407, 1416, 1644, 2393
102.766, 6981.090, 3120.005, -158.9961, 239.00, 140.00, 2332, 5000, 1939, 1390, 1198, 1193, 883, 430, 345, 342, 452, 767, 1434, 1428, 1637, 2417
102.866, 6963.145, 3113.215, -157.9414, 239.00, 140.00, 2350, 5000, 1985, 1396, 1188, 1169, 953, 445, 353, 342, 443, 733, 1462, 1440, 1631, 2442
103.016, 6945.200, 3106.425, -155.9199, 239.00, 140.00, 2370, 5000, 2036, 1403, 1178, 1147, 1032, 462, 362, 342, 437, 704, 1492, 1453, 1626, 2470
103.117, 6928.225, 3098.180, -154.9531, 239.00, 140.00, 2392, 5000, 2094, 1412, 1170, 1126, 1124, 480, 373, 344, 431, 679, 1523, 1467, 1624, 2499
103.268, 6893.305, 3081.205, -150.9980, 239.00, 140.00, 2441, 5000, 2231, 1437, 1157, 1089, 1180, 520, 397, 349, 424, 638, 1397, 1500, 1621, 2565
103.369, 6876.330, 3072.475, -149.9433, 239.00, 140.00, 2470, 5000, 2313, 1451, 1153, 1072, 1149, 543, 412, 353, 422, 622, 1298, 1517, 1622, 2601
103.519, 6844.320, 3052.105, -146.9550, 239.00, 140.00, 2534, 5000, 2512, 1489, 1147, 1042, 1091, 594, 446, 363, 421, 596, 1145, 1555, 1627, 2683
103.620, 6828.315, 3041.435, -144.9335, 239.00, 140.00, 2571, 5000, 2634, 1513, 1146, 1029, 1065, 623, 465, 370, 423, 586, 1086, 1577, 1631, 2729
