%                      File README
%                      -----------
% 
% smoothmeth  A collection of the data sets used in the book "Smoothing
%             Methods in Statistics," by Jeffrey S. Simonoff,
%             Springer-Verlag, New York, 1996. Submitted by Jeff
%             Simonoff (jsimonoff@stern.nyu.edu).
% 
% 
% This submission consists of 37 files, plus this README file.
% Each file represents a data set analyzed in the book.
% The names of the files correspond to the names given in
% the book. The data files are written in plain ASCII (character)
% text. Missing values are represented by "M" in all data files.
% 
% Several of the files include an alphabetic (labeling) variable. It is
% likely that these files would have to be input into a package using fixed,
% rather than free, format. The relevant files, along with appropriate
% Fortran format statements, are as follows:
% 
%    adptvisa.dat: (f10.4,4x,f7.4,3x,a20)
% 
%    airaccid.dat: (i3,3x,a34)
% 
%    basesal.dat : (f8.1,4x,a17)
% 
%    baskball.dat: (f7.4,4x,f6.4,3x,i3,4x,f5.2,3x,i2,3x,a17)
% 
%    cars93.dat  : (f5.1,2x,i2,2x,i2,3x,f3.1,2x,i3,3x,f4.1,2x,i4,2x,a21)
% 
%    elusage.dat : (i4,3x,f7.3,2x,a7)
% 
%    hckshoot.dat: (f7.3,4x,i1,4x,a20)
% 
%    jantemp.dat : (i6,3x,a30)
% 
%    marathon.dat: (f10.2,4x,a27)
% 
%    newscirc.dat: (f8.2,3x,f7.2,2x,a25)
% 
%    racial.dat  : (f7.4,4x,a32)
% 
%    safewatr.dat: (i5,3x,i3,3x,a26)
% 
%    schlvote.dat: (i3,4x,f5.2,2x,i8,4x,f4.1,5x,f5.2,2x,i7,2x,a25)
% 
% Description of data sources, and further information about the data sets,
% can be found in the "Descriptions of the data sets" section of the book.
% Pointing a World Wide Web browser to the URL
% 
%             http://www.stern.nyu.edu/SOR/SmoothMeth
% 
% will provide access to a site devoted to the book.
% 
% NOTICE: These datasets may be used freely for scientific,
% educational and/or non-commercial purposes, provided suitable
% acknowledgment is given (by citing the reference above).
% 
%
% File: ../data/smoothmeth/sulfate.dat
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation smoothmeth-sulfate

@attribute col_1 REAL
@attribute col_2 REAL

@data
1510.340,0.426
3663.608,-0.118
1350.275,0.057
1338.446,0.105
1269.019,0.123
1532.584,0.110
1499.843,0.383
1193.871,0.118
2081.016,0.172
1200.293,0.225
1093.230,0.258
2272.692,0.137
524.655,0.560
416.553,0.308
442.940,0.359
998.020,-0.018
1035.956,-0.270
1066.194,0.135
1342.691,-0.110
1730.249,-0.076
1590.760,-0.060
1851.607,0.234
1723.273,-0.033
1661.894,0.246
3343.405,0.043
2654.273,-0.170
853.106,0.457
1284.747,0.158
1059.478,0.628
1012.038,0.356
1072.711,0.406
957.471,0.437
2003.190,0.092
173.014,0.379
328.503,0.529
3055.760,0.039
3103.010,0.117
295.501,0.282
531.892,0.319
154.121,0.575
245.061,0.387
381.252,0.475
190.969,0.589
804.870,0.280
788.088,0.419
2318.486,0.017
4203.689,-0.082
4095.140,0.044
4160.374,-0.030
499.343,0.400
482.648,0.281
2099.017,0.010
1268.483,0.024
1244.844,0.118
3196.358,-0.077
2304.195,0.057
3679.097,0.145
2881.107,-0.051
1688.726,-0.123
2076.435,0.172
2099.341,0.067
1658.844,0.058
1020.779,0.143
1087.515,0.036
1207.289,0.029
1941.880,-0.219
1583.118,0.080
1743.186,-0.051
1867.119,-0.150
1773.829,-0.034
1793.326,-0.249
4263.154,0.281
4498.742,0.081
4114.860,0.149
3845.888,0.262
788.294,-0.257
3077.686,-0.077
2942.692,-0.139
3017.769,-0.261
3149.799,0.263
3214.394,0.032
3093.311,0.095
2492.500,0.241
3483.425,0.214
3687.445,0.054
3544.933,0.099
4123.544,-0.131
4290.683,0.043
4455.974,0.144
3106.597,0.171
3188.696,-0.241
3070.972,-0.078
2751.138,-0.008
2358.235,0.205
2500.660,0.082
2322.874,-0.066
2854.569,0.022
3120.470,0.062
765.488,0.432
1437.753,0.384
4217.901,-0.129
3788.120,0.077
3968.770,0.056
4203.275,0.200
4106.346,0.425
4123.035,0.309
2378.910,0.091
4203.975,0.274
4145.675,0.092
2054.490,0.002
1987.900,-0.006
3869.222,0.172
3672.626,-0.057
4002.070,0.200
3886.620,0.122
3831.488,0.117
4152.211,-0.066
3638.094,0.161
3551.093,-0.011
2530.092,0.091
400.154,0.350
440.341,0.365
375.540,0.086
3759.557,-0.028
3877.486,-0.067
2083.723,0.116
3658.438,0.190
3733.978,0.120
2834.795,0.012
3126.102,0.036
4141.647,0.090
1420.335,0.034
1061.367,-0.081
2205.329,0.351
2549.598,-0.146
2247.808,0.354
2771.063,-0.135
2937.567,0.011
2850.912,0.140
2729.157,0.024
1632.988,-0.111
1601.205,0.128
1437.969,-0.228
1468.547,-0.221
1350.582,-0.110
1848.147,0.000
1821.639,0.174
2031.930,-0.039
1597.910,-0.058
1401.835,0.069
2250.229,0.084
541.323,-0.097
331.522,0.227
368.018,0.231
800.400,-0.001
835.563,-0.046
409.649,0.187
873.969,0.064
893.998,0.125
1047.087,0.070
1704.878,-0.147
1333.172,0.000
1625.969,-0.115
1754.398,0.325
416.727,0.283
439.678,-0.001
318.822,0.134
294.250,0.309
448.673,0.117
404.834,0.112
466.257,0.190
713.933,0.139
893.479,-0.090
1974.110,-0.061
1305.924,0.115
1468.838,0.033
1233.382,-0.032
1301.098,-0.014
1495.730,-0.138
1429.123,0.104
1408.944,0.097
703.535,0.081
1479.606,0.138
1350.880,-0.122
1780.936,0.076
1812.968,0.050
1102.837,-0.220
898.055,0.229
1272.045,0.242
1139.539,0.022
1054.560,0.265
1366.415,0.149
890.014,0.134
791.277,0.109
1171.182,-0.021
2785.312,0.085
2677.569,-0.147
2743.771,0.105
979.218,0.148
1092.438,-0.092
709.297,0.225
1105.941,-0.035
1164.104,0.117
2159.733,0.128
1484.290,0.027
1384.748,0.099
2750.078,-0.010
1578.098,-0.036
1209.699,-0.060
2263.712,0.162
2628.543,0.016
2332.363,0.046
2822.044,0.090
2946.934,-0.245
2865.995,-0.078
2753.349,-0.298
1707.551,-0.051
1640.115,-0.047
1486.838,-0.096
1532.480,-0.476
1398.159,-0.161
1912.866,-0.151
1968.483,-0.238
2175.782,-0.174
1740.597,-0.185
1551.875,0.002
2241.649,0.164
698.346,-0.074
488.910,0.139
519.009,-0.076
960.008,0.093
994.524,-0.042
551.027,0.219
992.955,0.168
1037.806,0.320
1180.493,0.167
1863.539,-0.319
1408.929,-0.242
1604.663,0.124
1743.768,0.258
402.809,0.009
546.566,-0.094
375.462,0.184
149.077,0.419
345.197,0.053
261.314,0.250
503.473,0.073
866.781,0.168
1052.895,0.085
1920.039,0.022
1245.683,0.259
1572.171,-0.031
1376.021,0.033
1426.498,-0.018
1611.324,-0.039
1551.715,-0.100
1523.112,-0.011
801.238,0.119
1479.727,0.190
1405.407,0.217
1865.433,0.113
1892.520,-0.052
1133.854,-0.187
949.766,0.218
1277.043,0.117
1155.753,0.083
1099.126,0.133
1405.474,0.160
993.005,0.180
885.828,0.055
1293.951,-0.148
2758.383,0.195
2653.509,0.257
2715.616,-0.099
1038.296,0.215
1159.385,0.133
726.642,-0.039
1250.519,0.152
1305.942,0.424
2286.061,0.237
1635.837,0.090
1401.843,0.016
2698.696,0.262
159.735,0.422
1591.535,0.002
1135.716,-0.105
2088.246,0.008
2460.429,-0.283
2168.674,0.361
2642.527,-0.215
2763.484,0.049
2682.482,0.155
2570.197,0.004
1541.223,-0.146
1461.577,0.217
1311.218,0.062
1362.021,0.055
1222.513,0.247
1741.062,-0.028
2023.009,0.167
2237.771,-0.167
1805.379,0.061
1598.053,0.060
2061.950,0.107
726.104,-0.026
522.103,0.141
573.148,0.030
959.378,0.126
1003.008,0.188
624.794,0.246
871.072,0.124
1101.946,0.429
1263.822,0.140
1827.752,0.131
1554.247,-0.105
1785.593,-0.097
1924.070,0.130
578.834,-0.146
663.599,-0.145
525.404,-0.009
301.701,0.296
233.279,0.235
245.946,0.209
332.933,0.153
813.405,0.145
1033.630,-0.096
1756.996,-0.005
1086.865,0.027
1694.487,0.045
1441.449,0.175
1522.010,0.102
1720.009,-0.025
1651.243,0.063
1633.399,0.005
661.017,0.257
1657.755,0.003
1563.812,-0.057
1703.940,-0.064
1727.969,0.017
1302.038,-0.070
1107.947,-0.193
1453.538,-0.065
1328.994,0.144
1261.439,0.065
1571.325,-0.083
1114.601,0.055
1014.913,0.062
1172.256,-0.031
2582.293,0.169
2476.766,-0.063
2540.010,0.198
1192.893,-0.038
1309.759,-0.312
547.671,0.352
1311.975,0.076
1373.261,0.028
2161.329,-0.005
1566.668,-0.108
1575.584,-0.013
2532.609,0.001
223.844,0.385
179.583,0.240
1040.126,0.120
1366.175,0.048
2981.570,-0.048
3208.510,-0.018
2891.205,0.256
3559.810,-0.081
3878.197,-0.021
3774.207,-0.062
3623.555,0.066
2373.514,-0.073
2482.804,0.088
2297.205,0.031
2269.654,-0.037
2221.037,0.149
2616.354,-0.159
1075.406,0.116
1216.529,0.180
827.777,0.452
810.172,0.439
3246.303,-0.257
780.004,0.101
863.967,0.183
789.181,0.261
880.253,0.289
835.500,0.445
713.413,0.235
1512.527,0.173
510.977,0.398
380.134,0.494
1553.778,0.060
314.259,0.386
1124.639,0.025
1151.780,0.284
857.708,-0.041
628.535,0.059
792.742,0.265
1186.057,0.167
1509.022,0.027
1418.147,-0.044
1468.182,0.036
1122.354,-0.007
997.725,0.253
3048.759,-0.185
2380.316,-0.019
408.820,0.286
578.157,0.418
399.952,0.240
484.312,0.113
473.845,0.353
396.900,0.299
1498.981,-0.155
883.828,-0.043
448.036,0.134
2459.098,0.145
2513.939,0.001
493.637,0.144
369.763,0.297
731.146,0.351
602.687,0.201
393.396,0.335
557.258,0.256
184.630,0.275
278.396,0.532
1701.641,-0.082
3821.246,-0.134
3707.145,-0.165
3782.146,0.000
298.875,0.368
235.824,0.124
1709.786,-0.014
554.449,0.354
532.994,0.278
2503.982,-0.065
1602.928,0.133
712.665,0.371
3829.635,0.000
1069.003,0.124
1164.963,0.056
1293.489,0.105
2378.851,-0.096
1592.311,0.009
816.071,-0.005
1292.098,0.238
1133.692,-0.292
1232.936,0.235
1239.775,0.149
1160.469,-0.120
1061.704,-0.305
719.056,0.140
330.978,0.241
466.464,0.287
599.803,0.240
495.292,0.369
668.878,-0.031
2954.990,-0.141
3183.977,-0.160
2823.753,-0.331
2557.343,-0.125
585.765,0.196
1874.143,0.133
1782.756,0.042
1858.506,-0.013
1896.524,0.109
1959.747,-0.006
1937.047,-0.049
1225.242,0.194
2250.802,-0.103
2454.250,-0.271
2242.944,-0.047
2958.910,-0.194
3320.419,0.291
3459.308,0.115
2090.551,0.149
2063.539,0.045
2002.375,0.193
1791.894,-0.084
1423.624,-0.014
1584.732,0.110
1216.070,0.136
1603.713,0.102
1851.269,0.171
725.348,0.085
737.596,-0.204
2996.658,-0.097
2523.447,-0.262
2724.893,-0.244
2959.896,-0.150
2856.766,-0.206
2888.392,-0.257
1153.618,0.127
3182.396,0.195
3018.024,0.127
879.456,0.059
830.616,-0.014
2793.887,0.105
2573.076,0.033
2971.513,0.186
2836.406,0.081
2735.335,0.123
3052.898,-0.231
2465.423,-0.023
2399.696,0.029
1241.695,0.095
1163.294,0.265
1049.349,0.031
1129.978,0.284
2644.363,0.123
2742.973,0.046
970.669,-0.196
2402.172,-0.211
2476.608,-0.042
1683.123,-0.130
1831.892,0.134
3085.176,0.075
1275.296,0.090
1683.137,-0.094
1690.341,0.108
1509.558,-0.134
2651.237,-0.048
2017.914,-0.141
1256.251,0.040
1138.998,0.065
1577.875,-0.074
1343.138,0.066
1644.560,-0.146
1722.306,0.118
1640.507,0.005
1531.797,0.013
753.943,0.125
489.074,-0.103
420.594,-0.216
554.230,-0.032
355.937,0.183
854.610,0.006
2577.403,-0.120
2807.561,-0.256
2423.732,0.005
2163.678,0.017
1049.619,0.092
1422.330,-0.047
1314.206,0.062
1389.606,-0.179
1480.016,0.046
1543.181,0.011
1467.105,0.140
853.093,-0.019
1811.414,0.047
2012.292,0.011
1971.696,-0.109
2485.323,-0.160
2829.340,0.037
2966.724,0.215
1606.416,-0.156
1586.403,0.010
1519.183,-0.207
1314.619,0.170
958.466,0.092
1118.669,0.138
736.009,0.028
1191.508,0.222
1455.154,-0.072
945.260,0.139
536.969,0.184
2541.293,0.241
2103.355,-0.106
2285.226,0.048
2516.072,0.069
2418.422,-0.102
2440.909,0.032
723.727,0.114
2691.799,0.044
2536.699,0.228
948.357,0.009
933.400,-0.066
2307.847,0.037
2090.415,-0.177
2482.400,0.082
2348.682,0.117
2251.493,-0.177
2567.582,0.019
1997.606,-0.059
1926.650,-0.070
967.707,0.094
1604.974,-0.130
1493.766,-0.059
1567.300,0.195
2163.363,-0.142
2264.540,-0.249
490.359,0.099
1977.431,0.126
2051.222,0.129
1678.284,0.038
1575.652,-0.109
2596.286,-0.088
1645.898,0.015
1200.720,0.009
1209.307,0.124
1029.051,0.204
2183.777,-0.063
479.928,0.085
