% This S dump contains 22 data sets from the
% book Visualizing Data published by
% Hobart Press (books@hobart.com).
% The dump was created by data.dump()
% and can be read back into S by data.restore().
% The name of each S data set is the name of
% the data set used in the book. To find the
% description of the data set in the book look
% under the entry - data, name - in the index.
% For example, one data set is barley.
% To find the description of barley, look
% in the index under the entry - data, barley.
%
% File: ../data/visualizing/soil.csv
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation visualizing-soil

@attribute northing REAL
@attribute easting REAL
@attribute resistivity REAL
@attribute isns {0,1}
@attribute track INTEGER

@data
1.4970999999999999,1.1762000000000001,34.01,0,16
1.497,1.1805999999999999,33.98,0,16
1.497,1.185,33.66,0,16
1.4969000000000001,1.1894,33.19,0,16
1.4969000000000001,1.1938,32.67,0,16
1.4969000000000001,1.1983,32.11,0,16
1.4968,1.2027,31.45,0,16
1.4968,1.2070999999999998,30.76,0,16
1.4968,1.2115,30.17,0,16
1.4967000000000001,1.2159,29.72,0,16
1.4967000000000001,1.2203,29.33,0,16
1.4966,1.2247999999999999,28.87,0,16
1.4966,1.2292,28.21,0,16
1.4965,1.2335999999999998,27.35,0,16
1.4965,1.238,26.43,0,16
1.4964000000000002,1.2424000000000002,25.8,0,16
1.4964000000000002,1.2468,25.85,0,16
1.4964000000000002,1.2512999999999999,26.7,0,16
1.4963,1.2557,27.97,0,16
1.4963,1.2601,29.06,0,16
1.4963,1.2645,29.59,0,16
1.4962,1.2689000000000001,29.63,0,16
1.4962,1.2732999999999999,29.34,0,16
1.4961,1.2778,28.77,0,16
1.4961,1.2822,28.05,0,16
1.496,1.2866,27.5,0,16
1.496,1.291,27.27,0,16
1.4959,1.2954,27.29,0,16
1.4959,1.2997999999999998,27.64,0,16
1.4959,1.3043,28.87,0,16
1.4958,1.3087,31.36,0,16
1.4958,1.3131,34.43,0,16
1.4958,1.3175,36.61,0,16
1.4957,1.3219,36.97,0,16
1.4957,1.3263,35.74,0,16
1.4955999999999998,1.3308,33.68,0,16
1.4955999999999998,1.3352,31.42,0,16
1.4955,1.3396,29.44,0,16
1.4955,1.344,28.2,0,16
1.4954,1.3484,27.89,0,16
1.4954,1.3528,28.25,0,16
1.4954,1.3573,28.79,0,16
1.4952999999999999,1.3617000000000001,29.02,0,16
1.4952999999999999,1.3660999999999999,28.59,0,16
1.4952999999999999,1.3705,27.5,0,16
1.4952,1.3749,26.31,0,16
1.4952,1.3793,25.78,0,16
1.4950999999999999,1.3838,26.07,0,16
1.4950999999999999,1.3882,26.41,0,16
1.495,1.3925999999999998,25.93,0,16
1.495,1.397,24.72,0,16
1.519,0.498,83.29,0,17
1.5185,0.5071,81.89,0,17
1.5181,0.5162,78.43,0,17
1.5175999999999998,0.5253,73.18,0,17
1.5172,0.5343,68.04,0,17
1.5167,0.5434,65.83,0,17
1.5163,0.5525,68.31,0,17
1.5158,0.5616,74.26,0,17
1.5152999999999999,0.5707000000000001,79.68,0,17
1.5149000000000001,0.5798,81.08,0,17
1.5144000000000002,0.5888,78.56,0,17
1.5139,0.5979,75.17,0,17
1.5135,0.607,73.57,0,17
1.513,0.6161,74.31,0,17
1.5126,0.6252000000000001,76.74,0,17
1.5121,0.6343,79.76,0,17
1.5117,0.6433,81.57,0,17
1.5112,0.6524,80.49,0,17
1.5108,0.6615,76.89,0,17
1.5103,0.6706,73.2,0,17
1.5098,0.6797000000000001,71.31,0,17
1.5094,0.6888,70.92,0,17
1.5089000000000001,0.6978,70.68,0,17
1.5084000000000002,0.7069,70.06,0,17
1.508,0.716,69.45,0,17
1.52,0.488,55.18,0,17
1.52,0.4788,58.19,0,17
1.5201,0.4697,58.72,0,17
1.5201,0.4605,56.63,0,17
1.5202,0.45139999999999997,54.25,0,17
1.5202,0.4422,53.24,0,17
1.5203,0.43310000000000004,52.81,0,17
1.5203,0.4239,51.46,0,17
1.5203,0.4148,48.99,0,17
1.5204000000000002,0.4056,46.3,0,17
1.5204000000000002,0.3965,44.19,0,17
1.5205,0.38730000000000003,43.25,0,17
1.5205,0.3782,44,0,17
1.5206,0.369,46.35,0,17
1.5206,0.3599,49.14,0,17
1.5207,0.3507,50.95,0,17
1.5207,0.3416,51.27,0,17
1.5207,0.3324,50.48,0,17
1.5208,0.32330000000000003,49.07,0,17
1.5208,0.31410000000000005,47.61,0,17
1.5209000000000001,0.305,46.95,0,17
1.5209000000000001,0.2958,47.75,0,17
1.5209000000000001,0.2866,49.61,0,17
1.521,0.2775,51.42,0,17
1.521,0.26830000000000004,52.45,0,17
1.5211,0.2592,52.78,0,17
1.5211,0.25,52.82,0,17
1.5212,0.2409,53.24,0,17
1.5212,0.2317,54.93,0,17
1.5212999999999999,0.2226,58.07,0,17
1.5212999999999999,0.2134,61.22,0,17
1.5212999999999999,0.2043,62.18,0,17
1.5214,0.1951,60.02,0,17
1.5214,0.186,55.79,0,17
1.5215,0.1768,51.14,0,17
1.5215,0.1677,47.06,0,17
1.5215999999999998,0.1585,43.83,0,17
1.5215999999999998,0.1494,41.62,0,17
1.5217,0.1402,40.5,0,17
1.5217,0.1311,40.08,0,17
1.5217,0.12190000000000001,39.93,0,17
1.5218,0.1128,40.08,0,17
1.5218,0.1036,40.9,0,17
1.5219,0.09440000000000001,42.13,0,17
1.5219,0.0853,42.75,0,17
1.5219,0.0762,41.97,0,17
1.522,0.067,40.32,0,17
1.498,0.863,73.87,0,16
1.4989000000000001,0.8535,74.34,0,16
1.4998,0.844,77.69,0,16
1.5008,0.8345,84.97,0,16
1.5017,0.825,93.94,0,16
1.5026,0.8155,100.66,0,16
1.5035999999999998,0.806,102.68,0,16
1.5045,0.7965,99.29,0,16
1.5054,0.787,90.44,0,16
1.5063,0.7775,77.82,0,16
1.5072999999999999,0.768,65.54,0,17
1.5082,0.7585,56.91,0,17
1.5090999999999999,0.749,51.44,0,17
1.5101,0.7395,46.89,0,17
1.511,0.73,42.92,0,17
2,1.546,39.86,1,8
2.0098,1.5460999999999998,29.6,1,8
2.0196,1.5460999999999998,19.9,1,8
2.0293,1.5462,13.75,1,8
2.0391,1.5462,10.53,1,8
2.0489,1.5463,8.51,1,8
2.0587,1.5463,7.28,1,8
2.0685,1.5464,7.04,1,8
2.0783,1.5465,7.45,1,8
2.088,1.5465,8.04,1,8
2.0978000000000003,1.5466,8.77,1,8
2.1075999999999997,1.5467,9.57,1,8
2.1174,1.5467,9.95,1,8
2.1271999999999998,1.5468,9.53,1,8
2.1369000000000002,1.5468,8.65,1,8
2.1466999999999996,1.5469000000000002,8,1,8
2.1565,1.5469000000000002,7.83,1,8
2.1663,1.547,7.94,1,8
2.1761,1.5471,8.04,1,8
2.1859,1.5471,8.03,1,8
2.1955999999999998,1.5472000000000001,7.96,1,8
2.2054,1.5472000000000001,7.92,1,8
2.2152,1.5473,8.03,1,8
2.225,1.5473,8.37,1,8
2.2348000000000003,1.5474,8.69,1,8
2.2445,1.5475,8.69,1,8
2.2543,1.5475,8.38,1,8
2.2641,1.5475999999999999,8.07,1,8
2.2739000000000003,1.5477,7.96,1,8
2.2836999999999996,1.5477,7.91,1,8
2.2934,1.5478,7.79,1,8
2.3032,1.5478,7.93,1,8
2.313,1.5479,9.08,1,8
2.3228,1.5479,11.33,1,8
2.3326,1.548,13.24,1,8
2.3424,1.5480999999999998,12.8,1,8
2.3521,1.5480999999999998,9.7,1,8
2.3619,1.5482,5.92,1,8
2.3716999999999997,1.5482,3.72,1,8
2.3815,1.5483,3.42,1,8
2.3913,1.5484,3.88,1,8
2.4011,1.5484,4.12,1,8
2.4108,1.5485,4.09,1,8
2.4206,1.5485,4.05,1,8
2.4304,1.5486,4.02,1,8
2.4402,1.5487,3.89,1,8
2.45,1.5487,3.81,1,8
2.4596999999999998,1.5488,4.18,1,8
2.4695,1.5488,5.4,1,8
2.4793000000000003,1.5489000000000002,7.39,1,8
2.4891,1.5489000000000002,9.59,1,8
2.4989,1.549,11.37,1,8
2.5086,1.5491,12.3,1,8
2.5184,1.5491,12.26,1,8
2.5282,1.5492000000000001,11.32,1,8
2.538,1.5493,9.67,1,8
2.5478,1.5493,7.68,1,8
2.5576,1.5494,5.8,1,8
2.5673000000000004,1.5494,4.47,1,8
2.5770999999999997,1.5495,3.89,1,8
2.5869,1.5495,3.85,1,8
2.5967,1.5495999999999999,3.98,1,8
2.6065,1.5497,4.04,1,8
2.6163000000000003,1.5497,4.03,1,8
2.626,1.5497999999999998,4.01,1,8
2.6358,1.5497999999999998,4.01,1,8
2.6456,1.5499,3.97,1,8
2.6554,1.5499,3.93,1,8
2.6652,1.55,4.01,1,8
2.6749,1.5500999999999998,4.31,1,8
2.6847,1.5500999999999998,4.72,1,8
2.6945,1.5502,4.97,1,8
2.7043000000000004,1.5503,4.97,1,8
2.7140999999999997,1.5503,4.97,1,8
2.7239,1.5504,5.35,1,8
2.7336,1.5504,6.13,1,8
2.7434000000000003,1.5505,6.83,1,8
2.7531999999999996,1.5506,6.85,1,8
2.763,1.5506,6.44,1,8
2.7728,1.5507,7.54,1,8
2.7825,1.5507,13.07,1,8
2.7923,1.5508,24.07,1,8
2.8021,1.5508,37.23,1,8
2.8119,1.5509000000000002,46.74,1,8
2.8217,1.551,49.89,1,8
2.8314,1.551,49.73,1,8
2.8411999999999997,1.5511,50.8,1,8
2.851,1.5511,52.94,1,8
2.8608000000000002,1.5512000000000001,51.35,1,8
2.8706,1.5513,42.9,1,8
2.8804000000000003,1.5513,30.29,1,8
2.8901,1.5514000000000001,19.2,1,8
2.8999,1.5514000000000001,12.96,1,8
2.9097,1.5515,10.89,1,8
2.9195,1.5515999999999999,10.43,1,8
2.9293,1.5515999999999999,9.47,1,8
2.9391,1.5517,8.14,1,8
2.9488000000000003,1.5517,9.69,1,8
2.9586,1.5517999999999998,17.73,1,8
2.9684,1.5517999999999998,30.84,1,8
2.9781999999999997,1.5519,41.55,1,8
2.988,1.552,42.99,1,8
2.9977,1.552,35.51,1,8
3.0075,1.5520999999999998,25.12,1,8
3.0173,1.5520999999999998,16.99,1,8
3.0271,1.5522,12.32,1,8
3.0369,1.5523,10.13,1,8
3.0465999999999998,1.5523,9.64,1,8
3.0564,1.5524,10.55,1,8
3.0662,1.5524,12.19,1,8
3.076,1.5525,13.45,1,8
3.0864000000000003,1.5522,13.58,1,8
3.0968,1.5519,12.82,1,8
3.1071999999999997,1.5515999999999999,11.96,1,8
3.1176,1.5513,11.6,1,8
3.128,1.551,11.95,1,8
3.1384000000000003,1.5507,12.92,1,8
3.1488,1.5503,14.13,1,8
3.1592,1.55,14.97,1,8
3.1696,1.5497,15.21,1,8
3.18,1.5494,15.09,1,8
3.1904,1.5491,14.99,1,8
3.2008,1.5488,14.96,1,8
3.2112,1.5485,14.91,1,8
3.2216,1.5482,14.92,1,8
3.232,1.5479,15.24,1,8
3.2424,1.5475999999999999,16.01,1,8
3.2528,1.5473,16.99,1,8
3.2632,1.547,17.75,1,8
3.2736,1.5467,18.08,1,8
3.284,1.5463,18.11,1,8
3.2944,1.5460999999999998,18.06,1,8
3.3048,1.5457,17.93,1,8
3.3152,1.5454,17.68,1,8
3.3256,1.5451,17.41,1,8
3.336,1.5448,17.18,1,8
3.3464,1.5445,16.69,1,8
3.3568000000000002,1.5442,15.64,1,8
3.3672,1.5439,14.24,1,8
3.3775999999999997,1.5435999999999999,13.26,1,8
3.388,1.5433,13.19,1,8
3.3984,1.543,13.79,1,8
3.4088000000000003,1.5427,14.18,1,8
3.4192,1.5424,13.68,1,8
3.4295999999999998,1.5420999999999998,12.94,1,8
3.44,1.5418,14.34,1,8
3.4504,1.5414,20.22,1,8
3.4608000000000003,1.5411,30.04,1,8
3.4711999999999996,1.5408,40.05,1,8
3.4816,1.5405,46.22,1,8
3.492,1.5402,47.04,1,8
3.5024,1.5399,43.57,1,8
3.5128000000000004,1.5395999999999999,37.71,1,8
3.5231999999999997,1.5393,31,1,8
3.5336,1.539,24.47,1,8
3.544,1.5387,19.05,1,8
3.5544000000000002,1.5384,15.73,1,8
3.5648,1.5380999999999998,14.93,1,8
3.5751999999999997,1.5378,16.17,1,8
3.5856,1.5374,18.5,1,8
3.596,1.5371,20.78,1,8
3.6064000000000003,1.5368,21.64,1,8
3.6168,1.5365,20.1,1,8
3.6271999999999998,1.5362,16.76,1,8
3.6376,1.5359,13.82,1,8
3.648,1.5355999999999999,13.5,1,8
3.6584,1.5352999999999999,16.31,1,8
3.6688,1.535,20.75,1,8
3.6792,1.5347,24.15,1,8
3.6896,1.5344,24.58,1,8
3.7,1.5341,22.4,1,8
3.7104,1.5338,20.46,1,8
3.7208,1.5334,21.95,1,8
3.7312,1.5332000000000001,27.51,1,8
3.7416,1.5328,34.3,1,8
3.752,1.5325,38.79,1,8
3.7624,1.5322,40.14,1,8
3.7728,1.5319,39.95,1,8
3.7832,1.5315999999999999,39.49,1,8
3.7936,1.5312999999999999,38.62,1,8
3.804,1.531,37.24,1,8
1.604,0.844,68.2,0,17
1.6039,0.8495,66.71,0,17
1.6037000000000001,0.855,64.61,0,17
1.6036,0.8605,62.74,0,17
1.6034000000000002,0.866,61.56,0,17
1.6033,0.8715,60.82,0,17
1.6032,0.877,60.12,0,17
1.603,0.8825,59.47,0,17
1.6029,0.888,59.12,0,17
1.6028,0.8935,59.09,0,17
1.6025999999999998,0.899,59.02,0,17
1.6025,0.9045,58.51,0,17
1.6024,0.91,57.48,0,17
1.6022,0.9155,56.42,0,17
1.6020999999999999,0.921,56.48,0,17
1.6019,0.9265,59.16,0,17
1.6018,0.932,65.34,0,17
1.6017000000000001,0.9375,74.17,0,17
1.6015,0.943,83.16,0,17
1.6014000000000002,0.9485,90.02,0,17
1.6013,0.954,94.26,0,17
1.6011,0.9595,96.92,0,17
1.601,0.965,98.83,0,17
1.605,0.975,76.52,0,18
1.605,0.9787,67.79,0,18
1.6051,0.9823999999999999,59.71,0,18
1.6051,0.9861,55.49,0,18
1.6051,0.9897999999999999,54.9,0,18
1.6052,0.9934,55.74,0,18
1.6052,0.9971,56.4,0,18
1.6052,1.0008,56.36,0,18
1.6053,1.0045,55.47,0,18
1.6053,1.0082,53.82,0,18
1.6053,1.0119,51.93,0,18
1.6053,1.0156,50.44,0,18
1.6054000000000002,1.0192999999999999,49.61,0,18
1.6054000000000002,1.0229,49.29,0,18
1.6054000000000002,1.0266,49.25,0,18
1.6055,1.0303,49.35,0,18
1.6055,1.034,49.35,0,18
1.6055,1.0377,48.78,0,18
1.6056,1.0414,47.29,0,18
1.6056,1.0451,45.02,0,18
1.6056,1.0488,42.57,0,18
1.6057000000000001,1.0524,40.62,0,18
1.6057000000000001,1.0560999999999998,39.49,0,18
1.6057000000000001,1.0597999999999999,39.22,0,18
1.6058,1.0635,39.66,0,18
1.6058,1.0672000000000001,40.69,0,18
1.6058,1.0709000000000002,42.17,0,18
1.6058,1.0746,43.71,0,18
1.6059,1.0783,44.59,0,18
1.6059,1.0819,44.05,0,18
1.6059,1.0856,42.02,0,18
1.606,1.0893,39.41,0,18
1.606,1.093,37.44,0,18
1.6,1.111,32.28,0,17
1.5999,1.1164,30.63,0,17
1.5997000000000001,1.1218,29.87,0,17
1.5996,1.1272,29.74,0,17
1.5994000000000002,1.1327,29.7,0,17
1.5993,1.1381,29.5,0,17
1.5992,1.1435,29.24,0,17
1.599,1.1489,29.21,0,17
1.5989,1.1542999999999999,29.63,0,17
1.5988,1.1597,30.6,0,17
1.5985999999999998,1.1650999999999998,32.01,0,17
1.5985,1.1705999999999999,33.42,0,17
1.5983,1.176,34.42,0,17
1.5982,1.1814,34.94,0,17
1.5980999999999999,1.1867999999999999,35.38,0,17
1.5979,1.1922000000000001,36.02,0,17
1.5977999999999999,1.1976,36.6,0,17
1.5977000000000001,1.203,36.52,0,17
1.5975,1.2084000000000001,35.4,0,17
1.5974000000000002,1.2139000000000002,33.51,0,17
1.5972,1.2193,31.61,0,17
1.5971,1.2247000000000001,30.38,0,17
1.597,1.2301,30,0,17
1.5968,1.2355,30.34,0,17
1.5967,1.2409000000000001,31.4,0,17
1.5966,1.2463,33.31,0,17
1.5964,1.2518,35.9,0,17
1.5963,1.2572,38.49,0,17
1.5960999999999999,1.2626,40.27,0,17
1.596,1.268,40.99,0,17
1.617,0.01,32.18,0,18
1.6168,0.0189,34.58,0,18
1.6167,0.027899999999999998,37.69,0,18
1.6165,0.0368,39.54,0,18
1.6164,0.0458,38.42,0,18
1.6162,0.054700000000000006,34.61,0,18
1.6160999999999999,0.0637,30.36,0,18
1.6159000000000001,0.0726,27.8,0,18
1.6158,0.08159999999999999,27.26,0,18
1.6156,0.0905,27.83,0,18
1.6155,0.0995,28.59,0,18
1.6153,0.10840000000000001,29.11,0,18
1.6152,0.1174,29.31,0,18
1.615,0.1263,29.52,0,18
1.6149,0.1353,30.3,0,18
1.6147,0.1442,31.92,0,18
1.6145999999999998,0.15319999999999998,34.04,0,18
1.6144,0.1621,36.07,0,18
1.6142999999999998,0.1711,37.52,0,18
1.6140999999999999,0.18,38.1,0,18
1.6139000000000001,0.189,37.92,0,18
1.6138,0.1979,37.95,0,18
1.6136,0.2069,39.7,0,18
1.6135,0.21580000000000002,43.96,0,18
1.6133,0.2248,49.61,0,18
1.6132,0.2337,54.44,0,18
1.613,0.2427,57.02,0,18
1.6129,0.2516,57.72,0,18
1.6127,0.2606,57.73,0,18
1.6125999999999998,0.2695,57.63,0,18
1.6124,0.2785,57.12,0,18
1.6122999999999998,0.2874,56.02,0,18
1.6120999999999999,0.2964,54.8,0,18
1.612,0.3053,54.03,0,18
1.6118,0.3143,53.51,0,18
1.6117000000000001,0.3232,52.65,0,18
1.6115,0.3322,51.34,0,18
1.6113,0.3411,50.38,0,18
1.6112,0.3501,50.62,0,18
1.6111,0.359,52,0,18
1.6109,0.368,53.47,0,18
1.6107,0.37689999999999996,53.81,0,18
1.6105999999999998,0.38589999999999997,52.75,0,18
1.6104,0.3948,51.13,0,18
1.6103,0.4038,50.13,0,18
1.6100999999999999,0.4127,50.33,0,18
1.61,0.42169999999999996,51.4,0,18
1.6098,0.43060000000000004,52.79,0,18
1.6097000000000001,0.4395,54.38,0,18
1.6095,0.4485,56.25,0,18
1.6094000000000002,0.4575,58.24,0,18
1.6092,0.4664,60.59,0,18
1.6091,0.4754,64.43,0,18
1.6089,0.4843,70.32,0,18
1.6088,0.4933,76.48,0,18
1.6085999999999998,0.5022,79.98,0,18
1.6084,0.5111,79.91,0,18
1.6083,0.5201,78.1,0,18
1.6082,0.529,76.67,0,18
1.608,0.538,76.22,0,18
1.607,0.609,54.63,0,18
1.6069,0.6187,55.95,0,18
1.6067,0.6283,60.3,0,18
1.6065999999999998,0.638,67.22,0,18
1.6065,0.6476000000000001,73.31,0,18
1.6063,0.6573,75.21,0,18
1.6062,0.6668999999999999,73.14,0,18
1.6060999999999999,0.6766,70.26,0,18
1.6059,0.6862,68.98,0,18
1.6058,0.6959,69.64,0,18
1.6057000000000001,0.7055,72.03,0,18
1.6056,0.7152000000000001,76.14,0,18
1.6054000000000002,0.7248,81.31,0,18
1.6053,0.7345,86.18,0,18
1.6052,0.7441,89.8,0,18
1.605,0.7537999999999999,92.3,0,18
1.6049,0.7634,94.77,0,18
1.6048,0.7731,99.12,0,18
1.6047,0.7827000000000001,106.45,0,18
1.6045,0.7924,114.21,0,18
1.6044,0.802,116.18,0,17
1.6043,0.8117000000000001,107.92,0,17
1.6040999999999999,0.8212999999999999,92.47,0,17
1.604,0.831,78.54,0,17
1.712,0.916,134.84,0,19
1.7117,0.921,134.94,0,19
1.7114,0.926,132.33,0,19
1.7110999999999998,0.9311,125.66,0,19
1.7107999999999999,0.9361,115.25,0,19
1.7104000000000001,0.9411,102.44,0,19
1.7101,0.9461,88.91,0,19
1.7098,0.9512,76.56,0,19
1.7095,0.9562,67.2,0,19
1.7092,0.9612,61.41,0,19
1.7089,0.9662000000000001,58.09,0,19
1.7086,0.9712000000000001,55.61,0,19
1.7083,0.9763,53.27,0,19
1.7079000000000002,0.9813,51.44,0,19
1.7076,0.9863,50.54,0,19
1.7073,0.9913,50.41,0,19
1.707,0.9963,50.61,0,19
1.7067,1.0014,50.82,0,19
1.7064000000000001,1.0064,50.97,0,19
1.7061,1.0114,51.06,0,19
1.7058,1.0164,51.05,0,19
1.7055,1.0215,50.94,0,19
1.7052,1.0265,50.91,0,19
1.7047999999999999,1.0315,51.42,0,19
1.7045,1.0365,52.77,0,19
1.7042,1.0415999999999999,54.69,0,19
1.7039000000000002,1.0466,56.33,0,19
1.7036,1.0515999999999999,56.69,0,19
1.7033,1.0566,55.11,0,19
1.703,1.0615999999999999,51.79,0,19
1.7027,1.0667,47.93,0,19
1.7023,1.0717,45.15,0,18
1.702,1.0767,44.42,0,18
1.7017,1.0817,45.44,0,18
1.7014,1.0868,47,0,18
1.7010999999999998,1.0917999999999999,47.86,0,18
1.7007999999999999,1.0968,47.51,0,18
1.7005,1.1018,46.43,0,18
1.7002000000000002,1.1068,45.61,0,18
1.6999000000000002,1.1119,45.77,0,18
1.6996,1.1169,47,0,18
1.6992,1.1219000000000001,48.88,0,18
1.6989,1.1269,50.87,0,18
1.6985999999999999,1.1319000000000001,52.53,0,18
1.6983,1.137,53.61,0,18
1.698,1.142,54.11,0,18
1.714,0.459,58.12,0,19
1.7141,0.4495,58.19,0,19
1.7142,0.44010000000000005,57.44,0,19
1.7143,0.43060000000000004,55.92,0,19
1.7144000000000001,0.42119999999999996,54.35,0,19
1.7145,0.4118,53.36,0,19
1.7146,0.4023,52.86,0,19
1.7147000000000001,0.39289999999999997,52.44,0,19
1.7147999999999999,0.38339999999999996,52.19,0,19
1.7149,0.374,52.82,0,19
1.7150999999999998,0.3645,54.8,0,19
1.7152,0.3551,57.69,0,19
1.7153,0.3456,60.46,0,19
1.7154,0.3362,62.36,0,19
1.7155,0.3267,63.09,0,19
1.7156,0.3173,62.25,0,19
1.7157,0.30789999999999995,59.3,0,19
1.7158,0.2984,54.48,0,19
1.7159,0.289,49.16,0,19
1.716,0.2795,44.82,0,19
1.7161,0.2701,41.86,0,19
1.7162,0.2606,39.67,0,19
1.7163,0.2512,37.6,0,19
1.7164000000000001,0.2417,35.55,0,19
1.7166,0.2323,33.79,0,19
1.7167000000000001,0.2228,32.46,0,19
1.7167999999999999,0.2134,31.5,0,19
1.7169,0.2039,30.72,0,19
1.717,0.1945,29.99,0,19
1.7170999999999998,0.185,29.29,0,19
1.7172,0.1756,28.63,0,19
1.7173,0.1661,28.29,0,19
1.7174,0.15669999999999998,28.81,0,19
1.7175,0.14730000000000001,30.69,0,19
1.7176,0.1378,33.62,0,19
1.7177,0.12840000000000001,36.52,0,19
1.7178,0.1189,38.45,0,19
1.7179,0.1095,39.37,0,19
1.718,0.1,39.78,0,19
1.7181,0.0906,39.71,0,19
1.7183,0.08109999999999999,38.51,0,19
1.7184000000000001,0.0717,35.77,0,19
1.7185,0.062200000000000005,32.12,0,19
1.7186,0.0528,28.81,0,19
1.7187000000000001,0.0433,26.71,0,19
1.7187999999999999,0.0339,25.85,0,19
1.7189,0.024399999999999998,25.7,0,19
1.719,0.015,25.77,0,19
1.715,0.47,50.25,0,19
1.715,0.4786,50.63,0,19
1.715,0.48719999999999997,52.26,0,19
1.715,0.4958,55.57,0,19
1.715,0.5044,58.89,0,19
1.715,0.513,59.93,0,19
1.715,0.5216000000000001,58.35,0,19
1.715,0.5302,55.58,0,19
1.715,0.5388,52.47,0,19
1.715,0.5474,49.67,0,19
1.715,0.556,49.4,0,19
1.715,0.5646,53.78,0,19
1.715,0.5732,61.34,0,19
1.715,0.5818,67.73,0,19
1.715,0.5903999999999999,70.46,0,19
1.715,0.599,70.89,0,19
1.715,0.6076,71.75,0,19
1.715,0.6162000000000001,74.27,0,19
1.715,0.6247999999999999,77.61,0,19
1.715,0.6334,79.82,0,19
1.715,0.642,79.4,0,19
1.715,0.6506000000000001,76.97,0,19
1.715,0.6592,74.79,0,19
1.715,0.6678,73.94,0,19
1.715,0.6764,73.05,0,19
1.715,0.685,70.48,0,19
1.715,0.6936,66.59,0,19
1.715,0.7022,63.27,0,19
1.715,0.7108,62.48,0,19
1.715,0.7193999999999999,65.36,0,19
1.715,0.728,71.29,0,19
1.715,0.7366,78,0,19
1.715,0.7452000000000001,84,0,19
1.715,0.7537999999999999,90.1,0,19
1.715,0.7624,96.62,0,19
1.715,0.771,100.56,0,19
1.715,0.7796000000000001,98,0,19
1.715,0.7882,89.23,0,19
1.715,0.7968,79.22,0,19
1.715,0.8054,72.67,0,19
1.715,0.814,70.51,0,19
1.715,0.8226,71.62,0,19
1.715,0.8312,75.91,0,19
1.715,0.8398,83.55,0,19
1.715,0.8483999999999999,92.21,0,19
1.715,0.857,98,0,19
1.822,0.076,29.66,0,20
1.8217999999999999,0.0854,29,0,20
1.8217,0.0947,29.44,0,20
1.8215999999999999,0.1041,32.25,0,20
1.8214000000000001,0.1135,37.41,0,20
1.8213,0.12279999999999999,42.83,0,20
1.8211,0.13219999999999998,45.48,0,20
1.821,0.1416,43.8,0,20
1.8208,0.151,39.17,0,20
1.8207,0.1603,34.57,0,20
1.8205,0.1697,31.95,0,20
1.8204,0.17909999999999998,31.4,0,20
1.8202,0.1884,32.28,0,20
1.8200999999999998,0.1978,34.17,0,20
1.8199,0.2072,36.49,0,20
1.8197999999999999,0.2166,38.31,0,20
1.8195999999999999,0.22590000000000002,39.15,0,20
1.8195,0.2353,39.44,0,20
1.8193,0.2447,39.84,0,20
1.8192000000000002,0.254,40.55,0,20
1.819,0.26339999999999997,41.63,0,20
1.8189000000000002,0.2728,43.6,0,20
1.8187,0.2821,46.88,0,20
1.8186,0.2915,50.72,0,20
1.8184,0.3009,53.6,0,20
1.8183,0.3103,54.98,0,20
1.8180999999999998,0.3196,55.61,0,20
1.818,0.329,56.32,0,20
1.806,0.889,133.46,0,20
1.8062,0.8782000000000001,127.24,0,20
1.8065,0.8675,119.07,0,20
1.8067,0.8567,111.5,0,20
1.8069000000000002,0.8459,104.62,0,20
1.8072000000000001,0.8352,95.93,0,20
1.8074000000000001,0.8244,83.65,0,20
1.8075999999999999,0.8136,69.68,0,20
1.8079,0.8029,58.71,0,20
1.8080999999999998,0.7921,53.62,0,20
1.8083,0.7813,52.43,0,20
1.8086,0.7706000000000001,51.27,0,20
1.8088,0.7597999999999999,49.65,0,20
1.8091,0.749,50.62,0,20
1.8093,0.7383,55.6,0,20
1.8095,0.7275,61.77,0,20
1.8097999999999999,0.7168,65.1,0,20
1.81,0.706,64.49,0,20
1.8102,0.6952,61.98,0,20
1.8105,0.6845,59.93,0,20
1.8107,0.6737000000000001,59.2,0,20
1.8109000000000002,0.6628999999999999,59.6,0,20
1.8112000000000001,0.6522,61.15,0,20
1.8114000000000001,0.6414,63.58,0,20
1.8115999999999999,0.6306,65.38,0,20
1.8119,0.6199,64.63,0,20
1.8120999999999998,0.6091,61.2,0,20
1.8123,0.5982999999999999,57.43,0,20
1.8126,0.5876,55.69,0,20
1.8128,0.5768,55.9,0,20
1.8131,0.566,56.02,0,20
1.8133,0.5552999999999999,54.43,0,20
1.8135,0.5445,51.59,0,20
1.8137999999999999,0.5337999999999999,49.44,0,20
1.814,0.523,49.85,0,20
1.8142,0.5122000000000001,53.51,0,20
1.8145,0.5015,59.69,0,20
1.8147,0.49069999999999997,66.6,0,20
1.8149000000000002,0.4799,72.02,0,20
1.8152000000000001,0.4692,74.33,0,20
1.8154000000000001,0.4584,73.49,0,20
1.8155999999999999,0.4476,71.12,0,20
1.8159,0.43689999999999996,69.25,0,20
1.8160999999999998,0.42610000000000003,68.93,0,20
1.8163,0.4154,69.57,0,20
1.8166,0.4046,69.76,0,20
1.8168,0.39380000000000004,68.82,0,20
1.8171,0.383,67.39,0,20
1.8173,0.3723,65.88,0,20
