STAFF_ID;HOME_INSTITUTION_ID;HOME_INSTITUTION_CTRY_CD;ENTERPRISE_NAME;ENTERPRISE_SIZE_VALUE;ENTERPRISE_TYPE_CD;ENTERPRISE_CTRY_CD;TEACHER_GENDER_CD;TEACHER_NATIONALITY_CD;TEACHER_TEACHING_AREA_CD;TEACHER_SENIORITY_CD;HOST_INSTITUTION_CODE;HOST_INSTITUTION_CTRY_CD;HOST_SUBJECT_AREA_CD;TEACHER_LENGTH_DAYS_VALUE;TEACHER_LENGHT_HRS_VALUE;TEACHER_VISIT_START_DATE;TEACHING_LEVEL_CD;TEACHING_LANGUAGE_CD;TEACHER_SPECIAL_NEEDS_GRT_AMT;TEACHER_SUBSISTANCE_GRT_AMT;TEACHER_TRAVEL_COST_AMT;TEACHER_TOTAL_GRT_AMT;TEACHER_FIRST_VISIT_FLAG;ENTERPRISE_WORK_CAT_CD
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;38;J;I  COSENZA01;IT;38;4;5;May-13;3;IT;0;480;0;480;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;14;J;P  LISBOA02;PT;762;13;10;Jun-13;M;PT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;481;I;S  UMEA01;SE;481;5;5;May-13;3;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;22;J;PL WARSZAW01;PL;22;10;5;May-13;2;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;340;J;I  SASSARI01;IT;340;5;5;Jun-13;1;IT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;38;I;I  BENEVEN02;IT;38;8;10;Jun-13;1;IT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;38;I;I  BENEVEN02;IT;38;8;10;Jun-13;1;IT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;34;I;I  CAGLIAR01;IT;34;4;6;Apr-13;3;IT;0;480;0;480;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;38;I;I  SIENA01;IT;38;7;20;May-13;3;IT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;314;S;I  ROMA01;IT;314;3;5;May-13;1;IT;0;360;0;360;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;38;I;F  ORLEANS01;FR;38;6;5;Jun-13;2;FR;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;14;J;P  FARO02;PT;14;18;5;Mar-13;1;ES;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;14;J;B  GENT16;BENL;14;5;5;May-13;1;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;14;J;PL WARSZAW01;PL;14;7;10;May-13;1;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;723;I;I  MILANO03;IT;723;5;5;Apr-13;1;IT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;723;J;P  COIMBRA24;PT;723;20;5;May-13;1;ES;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;581;J;A  XX;AT;581;5;12;Jun-13;1;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;581;J;A  XX;AT;581;5;12;Jun-13;1;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;34;I;I  LECCE01;IT;34;4;9;Jun-13;1;ES;0;480;0;480;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;762;I;P  PORTO11;PT;762;7;5;May-13;1;PT;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;762;J;P  PORTO11;PT;762;7;5;Jun-13;1;PT;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;22;I;P  LISBOA03;PT;22;5;5;May-13;1;ES;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;14;S;P  AVEIRO01;PT;14;30;10;May-13;1;ES;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;22;J;CY NICOSIA23;CY;22;7;5;Mar-13;1;EN;0;480;0;480;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;762;J;P  XX;PT;762;8;5;Apr-13;1;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;32;J;F  LYON02;FR;32;5;6;Apr-13;M;FR;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;34;S;I  ROMA16;IT;34;7;10;Apr-13;M;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;34;S;I  SIENA01;IT;34;5;10;May-13;M;IT;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;34;I;D  EICHSTA01;DE;34;5;5;May-13;M;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;32;J;I  PERUGIA01;IT;32;6;6;Apr-13;1;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;762;J;SF TURKU05;FI;762;5;5;May-13;1;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;34;J;P  BRAGANC01;PT;34;5;5;May-13;M;ES;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;14;J;P  EVORA01;PT;14;5;5;May-13;M;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;762;J;G  KRITIS04;GR;762;8;5;May-13;1;EN;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;M;ES;211;S;NL ENSCHED04;NL;211;5;5;May-13;1;EN;0;600;0;600;N;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;34;I;P  LISBOA11;PT;34;5;5;May-13;1;ES;0;600;0;600;Y;?
-1;E  CIUDA-R01;ES; ? Unknown ?;?;???;???;F;ES;48;J;HU PECS01;HU;48;5;6;May-13;1;EN;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;223;I;D  POTSDAM01;DE;223;5;8;Jul-12;1;DE;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;319;J;P  LISBOA03;PT;319;5;5;Dec-12;3;ES;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;222;S;I  ROMA01;IT;222;5;5;Oct-12;2;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;421;J;F  PARIS007;FR;421;3;5;Nov-12;2;EN;0;360;0;360;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;J;I  ROMA02;IT;141;7;5;May-13;3;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;I;I  ROMA02;IT;141;7;5;May-13;3;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;J;UK GLASGOW01;UK;141;6;5;Mar-13;M;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;P  COIMBRA01;PT;141;7;5;May-13;1;PT;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;S;UK GLASGOW01;UK;141;4;10;May-13;M;EN;0;480;0;480;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;I;UK GLASGOW01;UK;141;4;10;May-13;M;EN;0;480;0;480;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;S;I  ROMA02;IT;141;7;15;May-13;3;IT;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;S;P  LISBOA97;PT;141;7;25;Feb-13;3;PT;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;F  MARSEIL84;FR;141;3;5;Jun-13;M;FR;0;360;0;360;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;142;I;P  COIMBRA01;PT;142;7;5;May-13;1;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;142;I;F  MARSEIL84;FR;142;3;5;Jun-13;2;FR;0;360;0;360;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;F  MARSEIL84;FR;141;3;5;Jun-13;M;FR;0;360;0;360;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;F  GRENOBL01;FR;141;3;5;May-13;2;FR;0;360;0;360;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;F  GRENOBL01;FR;141;3;5;May-13;2;FR;0;360;0;360;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;P  LISBOA97;PT;141;7;25;Feb-13;3;PT;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;J;BG SOFIA06;BG;141;15;10;May-13;M;EN;0;600;0;600;Y;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;I;I  ROMA01;IT;141;7;6;May-13;M;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;S;I  ROMA01;IT;141;7;6;May-13;M;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;J;I  ROMA01;IT;141;7;6;May-13;M;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;FR;141;J;P  PORTO02;PT;141;8;5;May-13;M;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;J;P  BRAGA01;PT;141;6;5;May-13;M;PT;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;141;I;UK PORTSMO01;UK;141;6;10;Jun-13;1;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;312;S;P  COIMBRA01;PT;312;7;5;May-13;1;ES;0;600;0;600;Y;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;141;I;P  COIMBRA02;PT;141;7;5;May-13;M;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;380;S;PL WROCLAW01;PL;380;3;8;Mar-13;2;ES;0;360;0;360;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;380;S;UK COLCHES01;UK;380;5;10;May-13;2;EN;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;226;I;PL LODZ01;PL;226;5;5;Apr-13;M;EN;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;380;J;F  BORDEAU37;FR;313;5;12;Jan-13;1;ES;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;143;J;P  COIMBRA01;PT;143;5;5;May-13;M;PT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;223;J;NL AMSTERD01;NL;223;5;5;Feb-13;1;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;380;I;I  FERRARA01;IT;380;5;5;Apr-13;1;IT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;380;S;I  FIRENZE01;IT;313;3;5;May-13;2;ES;0;360;0;360;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;222;J;UK LONDON025;UK;222;5;10;Feb-13;1;EN;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;222;J;UK LONDON025;UK;222;5;5;May-13;M;EN;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;443;S;A  WIEN01;AT;443;2;11;Jun-13;2;EN;0;240;0;240;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;223;J;B  MONS21;BEFR;223;5;5;Mar-13;2;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;223;S;F  NICE01;FR;223;5;5;Mar-13;M;FR;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;222;I;UK CANTERB01;UK;222;5;5;Mar-13;M;EN;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;813;I;P  PORTO02;PT;813;5;6;Apr-13;2;PT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;226;I;F  MARSEIL84;FR;222;5;10;Jun-13;M;FR;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;340;J;P  COIMBRA02;PT;340;5;5;Jun-13;2;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;225;S;F  PARIS322;FR;225;5;10;May-13;M;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;342;S;SF SEINAJO06;FI;342;6;10;Mar-13;1;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;342;J;B  LIEGE01;BEFR;342;6;6;Feb-13;1;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;34;J;P  PORTO02;PT;34;6;5;Nov-12;2;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;34;J;F  PARIS013;FR;34;6;5;Feb-13;2;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;34;S;I  ROMA01;IT;34;7;5;Mar-13;1;ES;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;343;J;SK BRATISL03;SK;343;9;6;Apr-13;1;ES;0;600;0;600;Y;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;34;J;G  KRITIS04;GR;342;8;6;May-13;1;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;342;J;UK HATFIEL01;UK;342;9;6;Mar-13;1;EN;0;600;0;600;Y;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;M;ES;342;S;I  NAPOLI01;IT;342;8;5;May-13;1;EN;0;600;0;600;N;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;RO;342;J;RO TIMISOA01;RO;342;8;5;May-13;M;RO;0;600;0;600;Y;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;ES;342;J;P  FARO02;PT;342;7;5;May-13;M;ES;0;600;0;600;Y;?
-1;E  GRANADA01;ES; ? Unknown ?;?;???;???;F;IT;342;J;P  FARO02;PT;342;7;6;Apr-13;M;EN;0;600;0;600;N;?
-1;E  BARCELO01;ES; ? Unknown ?;?;???;???;M;UK;222;S;RO CRAIOVA01;RO;222;3;5;Sep-13;1;EN;0;360;0;360;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;46;S;SF ESPOO12;FI;46;5;10;Sep-13;2;EN;0;600;0;600;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;S;D  AALEN01;DE;520;5;5;Jun-13;2;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;543;J;I  TORINO02;IT;543;4;5;Dec-12;2;EN;0;480;0;480;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;EE TALLINN04;EE;520;5;12;May-13;3;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;F  BESANCO01;FR;520;5;5;Aug-13;3;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;F  CERGY01;FR;520;2;5;Dec-12;3;EN;0;240;0;240;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;F  PARIS011;FR;520;2;5;Dec-12;2;EN;0;240;0;240;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;F  PARIS011;FR;520;5;5;Aug-13;3;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;F  PARIS011;FR;520;5;9;Jan-13;2;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;520;S;D  AALEN01;DE;520;5;5;Jun-13;2;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;520;I;B  ANTWERP57;BENL;520;3;5;Apr-13;1;EN;0;360;0;360;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;520;J;SF JOENSUU09;FI;520;5;12;Nov-12;1;EN;0;600;0;600;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;46;S;F  RENNES47;FR;46;5;7;Nov-12;2;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;520;J;F  NANCY43;FR;520;4;10;Oct-12;1;FR;0;480;0;480;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;520;S;HR ZAGREB01;HR;520;3;9;Jun-13;2;EN;0;360;0;360;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;D  AALEN01;DE;520;5;5;Jul-13;2;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;S;B  GENT01;BENL;520;5;20;Apr-13;2;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;EE TALLINN04;EE;520;3;6;Apr-13;2;EN;0;360;0;360;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;UK PLYMOUT01;UK;520;5;8;May-13;1;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;S;DK ALBORG01;DK;520;5;20;Jun-13;3;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;SF TAMPERE02;FI;520;5;7;Apr-13;2;EN;0;600;0;600;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;F;ES;520;J;N  TONSBER02;NO;520;5;8;May-13;M;EN;0;600;0;600;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;58;I;I  ROMA16;IT;58;5;30;Mar-13;1;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;58;I;P  LISBOA12;PT;58;4;8;Feb-13;1;EN;0;480;0;480;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;S;I  NAPOLI09;IT;520;5;5;May-13;1;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;I  NAPOLI09;IT;520;5;5;May-13;1;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;UK DEESIDE01;UK;520;5;5;May-13;1;EN;0;600;0;600;N;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;58;I;I  ENNA01;IT;58;5;40;Jun-13;1;IT;0;600;0;600;Y;?
-1;E  BARCELO03;ES; ? Unknown ?;?;???;???;M;ES;520;I;P  SETUBAL01;PT;520;3;9;Mar-13;2;EN;0;360;0;360;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;380;S;F  BORDEAU37;FR;313;5;15;Apr-13;1;ES;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;481;J;UK CANTERB01;UK;481;5;5;May-13;M;EN;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;340;J;RO TIMISOA01;RO;340;5;5;May-13;M;EN;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;222;S;I  CAGLIAR01;IT;222;3;5;May-13;M;ES;0;360;0;360;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;DE;313;J;G  ATHINE02;GR;313;5;6;Jun-13;M;EN;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;141;S;P  COIMBRA02;PT;813;5;7;Jun-13;M;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;IT;142;J;P  LISBOA52;PT;142;5;8;Apr-13;M;PT;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;J;P  PORTO02;PT;141;5;5;May-13;M;PT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;J;P  COIMBRA02;PT;813;5;7;Jun-13;M;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;S;P  COIMBRA02;PT;813;5;7;Jun-13;M;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;I;P  COIMBRA02;PT;813;5;5;Jun-13;M;PT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;441;S;F  PARIS006;FR;441;5;5;Jun-13;2;FR;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;311;J;LUXLUX-VIL01;LU;311;5;5;May-13;M;EN;0;600;0;600;Y;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;J;P  PORTO02;PT;141;5;5;May-13;M;PT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;380;I;I  MACERAT01;IT;380;5;8;Jun-13;3;IT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;140;I;P  PORTO21;PT;140;5;15;May-13;2;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;IT;222;I;I  ROMA16;IT;222;5;8;Jun-13;1;IT;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;I;P  PORTO21;PT;141;5;5;Jun-13;2;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;141;I;P  COIMBRA01;PT;141;5;5;Jun-13;2;ES;0;600;0;600;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;F;ES;380;S;PL WROCLAW01;PL;380;3;10;Jun-13;1;ES;0;360;0;360;N;?
-1;E  MADRID04;ES; ? Unknown ?;?;???;???;M;ES;443;J;D  BERLIN13;DE;443;5;10;May-13;M;EN;0;600;0;600;N;?
-1;E  MADRID05;ES; ? Unknown ?;?;???;???;M;ES;529;I;F  RENNES10;FR;529;4;6;Oct-12;1;FR;0;480;0;480;N;?
-1;E  CORDOBA01;ES; ? Unknown ?;?;???;???;M;BE;540;J;B  LOUVAIN01;BEFR;540;5;5;Apr-13;1;EN;0;600;0;600;Y;?
-1;E  CORDOBA01;ES; ? Unknown ?;?;???;???;M;ES;225;S;I  SASSARI01;IT;225;5;5;May-13;1;IT;0;600;0;600;Y;?
-1;E  CORDOBA01;ES; ? Unknown ?;?;???;???;F;ES;380;J;F  PARIS012;FR;380;4;5;Apr-13;1;FR;0;480;0;480;N;?
-1;E  CORDOBA01;ES; ? Unknown ?;?;???;???;M;ES;222;I;D  HEIDELB01;DE;222;5;5;Jan-13;1;ES;0;600;0;600;N;?
-1;E  CORDOBA04;ES; ? Unknown ?;?;???;???;F;ES;212;I;I  FIRENZE04;IT;212;4;20;Mar-13;1;IT;0;480;0;480;N;?
-1;E  CORDOBA04;ES; ? Unknown ?;?;???;???;F;ES;212;I;I  FIRENZE04;IT;212;4;20;Mar-13;1;IT;0;480;0;480;Y;?
-1;E  CORDOBA04;ES; ? Unknown ?;?;???;???;F;ES;212;I;B  GENT25;BENL;212;4;14;Apr-13;1;EN;0;480;0;480;N;?
-1;E  CORDOBA04;ES; ? Unknown ?;?;???;???;M;ES;212;I;I  FIRENZE04;IT;212;5;22;Apr-13;1;IT;0;600;0;600;N;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;313;I;N  HALDEN02;NO;313;5;8;Apr-13;1;EN;0;600;0;600;N;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;XX;462;J;D  LEIPZIG01;DE;462;10;30;Jul-13;3;EN;0;600;0;600;N;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;311;J;P  COVILHA01;PT;311;11;15;Dec-12;1;ES;0;600;0;600;N;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;312;J;P  LISBOA03;PT;312;5;6;Apr-13;2;PT;0;360;0;360;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;ES;541;I;PL WROCLAW04;PL;541;5;5;Sep-13;2;EN;0;600;0;600;N;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;ES;321;S;PL LODZ05;PL;321;5;5;May-13;1;EN;0;600;0;600;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;ES;520;I;A  WELS01;AT;520;5;6;Apr-13;2;EN;0;600;0;600;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;ES;520;I;P  VILA-RE01;PT;520;5;6;Jul-13;2;ES;0;600;0;600;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;813;I;P  PORTO02;PT;813;5;5;Apr-13;1;PT;0;600;0;600;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;21;I;I  VENEZIA03;IT;21;4;5;Nov-12;1;IT;0;480;0;480;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;541;I;F  NANCY43;FR;541;3;10;Feb-13;2;FR;0;360;0;360;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;ES;321;J;D  BONN01;DE;321;10;5;Jun-13;1;DE;0;600;0;600;Y;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;F;ES;3;J;I  BOLOGNA01;IT;3;5;5;May-13;2;IT;0;600;0;600;N;?
-1;E  ELCHE01;ES; ? Unknown ?;?;???;???;M;ES;520;J;LT KAUNAS02;LT;520;4;8;Jun-13;2;EN;0;480;0;480;Y;?
