% The following are data used in an analysis of the Brown and Frown corpora for my doctoral dissertation titled ``Variations in Written English: Characterizing Authors' Rhetorical Language Choices Across Corpora of Published Texts" (Completed at Carnegie Mellon Univ, 2003).  The source of the corpora was the ICAME CD-ROM  (get info at <http://www.hit.uib.no/icame/cd>).
% 
% The data were generated from the texts using tagging and visualization software, Docuscope. 
% 
% The first row is the variable names. The genre of each text (assigned by the Brown corpus compilers) is in 'Genre' column and the corpus is listed in the 'corpus' column with 1=Brown and 2=Frown corpus.
% 
% The dataset may be freely used and distributed for non-commercial purposes.
% 
% Jeff Collins <jeff.collins@acm.org> 11 July 2003
% 
%
%
% Information about the dataset
% CLASSTYPE: nominal
% CLASSINDEX: last
%

@relation collins

@attribute Text {A01.TXT,A02.TXT,A03.TXT,A04.TXT,A05.TXT,A06.TXT,A07.TXT,A08.TXT,A09.TXT,A10.TXT,A11.TXT,A12.TXT,A13.TXT,A14.TXT,A15.TXT,A16.TXT,A17.TXT,A18.TXT,A19.TXT,A20.TXT,A21.TXT,A22.TXT,A23.TXT,A24.TXT,A25.TXT,A26.TXT,A27.TXT,A28.TXT,A29.TXT,A30.TXT,A31.TXT,A32.TXT,A33.TXT,A34.TXT,A35.TXT,A36.TXT,A37.TXT,A38.TXT,A39.TXT,A40.TXT,A41.TXT,A42.TXT,A43.TXT,A44.TXT,B01.TXT,B02.TXT,B03.TXT,B04.TXT,B05.TXT,B06.TXT,B07.TXT,B08.TXT,B09.TXT,B10.TXT,B11.TXT,B12.TXT,B13.TXT,B14.TXT,B15.TXT,B16.TXT,B17.TXT,B18.TXT,B19.TXT,B20.TXT,B21.TXT,B22.TXT,B23.TXT,B24.TXT,B25.TXT,B26.TXT,B27.TXT,C01.TXT,C02.TXT,C03.TXT,C04.TXT,C05.TXT,C06.TXT,C07.TXT,C08.TXT,C09.TXT,C10.TXT,C11.TXT,C12.TXT,C13.TXT,C14.TXT,C15.TXT,C16.TXT,C17.TXT,D01.TXT,D02.TXT,D03.TXT,D04.TXT,D05.TXT,D06.TXT,D07.TXT,D08.TXT,D09.TXT,D10.TXT,D11.TXT,D12.TXT,D13.TXT,D14.TXT,D15.TXT,D16.TXT,D17.TXT,E01.TXT,E02.TXT,E03.TXT,E04.TXT,E05.TXT,E06.TXT,E07.TXT,E08.TXT,E09.TXT,E10.TXT,E11.TXT,E12.TXT,E13.TXT,E14.TXT,E15.TXT,E16.TXT,E17.TXT,E18.TXT,E19.TXT,E20.TXT,E21.TXT,E22.TXT,E23.TXT,E24.TXT,E25.TXT,E26.TXT,E27.TXT,E28.TXT,E29.TXT,E30.TXT,E31.TXT,E32.TXT,E33.TXT,E34.TXT,E35.TXT,E36.TXT,F01.TXT,F02.TXT,F03.TXT,F04.TXT,F05.TXT,F06.TXT,F07.TXT,F08.TXT,F09.TXT,F10.TXT,F11.TXT,F12.TXT,F13.TXT,F14.TXT,F15.TXT,F16.TXT,F17.TXT,F18.TXT,F19.TXT,F20.TXT,F21.TXT,F22.TXT,F23.TXT,F24.TXT,F25.TXT,F26.TXT,F27.TXT,F28.TXT,F29.TXT,F30.TXT,F31.TXT,F32.TXT,F33.TXT,F34.TXT,F35.TXT,F36.TXT,F37.TXT,F38.TXT,F39.TXT,F40.TXT,F41.TXT,F42.TXT,F43.TXT,F44.TXT,F45.TXT,F46.TXT,F47.TXT,F48.TXT,G01.TXT,G02.TXT,G03.TXT,G04.TXT,G05.TXT,G06.TXT,G07.TXT,G08.TXT,G09.TXT,G10.TXT,G11.TXT,G12.TXT,G13.TXT,G14.TXT,G15.TXT,G16.TXT,G17.TXT,G18.TXT,G19.TXT,G20.TXT,G21.TXT,G22.TXT,G23.TXT,G24.TXT,G25.TXT,G26.TXT,G27.TXT,G28.TXT,G29.TXT,G30.TXT,G31.TXT,G32.TXT,G33.TXT,G34.TXT,G35.TXT,G36.TXT,G37.TXT,G38.TXT,G39.TXT,G40.TXT,G41.TXT,G42.TXT,G43.TXT,G44.TXT,G45.TXT,G46.TXT,G47.TXT,G48.TXT,G49.TXT,G50.TXT,G51.TXT,G52.TXT,G53.TXT,G54.TXT,G55.TXT,G56.TXT,G57.TXT,G58.TXT,G59.TXT,G60.TXT,G61.TXT,G62.TXT,G63.TXT,G64.TXT,G65.TXT,G66.TXT,G67.TXT,G68.TXT,G69.TXT,G70.TXT,G71.TXT,G72.TXT,G73.TXT,G74.TXT,G75.TXT,H01.TXT,H02.TXT,H03.TXT,H04.TXT,H05.TXT,H06.TXT,H07.TXT,H08.TXT,H09.TXT,H10.TXT,H11.TXT,H12.TXT,H13.TXT,H14.TXT,H15.TXT,H16.TXT,H17.TXT,H18.TXT,H19.TXT,H20.TXT,H21.TXT,H22.TXT,H23.TXT,H24.TXT,H25.TXT,H26.TXT,H27.TXT,H28.TXT,H29.TXT,H30.TXT,J01.TXT,J02.TXT,J03.TXT,J04.TXT,J05.TXT,J06.TXT,J07.TXT,J08.TXT,J09.TXT,J10.TXT,J11.TXT,J12.TXT,J13.TXT,J14.TXT,J15.TXT,J16.TXT,J17.TXT,J18.TXT,J19.TXT,J20.TXT,J21.TXT,J22.TXT,J23.TXT,J24.TXT,J25.TXT,J26.TXT,J27.TXT,J28.TXT,J29.TXT,J30.TXT,J31.TXT,J32.TXT,J33.TXT,J34.TXT,J35.TXT,J36.TXT,J37.TXT,J38.TXT,J39.TXT,J40.TXT,J41.TXT,J42.TXT,J43.TXT,J44.TXT,J45.TXT,J46.TXT,J47.TXT,J48.TXT,J49.TXT,J50.TXT,J51.TXT,J52.TXT,J53.TXT,J54.TXT,J55.TXT,J56.TXT,J57.TXT,J58.TXT,J59.TXT,J60.TXT,J61.TXT,J62.TXT,J63.TXT,J64.TXT,J65.TXT,J66.TXT,J67.TXT,J68.TXT,J69.TXT,J70.TXT,J71.TXT,J72.TXT,J73.TXT,J74.TXT,J75.TXT,J76.TXT,J77.TXT,J78.TXT,J79.TXT,J80.TXT,K01.TXT,K02.TXT,K03.TXT,K04.TXT,K05.TXT,K06.TXT,K07.TXT,K08.TXT,K09.TXT,K10.TXT,K11.TXT,K12.TXT,K13.TXT,K14.TXT,K15.TXT,K16.TXT,K17.TXT,K18.TXT,K19.TXT,K20.TXT,K21.TXT,K22.TXT,K23.TXT,K24.TXT,K25.TXT,K26.TXT,K27.TXT,K28.TXT,K29.TXT,L01.TXT,L02.TXT,L03.TXT,L04.TXT,L05.TXT,L06.TXT,L07.TXT,L08.TXT,L09.TXT,L10.TXT,L11.TXT,L12.TXT,L13.TXT,L14.TXT,L15.TXT,L16.TXT,L17.TXT,L18.TXT,L19.TXT,L20.TXT,L21.TXT,L22.TXT,L23.TXT,L24.TXT,M01.TXT,M02.TXT,M03.TXT,M04.TXT,M05.TXT,M06.TXT,N01.TXT,N02.TXT,N03.TXT,N04.TXT,N05.TXT,N06.TXT,N07.TXT,N08.TXT,N09.TXT,N10.TXT,N11.TXT,N12.TXT,N13.TXT,N14.TXT,N15.TXT,N16.TXT,N17.TXT,N18.TXT,N19.TXT,N20.TXT,N21.TXT,N22.TXT,N23.TXT,N24.TXT,N25.TXT,N26.TXT,N27.TXT,N28.TXT,N29.TXT,P01.TXT,P02.TXT,P03.TXT,P04.TXT,P05.TXT,P06.TXT,P07.TXT,P08.TXT,P09.TXT,P10.TXT,P11.TXT,P12.TXT,P13.TXT,P14.TXT,P15.TXT,P16.TXT,P17.TXT,P18.TXT,P19.TXT,P20.TXT,P21.TXT,P22.TXT,P23.TXT,P24.TXT,P25.TXT,P26.TXT,P27.TXT,P28.TXT,P29.TXT,R01.TXT,R02.TXT,R03.TXT,R04.TXT,R05.TXT,R06.TXT,R07.TXT,R08.TXT,R09.TXT}
@attribute FirstPerson REAL
@attribute InnerThinking REAL
@attribute ThinkPositive REAL
@attribute ThinkNegative REAL
@attribute ThinkAhead REAL
@attribute ThinkBack REAL
@attribute Reasoning REAL
@attribute Share_SocTies REAL
@attribute Direct_Activity REAL
@attribute Interacting REAL
@attribute Notifying REAL
@attribute LinearGuidance REAL
@attribute WordPicture REAL
@attribute SpaceInterval REAL
@attribute Motion REAL
@attribute PastEvents REAL
@attribute TimeInterval REAL
@attribute ShiftingEvents REAL
@attribute Text_Coverage REAL
@attribute Genre {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}
@attribute Counter INTEGER
@attribute Corpus {1}
@attribute Corp.Genre {101,102,103,104,105,106,107,108,109,110,111,112,113,114,115}

@data
G75.TXT,1.18,2.45,1.27,1.97,0.61,1.4,2.58,1,0.31,0.52,2.8,4.24,6.55,1.79,0.22,3.23,1.18,1.27,34.57,7,264,1,107
H01.TXT,0,0.97,0.16,0.24,1.34,0.08,0.89,3.44,0.61,0.24,1.78,1.94,4.82,0.61,0.12,1.3,1.3,0.4,20.24,8,265,1,108
H02.TXT,0,2.92,0.8,0.63,3.51,0.17,3.3,3.17,1.31,0.08,3.09,3.3,1.27,0.55,0.04,1.35,2.07,1.1,28.66,8,266,1,108
H03.TXT,1.9,2.67,1.27,0.95,0.86,0.5,3.17,5.43,0.05,0.59,3.08,4.66,4.39,1.04,0.23,0.72,1.9,0.23,33.64,8,267,1,108
H04.TXT,0,1.7,0.47,0.72,0.64,0.72,2.37,1.99,0.38,0.13,2.63,1.57,3.35,0.89,0,1.74,2.25,0.93,22.48,8,268,1,108
H05.TXT,0,2.76,0.49,0.76,1.51,0.76,2.89,1.91,0.22,0.18,2.49,3.73,4.27,0.84,0.13,1.33,1.2,0.8,26.27,8,269,1,108
H06.TXT,0,1.06,0.45,0.16,1.18,0.45,0.65,1.96,0.12,0.16,3.19,2.04,3.72,1.06,0,2.21,3.06,0.41,21.88,8,270,1,108
H07.TXT,0,2.36,0.29,0.83,1.12,0.12,2.23,2.44,0.29,0.17,3.47,3.64,3.14,0.7,0.41,0.87,1.45,0.58,24.11,8,271,1,108
H08.TXT,0.94,1.54,1.03,0.34,1.8,0.39,1.5,4.71,0.21,0.13,2.44,2.87,3.34,1.11,0.21,1.41,1.84,0.73,26.54,8,272,1,108
H09.TXT,0.12,1.25,0.32,0.08,2.02,0.08,1.37,4.41,0.12,0.12,2.18,2.67,2.99,0.69,0.16,1.05,1.7,0.4,21.73,8,273,1,108
H10.TXT,0.04,0.56,0.3,0.3,0.43,0.21,0.94,1.76,0.17,0.04,2.87,2.23,3.43,0.21,0.26,2.91,2.4,0.47,19.53,8,274,1,108
H11.TXT,0,1.47,0.52,0.65,0.91,0.78,1.6,1.94,0.13,0,2.67,2.37,4.53,1.34,0.22,2.07,1.38,0.34,22.92,8,275,1,108
H12.TXT,0.04,2.84,0.25,0.16,1.77,0.33,1.81,5.64,0.12,0,2.55,3.67,2.31,0.16,0,1.94,0.33,0.25,24.17,8,276,1,108
H13.TXT,0.57,2.32,0.69,0.98,1.75,1.06,1.71,2.16,0.49,0.53,3.38,2.89,4.23,0.77,0.33,1.14,0.98,0.73,26.71,8,277,1,108
H14.TXT,0,0.74,0.04,0.2,1.1,0.12,2.41,1.39,0.57,0,3.27,3.64,1.39,0.53,0.08,2.04,0.98,0.69,19.19,8,278,1,108
H15.TXT,0,2.21,0.47,1.32,2.34,0.6,1.66,1.4,1.02,0.51,2.34,1.36,10.29,2.47,0.38,1.36,0.6,0.77,31.1,8,279,1,108
H16.TXT,0,2.39,0.46,0.67,1.3,0.38,1.93,2.6,0.21,0,2.3,3.73,1.84,0.38,0,2.01,1.47,0.42,22.09,8,280,1,108
H17.TXT,0.12,1.84,0.42,0.46,0.88,0.15,3.77,2.96,0.23,0.04,2.92,6.34,1.46,0.27,0.08,1.77,2.57,0.5,26.78,8,281,1,108
H18.TXT,0.45,3.23,0.58,1.61,2.06,0.31,2.24,2.78,0.81,1.43,3.36,3.81,3.36,1.17,0.31,0.99,1.08,0.67,30.25,8,282,1,108
H19.TXT,0.05,3.46,0.96,0.55,3.5,0.09,1.91,5.37,0.96,0.5,2.91,2.73,3.5,0.55,0.18,1.18,2.05,0.64,31.09,8,283,1,108
H20.TXT,0,1.83,0.49,1.38,2.56,0.2,1.71,2.44,0.2,0,3.01,2.48,7.77,1.95,0.04,1.02,1.83,0.45,29.36,8,284,1,108
H21.TXT,0.34,1.71,0.9,0.6,1.32,0.51,2.26,2.6,0.38,0.04,3.84,2.77,2.09,0.34,0.17,1.28,1.92,0.64,23.71,8,285,1,108
H22.TXT,0.12,0.9,0.43,0.16,2.89,0.16,1.17,4.5,0.04,0,2.58,1.76,2.62,0.23,0,1.21,1.29,0.39,20.45,8,286,1,108
H23.TXT,0.22,2.88,0.53,0.31,1.68,0.22,2.83,3.28,0.49,0.09,3.23,2.97,1.73,0.44,0.04,1.2,1.51,1.02,24.67,8,287,1,108
H24.TXT,0,3.18,0.12,0.32,0.76,0.08,1.89,1.29,1.57,3.1,2.17,3.22,3.26,0.6,0.6,1.73,1.33,1.37,26.59,8,288,1,108
H25.TXT,0,2.5,0.79,1.05,1.23,0.39,3.28,4.33,0.13,0.13,2.19,3.46,3.77,0.83,0.09,1.18,1.18,0.48,27.01,8,289,1,108
H26.TXT,0.04,2.1,1.2,0.58,0.62,0.18,1.43,2.45,0.13,0.04,3.53,3.66,5.85,0.76,0.85,2.99,1.52,1.34,29.27,8,290,1,108
H27.TXT,0,1.16,0.78,0.43,1.68,0.65,1.55,3.23,0.26,0,3.53,2.07,4.7,0.99,0.65,1.34,1.9,0.6,25.52,8,291,1,108
H28.TXT,0,0.73,1.16,0.04,1.29,0.17,0.77,1.63,0.21,0,2.45,2.32,7.13,0.39,0.56,1.12,3.57,0.34,23.88,8,292,1,108
H29.TXT,0.48,2.12,0.78,0.39,1.17,0.65,2.08,1.38,0.39,0,2.85,2.94,2.77,0.91,0.22,1.3,1.38,1.47,23.28,8,293,1,108
H30.TXT,0,3.03,1.18,0.86,2.94,0.23,2.58,4.48,0.86,0.27,2.8,4.7,3.62,0.59,0.18,0.63,1.99,0.68,31.62,8,294,1,108
J01.TXT,0,3.15,0.13,0.35,0.66,0.71,2.22,0.98,0.35,0,2.57,2.62,4.88,1.2,0.13,1.2,1.86,0.44,23.45,9,295,1,109
J02.TXT,0,1.13,0.23,0.91,1.09,0.18,1.54,1.13,0.27,0,2.59,2.36,7.3,2.18,1,2.09,0.77,0.5,25.27,9,296,1,109
J03.TXT,0,2.51,0.18,0.99,0.9,0.31,1.97,1.79,0.31,0.04,3.9,3.18,2.82,1.7,1.21,1.43,0.54,0.4,24.18,9,297,1,109
J04.TXT,0,2.62,0.33,0.67,0.87,0.21,3.08,1,0.21,0,2.08,2.46,3.29,1.17,0.25,2.25,1,0.29,21.78,9,298,1,109
J05.TXT,0,2.64,0.62,0.84,1.32,0.44,2.42,1.63,0.22,0,3.48,2.82,4.71,0.97,1.15,1.89,1.19,0.4,26.74,9,299,1,109
J06.TXT,0.09,2.64,0.23,0.87,1,0.36,2.92,1.28,0.32,0.05,3.24,1.6,4.42,0.91,0.23,2.01,2.73,0.27,25.17,9,300,1,109
J07.TXT,0.04,3.16,0.58,0.58,0.71,0.54,2.83,0.92,0.42,0.12,2.83,1.91,4.12,1.29,0.08,1.17,1,0.46,22.76,9,301,1,109
J08.TXT,0,3.88,0.41,2.3,1.44,0.59,2.21,3.02,0.45,0.05,3.38,2.48,4.38,0.9,0.18,1.67,1.49,0.14,28.97,9,302,1,109
J09.TXT,0,1.29,0.08,0.5,0.17,0.33,1,0.63,0.08,0,2.42,2.38,3.22,0.67,0,3.01,2.3,0.63,18.71,9,303,1,109
J10.TXT,0.26,2.96,1.15,0.97,0.93,0.22,2.73,1.24,0.31,0.4,3.75,3.75,8.69,1.37,0.57,0.88,1.46,1.24,32.88,9,304,1,109
J11.TXT,0.18,3.94,0.39,1.31,0.66,0.31,3.33,1.8,0.26,0.09,2.76,3.24,4.64,1.93,0.35,1.62,1.23,0.66,28.7,9,305,1,109
J12.TXT,0.64,2.87,0.3,0.86,0.43,0.26,2.83,0.99,0.17,0.09,2.79,3.56,5.23,1.24,0.26,1.59,0.77,0.43,25.31,9,306,1,109
J13.TXT,0,2.53,0.31,0.65,0.61,0.39,2.75,1.88,0,0,3.23,3.18,6.54,1.31,0,0.92,1.05,0.83,26.18,9,307,1,109
J14.TXT,0,3.09,0.22,0.35,0.74,0.78,2.52,1.13,0.26,0.22,3.26,2.26,1.78,0.39,0.04,1.39,1.3,0.48,20.21,9,308,1,109
J15.TXT,0,1.47,0.08,1.77,0.25,0.51,1.39,1.89,0.08,0,1.68,1.98,6.99,0.97,0.04,3.92,1.81,0.55,25.38,9,309,1,109
J16.TXT,0,1.68,0.88,0.71,0.4,0.31,2.69,1.23,0.18,0,2.29,2.34,5.42,1.01,0.31,2.38,1.81,0.44,24.08,9,310,1,109
J17.TXT,0,2.66,1.31,1.74,0.57,0.52,2.57,1.4,0.13,0.09,3.36,3.14,1.7,1,0.31,1.7,2.57,0.26,25.03,9,311,1,109
J18.TXT,0.09,3.47,0.39,0.09,0.69,0.13,2.78,0.78,0.74,0.26,4.39,3.43,0.83,0.87,0.22,0.78,0.43,0.48,20.85,9,312,1,109
J19.TXT,0,2.68,0.94,0.47,0.6,0.13,3.71,2.51,0.3,0.6,3.45,2.94,1.79,0.47,0.26,1.41,2.56,0.6,25.42,9,313,1,109
J20.TXT,0,2.82,0.22,0.35,0.79,0.09,3.09,1.01,0.22,0.18,3.09,2.2,1.23,2.64,0.31,1.32,0.26,0.44,20.26,9,314,1,109
J21.TXT,0,2.59,0.04,0.26,0.39,0.09,3.77,0.74,0.31,0.04,3.99,3.07,2.32,1.75,0,0.7,0.26,0.09,20.41,9,315,1,109
J22.TXT,0,2.95,0.88,1.43,2.76,0.37,2.44,3.96,1.43,0,2.86,3.87,3.04,0.74,0.18,0.41,2.07,0.51,29.9,9,316,1,109
J23.TXT,0,2.54,2.02,0.99,0.52,0.39,3.18,4.04,0.09,0.04,3.27,3.48,1.98,0.73,0.04,1.25,1.16,0.47,26.19,9,317,1,109
J24.TXT,0.09,2.69,0.67,3.64,1.3,0.22,2.51,4.31,0.54,0.09,3.37,3.37,2.96,0.94,0.18,1.57,2.74,0.58,31.77,9,318,1,109
J25.TXT,0,2.63,1.49,1.01,0.83,0.48,2.14,2.28,0.18,0,4.29,4.03,1.79,0.31,0.04,1.01,1.53,0.35,24.39,9,319,1,109
J26.TXT,0,1.95,0.35,0.56,0.91,0.48,1.95,2.69,0.22,0.52,2.64,2.43,3.25,0.87,0.17,2.64,1.56,0.48,23.67,9,320,1,109
J27.TXT,0.27,4.36,0.85,0.71,1.11,0.62,4.63,1.87,0.31,0.31,3.16,5.61,4.54,0.93,0.09,2.98,1.69,0.67,34.71,9,321,1,109
J28.TXT,0.26,4.32,0.53,0.7,0.84,0.66,3.74,1.98,0.04,0.22,3.74,5.72,2.69,0.31,0.22,2.55,3.13,0.7,32.35,9,322,1,109
J29.TXT,0,2.51,0.4,2.69,1.32,0.13,3,2.87,0.09,0.09,2.96,3.31,3.88,0.66,0.04,2.38,1.28,0.4,28.01,9,323,1,109
J30.TXT,0.13,2.76,0.44,1.47,1.6,0.67,2.84,2.4,0.13,0.22,3.2,5.56,3.78,0.4,0.18,4.18,2.98,0.71,33.65,9,324,1,109
J31.TXT,2.43,3.64,0.39,1.61,0.78,0.35,2.47,2.08,0.04,0.65,3.3,6.55,3.21,1.08,0.35,1.21,2.3,0.78,33.22,9,325,1,109
J32.TXT,0,1.76,0.14,0.28,0.97,0.42,1.67,0.83,0.46,0,5.32,1.8,4.58,1.16,0,2.36,0.74,1.06,23.55,9,326,1,109
J33.TXT,0.89,3.89,1.03,3.62,1.7,0.31,4.38,1.03,0.22,1.07,3.45,2.73,3.4,1.39,0.27,1.3,1.61,1.16,33.45,9,327,1,109
J34.TXT,0.09,4.66,0.36,1.36,1.45,0.54,5.83,3.03,0.63,0.09,3.62,3.75,2.03,0.45,0.18,1.13,2.08,0.23,31.51,9,328,1,109
J35.TXT,0.66,3.64,0.12,0.5,0.87,0.37,3.72,1.49,0.29,0.29,2.15,4.76,2.56,0.41,0.25,1.24,1.08,0.37,24.77,9,329,1,109
J36.TXT,0,3,0.8,1.1,1.33,1.1,3.14,3.09,0.18,0.27,2.39,4.51,2.65,1.5,0.27,2.65,1.28,0.97,30.23,9,330,1,109
J37.TXT,0,2.76,1.14,1.01,1.18,0.48,2.76,2.93,0.09,0,3.2,2.32,2.71,0.53,0.26,2.67,4.51,0.83,29.38,9,331,1,109
J38.TXT,0.05,3.52,1.01,0.69,1.65,0.82,2.42,3.2,0.41,0.14,2.83,2.1,3.34,0.69,0.05,0.87,4.84,0.5,29.13,9,332,1,109
J39.TXT,0,3.52,0.94,1.2,1.5,0.34,3.47,1.59,0.21,0.6,3.39,3.9,4.46,1.03,0.51,1.03,1.76,0.51,29.96,9,333,1,109
J40.TXT,0.27,3.45,1.41,0.36,2.09,0.36,2.04,1.68,0.54,0.27,3.27,2.31,2.36,1.63,0.18,0.77,2.9,1.04,26.93,9,334,1,109
J41.TXT,0.09,2.44,0.53,1.11,1.69,0.36,3.68,3.15,0.4,0.04,3.64,2.84,0.71,0.67,0.27,1.33,0.75,0.98,24.68,9,335,1,109
J42.TXT,0,2.81,0.4,0.83,1.14,0.4,3.21,3.25,0.22,0,3.69,3.25,1.98,0.44,0.18,2.5,1.23,0.4,25.93,9,336,1,109
J43.TXT,0.04,3.09,0.66,1.1,1.5,0.44,2.87,3.8,0.22,0.22,2.43,3.84,1.19,0.93,0.09,1.77,0.88,0.62,25.69,9,337,1,109
J44.TXT,0,2.85,0.43,1.03,1.38,0.6,3.41,2.11,0.17,0.09,2.8,3.36,1.9,0.3,0.09,1.42,0.17,0.56,22.67,9,338,1,109
J45.TXT,0,2.19,0.36,0.27,1.25,0.45,1.79,1.83,0.04,0.22,3.79,2.72,2.9,0.71,0.13,3.17,1.88,0.76,24.46,9,339,1,109
J46.TXT,0.44,2.78,0.35,1.15,1.32,1.1,2.56,2.78,0.09,0.22,3.48,3.31,2.21,0.88,0.09,1.76,1.06,0.62,26.2,9,340,1,109
J47.TXT,0,2.32,0.54,1.83,1.47,0.27,3.08,3.13,0.49,0.18,4.73,4.02,7.5,0.8,0.09,0.71,2.77,0.4,34.33,9,341,1,109
J48.TXT,0.39,2.59,0.26,0.7,1.01,0.53,3.42,2.98,0.61,1.36,2.72,2.94,7.15,0.88,0.35,0.96,0.53,0.53,29.91,9,342,1,109
J49.TXT,0,3.25,1.28,0.73,1.46,0.32,2.65,4.81,0.09,0.37,3.16,3.43,5.17,0.46,0.09,0.87,1.6,0.59,30.33,9,343,1,109
J50.TXT,0.04,3.75,0.17,0.68,1.45,0.26,3.28,4.26,0.38,0.17,2.39,3.15,1.96,0.64,0.09,1.11,1.49,0.21,25.48,9,344,1,109
J51.TXT,0.09,3.02,0.53,1.24,1.38,0.49,3.07,3.51,0.44,0.44,3.42,2.89,1.82,0.53,0.13,0.71,0.62,0.71,25.04,9,345,1,109
J52.TXT,0.76,5.46,1.03,3.45,1.48,0.45,4.21,3.04,0.67,0.58,4.07,5.01,0.94,0.76,0.09,1.92,0.89,0.94,35.75,9,346,1,109
J53.TXT,0.04,5.82,0.3,0.65,0.95,0.52,3.17,2.43,0.17,0.43,3.04,5.25,2.91,1,0.82,1.91,1.48,0.56,31.45,9,347,1,109
J54.TXT,0.04,3.65,0.76,0.58,0.98,0.89,2.8,1.78,0.22,0.04,3.16,3.38,3.56,0.8,0.31,1.73,1.91,0.8,27.39,9,348,1,109
J55.TXT,0,2.42,0.27,1.84,1.39,0.85,1.84,1.08,0.13,0.18,2.56,4.98,6.78,3.05,0.67,4.76,1.21,0.94,34.95,9,349,1,109
J56.TXT,0,1.37,0.3,0.3,0.82,0.17,1.29,1.12,0.17,0.04,2.28,2.41,6.31,1.63,0.26,1.89,1.76,0.82,22.94,9,350,1,109
J57.TXT,0,3.69,0.58,1.17,0.99,0.22,4.36,2.56,0.27,0.67,3.42,3.46,3.46,0.58,0.18,1.53,1.39,0.31,28.84,9,351,1,109
J58.TXT,0,1.89,0.82,2.4,1.16,0.43,2.62,4.59,0.39,0.09,2.4,5.15,5.19,0.69,0.09,2.53,2.49,0.56,33.49,9,352,1,109
J59.TXT,0.04,3.13,0.27,1.16,1.12,0.36,3.49,0.94,0.09,0.04,3.13,4.08,4.48,1.25,0.18,2.33,1.07,0.45,27.61,9,353,1,109
J60.TXT,0,3.53,0.71,0.88,0.93,0.53,3,1.86,0.22,0.18,3.14,2.43,7.29,2.39,0.57,1.06,1.02,0.84,30.58,9,354,1,109
J61.TXT,0.04,2.62,0.69,0.86,1.59,0.56,2.41,1.46,0.21,0.04,3.65,2.79,6.27,2.06,0.6,3.01,1.33,1.29,31.48,9,355,1,109
J62.TXT,1.3,3.95,1.35,1.21,1.93,0.67,3.37,3.32,0.36,1.35,2.79,3.1,4.04,0.85,0.22,1.21,1.39,0.81,33.22,9,356,1,109
J63.TXT,0.22,4.2,0.57,1.57,0.96,0.35,3.06,2.58,0.48,0.74,3.41,4.85,3.94,0.48,0.04,0.74,1.62,0.44,30.25,9,357,1,109
J64.TXT,0,2.47,0.79,2.16,0.44,0.35,2.73,2.2,0.13,0.22,3.57,5.94,5.86,1.19,0.7,1.06,1.32,1.06,32.19,9,358,1,109
J65.TXT,0,3.62,0.34,1.53,0.43,0.6,3.58,2.09,0.21,0.04,2.94,4.52,6.01,0.6,0.26,1.58,2.13,1.28,31.76,9,359,1,109
J66.TXT,0.57,3.85,0.7,1.88,0.61,0.44,3.72,2.06,0.17,0.09,2.84,4.55,3.81,0.35,0.35,1.57,1.05,0.35,28.96,9,360,1,109
J67.TXT,0.13,3.8,0.67,0.98,1.21,0.36,4.03,2.37,0.31,0.04,2.28,3.63,4.34,0.22,0.13,1.97,1.43,0.18,28.08,9,361,1,109
J68.TXT,0.08,2.18,1.47,2.93,1.05,0.25,1.93,2.35,0.25,0.08,2.72,5.82,6.57,1.3,1.05,0.8,0.75,0.5,32.08,9,362,1,109
J69.TXT,0,1.95,0.17,0.22,1.43,0.43,1.77,1.3,0.43,0.04,2.9,2.12,1.86,0.35,0.17,1.6,0.91,0.52,18.17,9,363,1,109
J70.TXT,0.04,1.67,0.04,0.75,1.01,0.31,1.62,0.75,0.04,0.04,2.72,1.58,6.8,1.23,0.35,3.24,1.53,0.57,24.29,9,364,1,109
J71.TXT,0.31,2.84,0.74,1.27,1.88,0.65,4.06,2.62,1,0,3.58,2.36,2.44,0.57,0.09,1.4,1.48,0.7,27.99,9,365,1,109
J72.TXT,0.08,1.8,0.37,0.45,0.37,1.14,2.16,1.51,0.04,0,2.37,1.67,3.59,0.37,0.37,1.31,1.27,0.29,19.16,9,366,1,109
J73.TXT,0.48,0.68,0.4,0.36,0.84,0.48,0.96,1.24,0.4,0.04,2.72,1.48,2.68,0.2,0.16,1.84,1.44,0.52,16.92,9,367,1,109
J74.TXT,0,2.41,0.43,0.86,1.34,0.39,3.32,2.76,0.17,0.13,3.1,1.29,6.03,0.56,0.47,1.03,0.86,0.52,25.67,9,368,1,109
J75.TXT,0,2.78,0.31,0.22,0.53,0.49,2.16,1.94,0.35,0.18,3.75,1.99,4.06,1.9,1.06,1.76,1.41,0.31,25.2,9,369,1,109
J76.TXT,0.04,2.29,0.58,1.17,0.96,0.46,1.59,1.79,0.25,0.17,3.88,1.67,6.26,0.75,0.67,1.38,0.88,0.58,25.37,9,370,1,109
J77.TXT,0.08,1.87,0.16,1.01,1.21,0.35,1.36,0.86,0.54,0,3.19,1.25,5.45,2.65,2.14,1.75,2.14,0.58,26.59,9,371,1,109
J78.TXT,0.04,2.57,0.41,1.04,1.08,0.33,2.32,2.24,0.29,0,2.61,1.16,5.51,0.83,0.21,1.12,0.58,0.5,22.84,9,372,1,109
