%
% Eucalyptus Soil Conservation
% ----------------------------
%
% Data source:   Bruce Bulloch
%		 128 Cook Street
%		 Palmerston North
%                New Zealand
%
% The objective was to determine which seedlots in a species are best for soil
% conservation in seasonally dry hill country. Determination is found by
% measurement of height, diameter by height, survival, and other contributing
% factors. 
% 
% It is important to note that eucalypt trial methods changed over time;
% earlier trials included mostly 15 - 30cm tall seedling grown in peat plots
% and the later trials have included mostly three replications of eight trees
% grown. This change may contribute to less significant results.
%
% Experimental data recording procedures which require noting include:
% - instances with no data recorded due to experimental recording procedures
%   require that the absence of a species from one replicate at a site was
%   treated as a missing value, but if absent from two or more replicates at a
%   site the species was excluded from the site's analyses.
% - missing data for survival, vigour, insect resistance, stem form, crown form
%   and utility especially for the data recorded at the Morea Station; this 
%   could indicate the death of species in these areas or a lack in collection
%   of data.
%
% Number of Instances: 736
%
% Attribute Information:
%  1.  Abbrev - site abbreviation - enumerated
%  2.  Rep - site rep - integer
%  3.  Locality - site locality in the North Island - enumerated
%  4.  Map_Ref - map location in the North Island - enumerated
%  5.  Latitude - latitude approximation - enumerated
%  6.  Altitude - altitude approximation - integer
%  7.  Rainfall - rainfall (mm pa) - integer
%  8.  Frosts - frosts (deg. c) - integer
%  9.  Year - year of planting - integer
%  10. Sp - species code - enumerated
%  11. PMCno - seedlot number - integer
%  12. DBH - best diameter base height (cm) - real
%  13. Ht - height (m) - real
%  14. Surv - survival - integer
%  15. Vig - vigour - real
%  16. Ins_res - insect resistance - real
%  17. Stem_Fm - stem form - real
%  18. Crown_Fm - crown form - real
%  19. Brnch_Fm - branch form - real
%  Class:
%  20. Utility - utility rating - enumerated
%
% Class Distribution:
%  none    - 180
%  low     - 107
%  average - 130
%  good    - 214
%  best    - 105
%

@relation eucalyptus

@attribute Abbrev {Cra,Cly,Nga,Wai,K81,Wak,K82,WSp,K83,Lon,Puk,Paw,K81a,Mor,Wen,WSh}
@attribute Rep numeric
@attribute Locality {Central_Hawkes_Bay,Northern_Hawkes_Bay,Southern_Hawkes_Bay,Central_Hawkes_Bay_(coastal),Central_Wairarapa,South_Wairarapa,Southern_Hawkes_Bay_(coastal),Central_Poverty_Bay}
@attribute Map_Ref {N135_382/137,N116_848/985,N145_874/586,N142_377/957,N158_344/626,N162_081/300,N158_343/625,N151_912/221,N162_097/424,N166_063/197,N146_273/737,N141_295/063,N98_539/567,N151_922/226}
@attribute Latitude {39__38,39__00,40__11,39__50,40__57,41__12,40__36,41__08,41__16,40__00,39__43,82__32}
@attribute Altitude numeric
@attribute Rainfall numeric
@attribute Frosts numeric
@attribute Year numeric
@attribute Sp {co,fr,ma,nd,ni,ob,ov,pu,rd,si,mn,ag,bxs,br,el,fa,jo,ka,re,sm,ro,nc,am,cr,pa,ra,te}
@attribute PMCno numeric
@attribute DBH numeric
@attribute Ht numeric
@attribute Surv numeric
@attribute Vig numeric
@attribute Ins_res numeric
@attribute Stem_Fm numeric
@attribute Crown_Fm numeric
@attribute Brnch_Fm numeric
@attribute Utility {none,low,average,good,best}

@data
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,co,2562,17.4,14.14,63,3.5,4,3.7,4,3.5,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,cr,1252,17.36,15.64,50,3.5,3.5,2.5,2.5,2.5,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,fa,2548,41.04,16.6,50,3.3,3,2,1.5,1.5,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,1596,15.02,9.92,100,3.5,4,2.7,4,2.5,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,2569,17.83,11.8,50,3,3,3,4,2.5,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ni,2547,20.8,10.23,13,3,3,3,2.5,3,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ni,2568,24.89,16.71,63,3,2.5,2.7,3,2,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,1522,19.13,10.66,38,3.5,3,2.5,2.5,2,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,2570,17.59,12.2,50,3,2.7,3,3.5,2.7,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ov,2571,19.35,17.3,50,2.5,2,3.2,4,4,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,pu,2573,21.7,17.42,88,3,3.5,3,3.3,2.3,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2550,7.84,3.34,38,2,2.3,1.5,2,2,low
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2553,25.57,17.43,50,3.7,3,2.7,3,2,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,rd,2575,6.87,9.4,50,1.5,3,2,2,2,none
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,fr,2552,31.87,20.52,25,3.7,3.5,2.5,2.5,1.5,average
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2574,15.11,15.54,75,3.7,3,3.3,3.5,3.5,good
WSp,1,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,2634,21.72,14.75,38,3,3,3,4,2.3,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,am,1592,24.95,19.69,50,3.5,3,2.7,3,2.7,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,am,2560,17.35,16.11,38,3,3,2.5,3.5,2.5,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,co,2562,18.81,19.09,75,3,3,3.5,4,3,best
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,cr,1252,15.35,11.87,75,2.9,2.7,2.5,3,2.5,average
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,fa,2548,22.6,12.61,63,3.5,3,2,2,1.5,average
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,1596,21.45,16.76,75,3,3.2,3.3,3.5,3,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,2569,15.15,15.82,75,3,3,3.1,3.4,3,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ni,2568,20.46,19.26,50,3,2.2,3.3,3.3,3,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,1522,20.8,15.41,25,3.5,2.8,3.3,3.2,3.5,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,2570,22.98,19.9,50,4,2.7,3.5,3.3,3.5,best
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ov,1788,16.99,16.52,25,3,2.7,3.2,3.7,3.2,average
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ov,2571,19.67,20.14,50,3,2,3.3,3.7,4,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,pa,2750,29.47,14.67,88,4,4,3,3,1.7,best
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,pu,2573,23.29,17.74,75,3,3,3,3.5,2.5,best
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2550,24.55,15.98,13,3,2.7,4,3.3,3,average
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2553,23.53,21.06,50,4.5,3.5,3.3,3.2,2.8,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,rd,2575,3.62,6.03,25,1,3,2.5,2.5,3,none
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,fr,2552,31.73,18.88,63,3.8,3.2,3,3,2,good
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,2458,18.88,10.53,63,3.5,3,2,2,1.5,average
WSp,2,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2574,24.4,20.33,75,4.5,3.5,3.3,3.2,2.8,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,am,1592,18.4,14.18,50,3.5,3.2,2,2.5,1.5,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,am,2560,18.59,8.26,13,2.5,3.5,2,2,2,average
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,co,2562,14.87,15.56,38,3.5,3.5,3.3,3.3,3,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,fa,2548,41.51,14.6,25,3,3,1.5,1.5,1,average
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,1596,19.04,14.75,50,3.5,4,2.5,2.5,2,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,2569,15.55,12.87,63,3,3,2.5,3,2,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ni,2547,25.4,18.75,13,3.7,2.7,2,2.5,2.3,average
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ni,2568,47.73,18.55,13,3.5,2.7,2,2,2,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,1522,21.7,17.33,25,3.3,3,3,3,3,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ob,2570,34.67,15.41,13,4,3,2.5,2.5,2,average
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ov,1788,7.4,13.38,25,1,2,3.2,3,3,none
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,ov,2571,22.03,19.34,50,4,2.5,3.3,3.3,3,best
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,pa,2750,32.75,16.37,50,4,4,2,2,2,best
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,pu,2573,27.4,17.9,38,3,3.3,2.5,3,2,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2550,23.1,18.59,63,4,3.5,3.3,3.3,3,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2553,20.34,18.45,75,3.5,3,3.3,3.3,3,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,rd,2575,5.18,4.82,38,1,2,2,2,2,none
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,fr,2552,15.05,9.05,25,4,4,2,1.5,1,average
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,re,2574,22.08,21.79,50,3.5,3,3.3,3.3,3,good
WSp,3,Southern_Hawkes_Bay,N151_912/221,40__36,150,1250,-3,1983,nd,2634,26.28,20.11,25,3.1,3,3,3,2,good
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,co,2562,17.41,12.44,50,3.5,3.3,3,3.5,3,good
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,cr,1252,12.96,11.21,88,4,4,2.5,2,2,average
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,co,1,6.77,7.19,75,3,3,2.7,3,3,average
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fa,2548,2.95,4.43,13,1,2,3,3,3,none
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,nd,1596,7.68,6.56,50,3,3.5,3.5,4,4,average
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,nd,2569,16.69,11.67,75,3,3.8,3.4,4,3.5,average
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ob,2458,8.46,7.05,13,2,3,3,3,3,low
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ov,1788,5.35,5.9,25,2,1.8,2,2.5,3,low
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ov,2571,14.82,14.23,50,3,1.7,4,4,3.5,good
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,pa,2750,9.19,7.81,50,2.8,3,3,4,3,none
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,pu,2573,5.19,4.44,13,1.5,2.5,3,3,3,none
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,re,2553,9.73,11.04,75,3,3,3.5,4,3.5,good
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,rd,2575,13.54,8.81,88,2.7,2,2.5,3,3,average
K83,1,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fr,2552,5.78,7.21,13,1.5,3,4,4,4,none
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,cr,1252,5.36,4.61,63,3,3,2,2,3,low
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,co,1,11.88,9.81,63,3,4,2.5,2.5,2.5,average
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fa,1482,14.03,9.9,63,3.5,4,3.5,3,3,good
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fa,2548,23.63,11.82,88,4.5,4,3,2.5,2,good
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fr,2552,10.39,8.66,38,3,3.5,3,4,3,average
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,nd,1596,7.83,6.79,100,3,3,3.5,4.5,3.5,good
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,nd,2569,11.23,10.34,50,3,3.5,3.3,4,3.5,good
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ni,2547,9.13,8.01,75,2.8,2,3.3,3.3,3,average
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ni,2568,11.66,8.57,75,3,2.5,2.5,2.5,2.5,low
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ob,2570,3.81,4.93,13,2,2.5,3,4,3,none
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ov,1788,16.16,10.98,13,3.5,2.5,3,4,3,good
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ov,2571,8.83,7.91,63,3.5,2.5,3.5,4,4,good
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,pa,2750,1.38,1.53,13,1,1,3,3,3,none
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,pu,2573,1.48,2.96,13,1,3,3,3,3,none
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,re,2550,9.15,8.42,25,3,3.5,3.5,4,4,average
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,re,2553,4.79,4.36,38,2,3.5,3.5,4,3.5,low
K83,2,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,rd,2575,6.7,6.83,75,2.7,2.7,3,3.5,3.5,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,am,1592,15.73,10.67,75,3,4,3,4,3,best
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,am,2560,13.13,11.49,88,3,4,3,4,4,best
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,co,2562,9.94,7.46,50,3,4,3,4,3,average
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,cr,1252,5.86,5.61,50,3,4,2.5,2.5,3,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,co,1,9.12,9.67,50,3,4,3,3,3,average
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fa,1482,6.94,5.17,38,2.5,3,3,4,3.5,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fa,2548,16.25,13.29,13,3,4,4,3.5,3,average
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,fr,2552,1.59,2.89,38,2.5,3,3,3,3,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,nd,2569,5.32,5.91,50,3,4,3.5,4,3.5,average
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ni,2547,24.73,14.19,88,4.5,3,3,3,2.8,best
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ni,2568,9.13,7.02,13,2.8,2.5,3,3,2.5,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ob,1522,1.41,2.82,13,1,3,3,3,3,none
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ob,2458,2.11,3.1,38,1.3,3,3,3,3,none
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ob,2570,21.43,14.1,38,4,3.5,3,3.5,3,good
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,ov,2571,8.75,7.27,38,3.5,2.5,3,4,3.3,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,pa,2750,3.37,3.68,50,2,2.5,3,4,3,low
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,re,2553,8.13,7.99,88,3,3,3.5,4,4,average
K83,3,Central_Wairarapa,N158_344/626,40__57,180,1080,-3,1983,rd,2575,2.63,4.6,38,2,1.5,3,3,3,none
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,am,1592,23.59,9.87,75,3,4,3,4,3,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,am,2560,20.72,8.67,100,3.5,3.5,2.5,4,4,best
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,co,2562,19.64,11.02,100,4,3,3,3,3,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,cr,1252,14.13,8.85,100,3,2.5,1.5,2,2,low
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fa,1482,22.62,8.83,88,2,3,3,3,3,low
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fa,2548,15.98,6.24,63,3.5,4,2.8,2.8,2.5,average
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,nd,1596,16.18,7.67,88,3.5,3,2.5,4,3,best
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,nd,2569,18.44,8.74,100,3.5,3.5,2.8,4,2.8,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ni,2547,21.25,9.62,100,3.5,2.5,3,3,2,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ni,2568,16.7,7.64,100,3.5,2.8,3,3,2,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ob,1522,15.73,7.8,88,3.5,2.8,3,3.5,3.5,best
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ob,2570,16.55,8.21,100,3.5,3,3.5,3.3,3,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ov,2571,13.67,5.24,63,2.5,2,2.5,3.3,3,good
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,pa,2750,12.8,7.25,50,2.3,4.5,2.5,3,3,average
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,re,2553,20.82,11.37,88,2.5,3.3,3.3,3,2.3,average
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,rd,2575,6.65,5.08,88,2.5,2.5,2.5,3,3,average
Lon,1,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fr,2552,18.88,9.59,75,3,3,3,3.3,3,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,am,1592,24.3,10.49,50,3.5,3,3,4,2.5,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,am,2560,16.5,7.08,75,3,3.5,2.5,4,3,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,co,2562,17.62,9.9,88,3.3,3.3,3,3.5,3.3,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,cr,1252,12.52,9.23,100,3,2.8,2,2.8,2,low
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fa,1482,21.8,8.52,100,2,3,3,3,3,none
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fa,2548,13.7,5.35,88,4,3,2,3,1.5,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,nd,1596,10.97,5.2,50,3.3,3,3.3,4,3.5,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,nd,2569,20.86,9.89,25,1.5,3,3,3,3,none
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ni,2547,20.31,9.27,100,4,2.5,2.8,2.5,2.5,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ni,2568,20.29,9.27,88,2,2.5,3,3,2,low
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ob,1522,7.6,3.76,63,2,3,3,3,3,none
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ob,2570,19.01,9.41,75,3.5,3,3.5,3.5,3.5,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ov,2571,16.15,6.19,100,3,2.3,3,4,4,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,pa,2750,14.5,8.17,88,1,3,3,3,3,none
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,re,2553,11.28,6.41,50,4,3.5,3.5,3.5,3,good
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,rd,2575,13.31,8.75,75,2.8,3,2.5,3,2.5,low
Lon,2,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fr,2552,14.89,7.56,50,4,4,2,3,2,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,am,1592,19.34,8.3,100,3.5,3.5,2.5,3.5,2.5,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,am,2560,21.27,9.13,88,3.3,3.5,2.5,3.3,3,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,co,2562,17.62,9.9,100,3.5,3,3,3.3,3.3,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,cr,1252,10.36,7.54,100,2.7,3,2,2,2,low
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fa,1482,22.38,8.74,100,3.7,3,3.2,3.3,2.6,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fa,2548,6.34,3.65,100,3,3,2,2.5,2.5,low
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,nd,1596,14.77,7,100,3,4,2,3.5,3,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,nd,2569,10.11,4.79,100,2.7,3.5,2.8,4,4,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ni,2547,18.16,8.29,75,4,2.3,3.3,3.3,3,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ni,2568,21.09,9.63,63,4,3,4,3.3,3,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ob,1522,17.84,8.83,88,3.5,3,3,3,2.7,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ob,2570,18.3,9.06,50,3.5,3,2.5,3,2.5,average
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,ov,2571,14.53,5.57,100,3,2,3,4,3.5,average
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,pa,2750,13.26,8.94,100,4,4,3,3.5,3.5,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,re,2553,11.55,6.56,100,3,2.7,3.3,4,4,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,rd,2575,15.93,9.1,88,3,3,2,2.5,2.5,low
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fr,2552,14.25,7.23,63,4,3,3,2.8,2,average
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,fr,2751,12.35,6.27,71,4,4,2.5,3.5,2.5,good
Lon,3,South_Wairarapa,N162_097/424,41__08,220,1050,-2,1983,re,2574,7.22,4.1,57,3,3,2,3,2,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,am,1592,10.4,5.77,75,3,3,2,3,2,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,am,2560,11.66,7.27,100,3,3,2,3,2,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,bxs,1111,10.99,7.2,100,2,3,3,3,3,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,br,2620,7.87,6.25,100,3.5,1.5,2,2,2,low
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,br,2621,7.64,6.72,100,3.5,2,2,2,2,low
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,el,2638,1.27,1.74,50,1,3,2,3,3,none
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,fa,2426,11.85,7.47,50,3,3,4,3,3,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,fa,1482,6.52,5.81,100,3,3,3,3,3,good
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,fa,2548,7.7,5.69,100,3,3,4,4,4,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,ka,1171,10.81,3.45,100,3,2,1,1,1,none
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,ka,2631,17.83,6.56,75,4,2,1,1,1,low
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,nd,2569,12.5,6.62,100,3,3,3,3,3,good
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,nd,2634,7.97,5.88,75,2.5,3,3,3,3.5,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,nd,2635,8.58,7.48,100,3.5,3,2.5,3.5,3,good
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,ob,2570,6.05,5.44,100,3,2.5,3.5,3.5,3,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,ov,1788,6.76,6.76,75,1,1,3,3,3,none
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,ov,1259,13.99,9.09,100,4,2,2,2,2,average
Puk,1,South_Wairarapa,N166_063/197,41__16,300,1200,-3,1982,ov,1785,8.65,5.95,100,1.5,1,3,3,3,none
